"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"ASW195908090","bonnd101","ASE","4","1","value","","1","","","","","","","","","1","","","","","","","","","","19590809","0","CHI10","ASW","L","allstar",""
"ASW195908090","bonnd101","ASE","4","1","lower","","1","","","","","","","","","1","","","","","","","","","","19590809","0","CHI10","ASW","L","allstar",""
"ASW195908090","bonnd101","ASE","4","1","upper","","1","","","","","","","","","1","","","","","","","","","","19590809","0","CHI10","ASW","L","allstar",""
"ASW196008210","bonnd101","ASW","","","value","","2","1","","","","","","","","","","","","","","","","","","19600821","0","CHI10","ASE","W","allstar",""
"ASW196008210","bonnd101","ASW","","","lower","3","2","1","","","","","","","","","","","","","","","","","","19600821","0","CHI10","ASE","W","allstar",""
"ASW196008210","bonnd101","ASW","","","upper","3","2","1","","","","","","","","","","","","","","","","","","19600821","0","CHI10","ASE","W","allstar",""
