"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MLS193610070","fellb101","MLS","1","1","value","9","0","0","0","0","0","","","","","1","19361007","0","DES01","NNS","l","exhibition","y"
"KCM193710101","fellb101","MLS","1","1","value","6","0","1","0","0","0","","","","","1","19371010","1","KAN05","KCM","w","exhibition","y"
"KCM193710102","fellb101","MLS","1","1","value","6","0","0","0","0","0","","","","","0","19371010","2","WIC01","KCM","l","exhibition","y"
"MLS193710110","fellb101","MLS","1","1","value","3","0","0","0","0","0","","","","","1","19371011","0","OKC01","KCM","l","exhibition","y"
"PRG193910110","fellb101","PIR","1","1","value","21","0","0","0","0","0","","","","","1","19391011","0","LOS04","PRG","l","exhibition","y"
"MLS194110050","fellb101","MLS","1","1","value","15","0","2","0","0","0","","","","","1","19411005","0","STL07","KCM","w","exhibition","y"
"PRK194510030","fellb101","PRK","1","1","value","15","2","3","0","1","0","","","","","1","19451003","0","SAN03","KCR","l","exhibition","y"
"ASF194510240","fellb101","ASF","1","1","value","18","1","1","0","0","0","","","","","1","19451024","0","SAN03","KCR","l","exhibition","y"
"ASF194609300","fellb101","ASF","1","1","value","9","0","0","0","0","0","","","","","1","19460930","0","PIT06","ASP","l","exhibition","y"
"ASP194610011","fellb101","ASF","1","1","value","9","0","0","1","0","0","","","","","1","19461001","1","YOU01","ASP","w","exhibition","y"
"ASF194610012","fellb101","ASF","1","1","value","6","0","0","0","0","0","","","","","1","19461001","2","CLE07","ASP","w","exhibition","y"
"ASP194610020","fellb101","ASF","1","1","value","9","","","0","","0","0","","","","1","19461002","0","CHI10","ASP","w","exhibition",""
"ASF194610030","fellb101","ASF","1","1","value","9","","","0","","0","0","","","","1","19461003","0","CIN07","ASP","w","exhibition",""
"ASP194610050","fellb101","ASF","1","1","value","6","0","","0","","0","0","","","","1","19461005","0","NWK04","ASP","w","exhibition",""
"ASF194610061","fellb101","ASF","1","1","value","15","0","0","0","0","0","","","","","1","19461006","1","NYC16","ASP","l","exhibition","y"
"ASP194610062","fellb101","ASF","1","1","value","3","0","0","0","0","0","","","","","1","19461006","2","BAL14","ASP","l","exhibition","y"
"ASF194610070","fellb101","ASF","1","1","value","9","0","0","0","0","0","","","","","1","19461007","0","COL05","ASP","l","exhibition","y"
"ASP194610080","fellb101","ASF","1","1","value","9","0","0","0","0","0","","","","","1","19461008","0","DAY03","ASP","w","exhibition","y"
"ASF194610100","fellb101","ASF","1","1","value","6","0","0","0","0","0","","","","","1","19461010","0","RCI01","ASP","w","exhibition","y"
"ASF194610121","fellb101","ASF","1","1","value","9","0","1","0","0","0","","","","","0","19461012","1","CBI01","ASP","w","exhibition","y"
"ASP194610122","fellb101","ASF","1","1","value","9","0","0","0","0","0","","","","","1","19461012","2","WIC01","ASP","w","exhibition","y"
"ASP194610130","fellb101","ASF","1","1","value","9","0","1","0","0","0","","","","","1","19461013","0","KAN05","ASP","l","exhibition","y"
"ASF194610140","fellb101","ASF","1","1","value","9","0","0","0","0","0","","","","","1","19461014","0","KAN05","ASP","w","exhibition","y"
"KCR194610160","fellb101","ASF","1","1","value","15","0","1","0","0","0","","","","","1","19461016","0","LOS02","KCR","w","exhibition","y"
"ASF194610170","fellb101","ASF","1","1","value","15","0","3","0","0","0","","","","","1","19461017","0","SAN03","KCR","w","exhibition","y"
"ASF194710140","fellb101","ASF","1","1","value","12","0","0","0","0","0","","","","","1","19471014","0","SAN03","KCR","w","exhibition","y"
"KCR194710150","fellb101","ASF","1","1","value","12","1","0","0","0","0","","","","","1","19471015","0","LOS02","KCR","w","exhibition","y"
"ASF194710160","fellb101","ASF","1","1","value","15","0","0","0","0","0","","","","","1","19471016","0","OAK02","KCR","w","exhibition","y"
"KCR194710170","fellb101","ASF","1","1","value","12","","","0","","0","0","","","","1","19471017","0","SFO01","KCR","w","exhibition",""
"ASF194710180","fellb101","ASF","1","1","value","12","","","0","","0","0","","","","1","19471018","0","SAN03","KCR","l","exhibition",""
"KCR194710190","fellb101","ASF","1","1","value","15","0","0","0","0","0","","","","","1","19471019","0","LOS02","KCR","w","exhibition","y"
"KCR194711020","fellb101","ASF","1","1","value","24","0","2","1","0","0","","","","","1","19471102","0","LOS02","KCR","l","exhibition","y"
