"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PRG193510190","vauga101","PIR","1","6","value","24","2","2","0","0","0","0","19351019","0","LOS02","PRG","L","exhibition","y"
"PRG193510190","vauga101","PIR","1","6","lower","24","2","2","0","0","0","0","19351019","0","LOS02","PRG","L","exhibition","y"
"PRG193510190","vauga101","PIR","1","6","upper","24","2","2","0","0","0","0","19351019","0","LOS02","PRG","L","exhibition","y"
"PRG193510201","vauga101","PIR","1","6","value","25","0","4","0","0","0","0","19351020","1","LOS02","PRG","L","exhibition","y"
"PRG193510201","vauga101","PIR","1","6","lower","25","0","4","0","0","0","0","19351020","1","LOS02","PRG","L","exhibition","y"
"PRG193510201","vauga101","PIR","1","6","upper","25","0","4","0","0","0","0","19351020","1","LOS02","PRG","L","exhibition","y"
"PRG193510202","vauga101","PIR","1","6","value","15","1","4","0","0","0","0","19351020","2","LOS02","PRG","W","exhibition","y"
"PRG193510202","vauga101","PIR","1","6","lower","15","1","4","0","0","0","0","19351020","2","LOS02","PRG","W","exhibition","y"
"PRG193510202","vauga101","PIR","1","6","upper","15","1","4","0","0","0","0","19351020","2","LOS02","PRG","W","exhibition","y"
"ASD193510310","vauga101","ASD","1","6","value","27","3","1","0","0","0","0","19351031","0","LOS02","PRG","W","exhibition","y"
"ASD193510310","vauga101","ASD","1","6","lower","27","3","1","0","0","0","0","19351031","0","LOS02","PRG","W","exhibition","y"
"ASD193510310","vauga101","ASD","1","6","upper","27","3","1","0","0","0","0","19351031","0","LOS02","PRG","W","exhibition","y"
