"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"SHR193510090","winfj101","SHR","1","1","value","6","1","0","0","0","0","0","19351009","0","DAY03","PTC","L","exhibition","y"
"SHR193510090","winfj101","SHR","1","1","lower","6","1","0","0","0","0","0","19351009","0","DAY03","PTC","L","exhibition","y"
"SHR193510090","winfj101","SHR","1","1","upper","6","1","0","0","0","0","0","19351009","0","DAY03","PTC","L","exhibition","y"
"MLS193510121","winfj101","MLS","1","1","value","6","0","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","winfj101","MLS","1","1","lower","6","0","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","winfj101","MLS","1","1","upper","6","0","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"NNS193510132","winfj101","ASD","1","1","value","6","","","0","","0","0","19351013","2","NYC16","NNS","W","exhibition",""
"NNS193510132","winfj101","ASD","1","1","lower","6","","","0","","0","0","19351013","2","NYC16","NNS","W","exhibition",""
"NNS193510132","winfj101","ASD","1","1","upper","6","","","0","","0","0","19351013","2","NYC16","NNS","W","exhibition",""
"ASD193510140","winfj101","ASD","1","9","value","9","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","winfj101","ASD","1","9","lower","9","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","winfj101","ASD","1","9","upper","9","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","winfj101","ASD","2","1","value","3","0","2","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","winfj101","ASD","2","1","lower","3","0","2","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","winfj101","ASD","2","1","upper","3","0","2","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"NNS193610010","winfj101","MLS","1","1","value","27","0","7","0","0","0","0","19361001","0","DAV01","NNS","W","exhibition","y"
"NNS193610010","winfj101","MLS","1","1","lower","27","0","7","0","0","0","0","19361001","0","DAV01","NNS","W","exhibition","y"
"NNS193610010","winfj101","MLS","1","1","upper","27","0","7","0","0","0","0","19361001","0","DAV01","NNS","W","exhibition","y"
"MLS193610041","winfj101","MLS","1","1","value","5","0","1","0","0","0","0","19361004","1","DEN03","NNS","L","exhibition","y"
"MLS193610041","winfj101","MLS","1","1","lower","5","0","1","0","0","0","0","19361004","1","DEN03","NNS","L","exhibition","y"
"MLS193610041","winfj101","MLS","1","1","upper","5","0","1","0","0","0","0","19361004","1","DEN03","NNS","L","exhibition","y"
