"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NW2194405211","turnb101","NW2","1","1","value","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","19440521","1","NYC14","HOM","L","regular","y"
"NW2194405211","turnb101","NW2","1","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440521","1","NYC14","HOM","L","regular","y"
"NW2194405211","turnb101","NW2","1","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440521","1","NYC14","HOM","L","regular","y"
"NW2194405212","turnb101","NW2","1","1","value","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19440521","2","NYC15","HOM","L","regular","y"
"NW2194405212","turnb101","NW2","1","1","lower","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19440521","2","NYC15","HOM","L","regular","y"
"NW2194405212","turnb101","NW2","1","1","upper","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19440521","2","NYC15","HOM","L","regular","y"
"NW2194405281","turnb101","NW2","1","1","value","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19440528","1","NWK04","NY5","W","regular","y"
"NW2194405281","turnb101","NW2","1","1","lower","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19440528","1","NWK04","NY5","W","regular","y"
"NW2194405281","turnb101","NW2","1","1","upper","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19440528","1","NWK04","NY5","W","regular","y"
"PH5194406010","turnb101","NW2","1","1","value","4","0","0","","","","","","","","","","1","","","","","","","","19440601","0","PHI17","PH5","L","regular","y"
"PH5194406010","turnb101","NW2","1","1","lower","","0","0","","","","","","","","","","1","","","","","","","","19440601","0","PHI17","PH5","L","regular","y"
"PH5194406010","turnb101","NW2","1","1","upper","","0","0","","","","","","","","","","1","","","","","","","","19440601","0","PHI17","PH5","L","regular","y"
"MEM194406130","turnb101","NW2","1","1","value","5","1","1","0","0","0","0","0","","0","1","","","0","","","0","","","","19440613","0","DAV01","MEM","W","exhibition","y"
"MEM194406130","turnb101","NW2","1","1","lower","5","1","1","0","0","0","0","0","","0","","","","0","","","0","","","","19440613","0","DAV01","MEM","W","exhibition","y"
"MEM194406130","turnb101","NW2","1","1","upper","5","1","1","0","0","0","0","0","","0","","","","0","","","0","","","","19440613","0","DAV01","MEM","W","exhibition","y"
