"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM192810080","uhleg101","ALS","1","value","24","","40","12","","","3","9","","2","","","1","1","0","1","","","1","","1","","1","19281008","0","FMT01","HOM","L","exhibition","y"
"HOM192810080","uhleg101","ALS","1","lower","24","","40","12","","","3","9","","2","","","1","1","0","1","","","","","","","","19281008","0","FMT01","HOM","L","exhibition","y"
"HOM192810080","uhleg101","ALS","1","upper","24","","40","12","","","3","9","","2","","","1","1","0","1","","","","","","","","19281008","0","FMT01","HOM","L","exhibition","y"
"HOM192810120","uhleg101","ALS","1","value","27","","36","10","","","0","4","","1","","5","0","0","0","0","","1","","","1","","1","19281012","0","PIT06","HOM","W","exhibition","y"
"HOM192810120","uhleg101","ALS","1","lower","27","","36","10","","","0","4","","1","","5","0","0","0","0","","","","","","","","19281012","0","PIT06","HOM","W","exhibition","y"
"HOM192810120","uhleg101","ALS","1","upper","27","","36","10","","","0","4","","1","","5","0","0","0","0","","","","","","","","19281012","0","PIT06","HOM","W","exhibition","y"
"CAG192910150","uhleg101","ALS","1","value","24","","39","15","","","1","7","","1","","6","0","0","0","1","","","1","","1","","1","19291015","0","CHI09","CAG","L","exhibition","y"
"CAG192910150","uhleg101","ALS","1","lower","24","","39","15","","","1","7","","1","","6","0","0","0","1","","","","","","","","19291015","0","CHI09","CAG","L","exhibition","y"
"CAG192910150","uhleg101","ALS","1","upper","24","","39","15","","","1","7","","1","","6","0","0","0","1","","","","","","","","19291015","0","CHI09","CAG","L","exhibition","y"
"CAG192910200","uhleg101","ALS","1","value","27","","","5","","","","0","0","","","","","","","","","1","","","1","","1","19291020","0","CHI09","CAG","W","exhibition",""
"CAG192910200","uhleg101","ALS","1","lower","27","","","5","","","","0","0","","","","","","","","","","","","","","","19291020","0","CHI09","CAG","W","exhibition",""
"CAG192910200","uhleg101","ALS","1","upper","27","","","5","","","","0","0","","","","","","","","","","","","","","","19291020","0","CHI09","CAG","W","exhibition",""
"ASO193110040","uhleg101","ASO","1","value","9","","17","7","","","1","6","","0","","4","0","0","0","0","","","1","","1","","","19311004","0","CLE07","HOM","L","exhibition","y"
"ASO193110040","uhleg101","ASO","1","lower","9","","17","7","","","1","6","","0","","4","0","0","0","0","","","","","","","","19311004","0","CLE07","HOM","L","exhibition","y"
"ASO193110040","uhleg101","ASO","1","upper","9","","17","7","","","1","6","","0","","4","0","0","0","0","","","","","","","","19311004","0","CLE07","HOM","L","exhibition","y"
