"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BKB193410170","blakf101","NY5","1","8","value","27","1","0","0","0","0","0","19341017","0","NYC23","BKB","W","exhibition","y"
"BKB193410170","blakf101","NY5","1","8","lower","27","1","0","0","0","0","0","19341017","0","NYC23","BKB","W","exhibition","y"
"BKB193410170","blakf101","NY5","1","8","upper","27","1","0","0","0","0","0","19341017","0","NYC23","BKB","W","exhibition","y"
"NY6193509130","blakf101","NY6","1","1","value","27","0","1","0","0","0","0","19350913","0","NYC25","PTC","W","lcs","y"
"NY6193509130","blakf101","NY6","1","1","lower","27","0","1","0","0","0","0","19350913","0","NYC25","PTC","W","lcs","y"
"NY6193509130","blakf101","NY6","1","1","upper","27","0","1","0","0","0","0","19350913","0","NYC25","PTC","W","lcs","y"
"PTC193509190","blakf101","NY6","1","1","value","25","1","6","0","0","0","0","19350919","0","PIT09","PTC","L","lcs","y"
"PTC193509190","blakf101","NY6","1","1","lower","25","1","6","0","0","0","0","19350919","0","PIT09","PTC","L","lcs","y"
"PTC193509190","blakf101","NY6","1","1","upper","25","1","6","0","0","0","0","19350919","0","PIT09","PTC","L","lcs","y"
"MLS193510122","blakf101","NNS","1","1","value","15","0","0","0","0","0","0","19351012","2","PHI11","MLS","T","exhibition","y"
"MLS193510122","blakf101","NNS","1","1","lower","15","0","0","0","0","0","0","19351012","2","PHI11","MLS","T","exhibition","y"
"MLS193510122","blakf101","NNS","1","1","upper","15","0","0","0","0","0","0","19351012","2","PHI11","MLS","T","exhibition","y"
