"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194704160","popew101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19470416","0","BIR01","BIR","l","exhibition",""
"NY5194704200","popew101","HOM","9","1","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19470420","0","NYC16","NY5","t","exhibition","y"
"HOM194705031","popew101","HOM","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470503","1","PIT06","NY6","l","regular","y"
"BLG194705112","popew101","HOM","9","1","value","2","1","1","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19470511","2","BAL14","BLG","w","regular","y"
"CVB194705150","popew101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19470515","0","COL05","CVB","w","exhibition",""
"NW2194705181","popew101","HOM","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470518","1","NWK04","NW2","w","regular","y"
"HOM194705241","popew101","HOM","9","1","value","4","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19470524","1","PIT06","NY5","w","regular","y"
"NW2194705301","popew101","HOM","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470530","1","NYC15","NW2","l","regular","y"
"HOM194706050","popew101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19470605","0","WAS09","NY6","l","regular",""
"HOM194706081","popew101","HOM","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470608","1","WAS09","NW2","l","regular","y"
"HOM194707061","popew101","HOM","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470706","1","WAS09","PH5","w","regular","y"
"HOM194707150","popew101","HOM","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470715","0","WIL04","NW2","l","regular","y"
"HOM194707201","popew101","HOM","9","1","value","1","0","0","0","0","0","0","0","1","","0","0","0","0","0","","","0","","","","","19470720","1","WAS09","NY6","l","regular","y"
"KCM194708020","popew101","HOM","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470802","0","KAN05","KCM","l","exhibition","y"
"BLG194708080","popew101","HOM","9","4","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470808","0","BAL14","BLG","l","regular","y"
"NY6194708171","popew101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19470817","1","NYC14","NY6","w","regular",""
"BLG194708220","popew101","HOM","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470822","0","BAL14","BLG","l","regular","y"
"HOM194708241","popew101","HOM","9","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470824","1","WAS09","NW2","l","regular","y"
"HOM194708282","popew101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19470828","2","WAS09","NW2","w","regular",""
"HOM194709012","popew101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19470901","2","PIT06","PH5","l","regular",""
"BLG194709050","popew101","HOM","9","1","value","4","3","0","1","1","0","0","0","1","","0","0","0","","0","","0","0","","","","","19470905","0","BAL14","BLG","w","regular","y"
"NY6194709081","popew101","HOM","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19470908","1","PHI11","NY6","l","regular","y"
"NW2194709142","popew101","HOM","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470914","2","NYC15","NW2","l","regular","y"
