"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CVB194404301","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440430","1","IND10","BLG","l","exhibition",""
"CIA194405100","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440510","0","IND10","CIA","l","regular",""
"CVB194406120","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440612","0","DAY03","KCM","w","regular",""
"CAG194407140","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440714","0","BEL01","CAG","l","regular",""
"MEM194407190","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440719","0","LRK02","MEM","w","regular",""
"MEM194407210","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440721","0","MUS01","MEM","l","regular",""
"CIA194408010","browj114","CVB","7","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440801","0","SPR04","CIA","l","regular","y"
"CIA194408062","browj114","CVB","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19440806","2","IND10","CIA","l","regular",""
"CVB194408150","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440815","0","DAY03","CAG","l","regular",""
"CAG194408310","browj114","CVB","1","3","value","0","0","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440831","0","RAC01","CAG","l","regular","y"
"CVB194409101","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440910","1","CLE06","HOM","l","exhibition",""
"HOM194409130","browj114","CVB","9","1","value","4","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440913","0","WAP01","HOM","t","exhibition","y"
"BLG194409160","browj114","CVB","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440916","0","HRB01","BLG","l","exhibition","y"
"BLG194409172","browj114","CVB","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440917","2","BAL14","BLG","l","exhibition","y"
"NY6194504082","browj114","CVB","","","value","","","0","","","","","","","","","","","","","","","","","","","","19450408","2","NOL01","NY6","w","exhibition",""
"CVB194504170","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450417","0","SAT01","CAG","w","exhibition",""
"CAG194504230","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450423","0","DAL01","CAG","w","exhibition",""
"CAG194504300","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450430","0","NOL01","CAG","w","exhibition",""
"BIR194505080","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450508","0","MTG01","BIR","l","regular",""
"CIA194505202","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450520","2","CIN07","CIA","l","regular",""
"CVB194505260","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450526","0","COL05","MEM","w","regular",""
"CVB194506270","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450627","0","DAY03","BIR","w","regular",""
"CVB194507060","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450706","0","DAY03","NY6","l","exhibition",""
"NY6194507300","browj114","CVB","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450730","0","NYC23","NY6","l","exhibition","y"
"MEM194508250","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450825","0","MEM02","MEM","w","regular",""
"CVB194508290","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450829","0","DAY03","MEM","w","regular",""
"CVB194508301","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450830","1","CLE07","MEM","w","regular",""
"CVB194509140","browj114","CVB","9","1","value","4","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19450914","0","DAY03","HOM","l","exhibition","y"
"PH5194509202","browj114","CVB","9","1","value","3","3","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450920","2","PHI11","PH5","w","exhibition","y"
"HOM194509232","browj114","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19450923","2","NYC16","HOM","l","exhibition",""
