"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM192008010","willt104","CAG","1","value","24","","32","8","0","0","0","4","","2","0","6","1","0","0","3","","","","","1","","","19200801","0","KAN02","KCM","L","regular","y"
"KCM192008010","willt104","CAG","1","lower","24","","","","","","0","4","","2","0","6","1","0","0","","","","","","","","","19200801","0","KAN02","KCM","L","regular","y"
"KCM192008010","willt104","CAG","1","upper","24","","","","","","0","4","","2","0","6","1","0","0","","","","","","","","","19200801","0","KAN02","KCM","L","regular","y"
"CAG192105080","willt104","CAG","2","value","9","","10","0","","","0","0","","0","","1","0","0","0","1","","","","","","1","","19210508","0","CHI09","KCM","L","regular","y"
"CAG192105080","willt104","CAG","2","lower","","","","","","","0","0","","0","","0","","","","","","","","","","","","19210508","0","CHI09","KCM","L","regular","y"
"CAG192105080","willt104","CAG","2","upper","","","","","","","0","0","","1","","1","","","","","","","","","","","","19210508","0","CHI09","KCM","L","regular","y"
"CAG192105090","willt104","CAG","3","value","20","","22","1","","","0","0","","0","","3","0","0","0","2","","1","","","","1","","19210509","0","CHI09","KCM","W","regular","y"
"CAG192105090","willt104","CAG","3","lower","20","","","","","","0","0","","0","","3","0","0","0","","","","","","","","","19210509","0","CHI09","KCM","W","regular","y"
"CAG192105090","willt104","CAG","3","upper","20","","","","","","0","0","","0","","3","0","0","0","","","","","","","","","19210509","0","CHI09","KCM","W","regular","y"
"CAG192106200","willt104","CAG","2","value","3","","3","0","","0","0","0","0","0","","3","0","0","0","","","","","","","","","19210620","0","CHI09","CG1","W","regular","y"
"CAG192106200","willt104","CAG","2","lower","3","","","0","","0","0","0","0","0","","3","0","0","0","","","","","","","","","19210620","0","CHI09","CG1","W","regular","y"
"CAG192106200","willt104","CAG","2","upper","3","","","0","","0","0","0","0","0","","3","0","0","0","","","","","","","","","19210620","0","CHI09","CG1","W","regular","y"
"CAG192107101","willt104","CAG","1","value","27","0","34","3","0","0","0","0","0","2","0","4","2","0","0","0","0","1","","","1","","1","19210710","1","CHI09","SLG","W","regular","y"
"CAG192107101","willt104","CAG","1","lower","27","","34","3","0","0","0","0","0","2","","4","2","0","0","0","","","","","","","","19210710","1","CHI09","SLG","W","regular","y"
"CAG192107101","willt104","CAG","1","upper","27","","34","3","0","0","0","0","0","2","","4","2","0","0","0","","","","","","","","19210710","1","CHI09","SLG","W","regular","y"
"HIL192110050","willt104","CAG","1","value","6","","12","6","","","0","3","","","","","0","0","0","0","","","","","1","","","19211005","0","PHI09","HIL","L","championship","y"
"HIL192110050","willt104","CAG","1","lower","3","","","","","","0","","","","","","","","","","","","","","","","","19211005","0","PHI09","HIL","L","championship","y"
"HIL192110050","willt104","CAG","1","upper","6","","","","","","0","","","","","","","","","","","","","","","","","19211005","0","PHI09","HIL","L","championship","y"
"HIL192110130","willt104","CAG","2","value","9","","21","10","","","1","12","","2","","9","0","0","0","0","","","1","","","1","","19211013","0","DAR01","HIL","L","championship","y"
"HIL192110130","willt104","CAG","2","lower","","","","","","","0","","","2","","9","0","0","0","","","","","","","","","19211013","0","DAR01","HIL","L","championship","y"
"HIL192110130","willt104","CAG","2","upper","","","","","","","1","","","2","","9","0","0","0","","","","","","","","","19211013","0","DAR01","HIL","L","championship","y"
"CAG192405180","willt104","CAG","2","value","7","0","15","7","2","0","2","5","5","1","0","2","0","0","0","0","0","","","","","","","19240518","0","CHI09","CUW","W","regular","y"
"CAG192405180","willt104","CAG","2","lower","7","","","7","","","2","5","4","1","","2","0","0","0","","0","","","","","","","19240518","0","CHI09","CUW","W","regular","y"
"CAG192405180","willt104","CAG","2","upper","7","","","7","","","2","5","5","1","","2","0","0","0","","0","","","","","","","19240518","0","CHI09","CUW","W","regular","y"
