"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NY6194504081","fincr101","CVB","3","value","6","","11","3","","","0","2","2","1","","0","0","0","0","","","","","","","","","19450408","1","NOL01","NY6","L","exhibition","y"
"NY6194504081","fincr101","CVB","3","lower","6","","","3","","","0","2","2","1","","0","0","0","0","","","","","","","","","19450408","1","NOL01","NY6","L","exhibition","y"
"NY6194504081","fincr101","CVB","3","upper","6","","","3","","","0","2","2","1","","0","0","0","0","","","","","","","","","19450408","1","NOL01","NY6","L","exhibition","y"
"CAG194504160","fincr101","CVB","3","value","3","","","","","","","","","","","","","","","","","1","","","","","","19450416","0","FTW01","CAG","W","exhibition",""
"CAG194504160","fincr101","CVB","3","lower","3","","","","","","","","","","","","","","","","","","","","","","","19450416","0","FTW01","CAG","W","exhibition",""
"CAG194504160","fincr101","CVB","3","upper","9","","","","","","","","","","","","","","","","","","","","","","","19450416","0","FTW01","CAG","W","exhibition",""
"CVB194504190","fincr101","CVB","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19450419","0","HOU04","CAG","L","exhibition",""
"CVB194504190","fincr101","CVB","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19450419","0","HOU04","CAG","L","exhibition",""
"CVB194504190","fincr101","CVB","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19450419","0","HOU04","CAG","L","exhibition",""
"CVB194504240","fincr101","CVB","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19450424","0","FTW01","CAG","L","exhibition",""
"CVB194504240","fincr101","CVB","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19450424","0","FTW01","CAG","L","exhibition",""
"CVB194504240","fincr101","CVB","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19450424","0","FTW01","CAG","L","exhibition",""
