"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM194804110","mesaa101","IN9","1","9","value","24","1","0","0","0","0","","","","","1","19480411","0","AUS01","KCM","l","exhibition","y"
"BIR194805161","mesaa101","IN9","1","9","value","24","0","0","0","0","0","0","","","","1","19480516","1","BIR01","BIR","l","regular","y"
"BIR194805162","mesaa101","IN9","1","9","value","15","1","0","0","0","0","0","","","","1","19480516","2","BIR01","BIR","l","regular","y"
"BIR194805180","mesaa101","IN9","1","9","value","24","0","0","0","0","0","","","","","1","19480518","0","BIR01","BIR","l","regular","y"
"KCM194805231","mesaa101","IN9","1","9","value","27","1","0","0","0","0","0","","","","1","19480523","1","KAN05","KCM","w","regular","y"
"KCM194805260","mesaa101","IN9","1","7","value","24","3","0","0","0","0","","","","","1","19480526","0","WIC01","KCM","l","regular","y"
"KCM194805270","mesaa101","IN9","1","7","value","24","0","","0","0","0","0","","","","1","19480527","0","WIC01","KCM","l","regular","y"
"KCM194805311","mesaa101","IN9","1","9","value","","0","0","0","0","0","0","","","","","19480531","1","STL07","KCM","l","regular","y"
"KCM194805312","mesaa101","IN9","1","9","value","18","3","0","0","0","0","0","","","","1","19480531","2","STL07","KCM","l","regular","y"
"BIR194806271","mesaa101","IN9","1","7","value","24","0","0","0","0","0","","","","","1","19480627","1","BIR01","BIR","l","regular","y"
"BIR194806272","mesaa101","IN9","1","7","value","18","1","0","0","0","0","","","","","1","19480627","2","BIR01","BIR","l","regular","y"
"BIR194807010","mesaa101","IN9","1","7","value","24","0","0","0","0","0","0","","","","1","19480701","0","BIR01","BIR","l","regular","y"
"HOM194807070","mesaa101","IN9","1","7","value","24","1","0","0","0","0","","","","","1","19480707","0","PIT06","HOM","l","exhibition","y"
"PH5194807081","mesaa101","IN9","1","7","value","26","0","0","0","0","0","0","","","","1","19480708","1","PHI11","PH5","l","exhibition","y"
"PH5194807082","mesaa101","IN9","1","7","value","27","0","1","0","0","0","0","","","","1","19480708","2","PHI11","PH5","t","exhibition","y"
"BLG194807100","mesaa101","IN9","1","9","value","24","1","0","0","0","0","0","","","","1","19480710","0","BAL14","BLG","l","exhibition","y"
"NW2194807111","mesaa101","IN9","1","9","value","24","0","0","0","0","0","","","","","1","19480711","1","NWK04","NW2","l","exhibition","y"
"NW2194807112","mesaa101","IN9","1","9","value","21","0","0","0","0","0","","","","","1","19480711","2","NWK04","NW2","t","exhibition","y"
"PH5194807130","mesaa101","IN9","1","9","value","24","4","0","0","0","0","0","","","","1","19480713","0","WIL04","PH5","l","exhibition","y"
"KCM194807251","mesaa101","IN9","1","9","value","24","0","0","0","0","0","","","","","1","19480725","1","KAN05","KCM","l","regular","y"
"KCM194807252","mesaa101","IN9","1","9","value","18","1","0","0","0","0","","","","","1","19480725","2","KAN05","KCM","l","regular","y"
"KCM194807270","mesaa101","IN9","1","7","value","24","3","0","0","0","0","0","","","","1","19480727","0","KAN05","KCM","l","regular","y"
"KCM194807280","mesaa101","IN9","1","7","value","27","0","0","0","0","0","0","","","","1","19480728","0","STJ01","KCM","w","regular","y"
"PH5194808022","mesaa101","IN9","1","9","value","9","0","0","0","0","0","","","","","0","19480802","2","PHI11","PH5","w","exhibition","y"
"BLG194808081","mesaa101","IN9","1","7","value","","0","0","0","0","0","0","","","","","19480808","1","BAL14","BLG","l","exhibition","y"
"BLG194808082","mesaa101","IN9","1","7","value","19","1","0","0","0","0","0","","","","1","19480808","2","BAL14","BLG","l","exhibition","y"
"HOM194809051","mesaa101","IN9","1","7","value","24","0","0","0","0","0","","","","","1","19480905","1","WAS09","HOM","l","exhibition","y"
"NW2194809062","mesaa101","IN9","1","7","value","21","0","0","0","0","0","","","","","1","19480906","2","NWK04","NW2","w","exhibition","y"
"PH5194809082","mesaa101","IN9","1","7","value","24","0","0","0","0","0","","","","","1","19480908","2","PHI11","PH5","l","exhibition","y"
