"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CIA194404210","bumpe101","KCM","1","value","27","","","1","","1","","1","1","","","","","","","","","","","","1","","","1","","1","19440421","0","FTW01","CIA","w","exhibition",""
"MEM194405080","bumpe101","KCM","1","value","27","","","10","","2","","6","","1","","","","","","","","","","","","1","","1","","1","19440508","0","NOL01","MEM","l","regular",""
"MEM194405120","bumpe101","KCM","1","value","24","","","9","","1","","3","","","","","","","","","","","","","","1","","1","","1","19440512","0","LRK02","MEM","l","regular",""
"KCM194405230","bumpe101","KCM","1","value","27","","47","7","1","0","1","10","","9","","10","1","0","0","1","","","","","","1","","1","","1","19440523","0","MUS01","CAG","l","regular","y"
"CVB194406112","bumpe101","KCM","1","value","6","","12","5","0","0","0","4","4","2","0","","0","0","0","","0","","","","","1","","1","","","19440611","2","CLE06","CVB","l","regular","y"
"HOM194406252","bumpe101","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440625","2","WAS09","HOM","w","exhibition",""
"HOM194406260","bumpe101","KCM","2","value","6","","","","","","","0","","","","","","","","","","","","","","","","","1","","19440626","0","WAS09","HOM","l","exhibition",""
"HOM194406260","bumpe101","KCM","2","upper","9","","","","","","","0","","","","","","","","","","","","","","","","","","","19440626","0","WAS09","HOM","l","exhibition",""
"HOM194406290","bumpe101","KCM","2","value","19","","","","","","1","4","","","","1","","","2","","","","","","","","","","1","","19440629","0","NOR02","HOM","l","exhibition",""
"CAG194407091","bumpe101","KCM","1","value","27","","36","5","0","0","0","1","0","7","","4","0","0","0","1","","","","","1","","","1","","1","19440709","1","CHI10","CAG","w","regular","y"
"BIR194407130","bumpe101","KCM","1","value","24","","","","","","","6","","","","","","","","","","","","","","1","","1","","1","19440713","0","MTG01","BIR","l","regular",""
"BIR194407162","bumpe101","KCM","1","value","9","","","","","","","2","","","","","","","","","","","","","","1","","1","","","19440716","2","BIR01","BIR","l","regular",""
"KCM194407240","bumpe101","KCM","1","value","12","","22","6","0","0","0","6","","4","0","","0","0","0","","0","","","","","","","1","","","19440724","0","KAN05","CVB","l","regular","y"
"CIA194408021","bumpe101","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440802","1","IND10","CIA","l","regular",""
"CAG194408062","bumpe101","KCM","5","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440806","2","DET04","CAG","l","regular",""
"CAG194408230","bumpe101","KCM","1","value","24","","","8","","","","3","","","","","","","","","","","","","","1","","1","","1","19440823","0","CHI10","CAG","l","regular",""
"PH5194408281","bumpe101","BIR","1","value","27","0","37","9","1","0","0","3","1","1","0","3","0","0","0","0","0","2","1","1","1","","","1","","1","19440828","1","PHI11","PH5","w","exhibition","y"
"BIR194409210","bumpe101","BIR","1","value","27","0","48","11","0","0","0","9","5","6","0","6","1","2","0","1","0","1","0","0","","1","","1","","1","19440921","0","BIR01","HOM","l","championship","y"
