"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CI2194307230","lindl102","CI2","1","value","0","2","2","0","","","","2","0","2","","","","","","","","","1","","1","","","19430723","0","BEL01","MEM","L","regular",""
"CI2194307230","lindl102","CI2","1","lower","0","2","2","0","","","","2","0","2","","","","","","","","","","","","","","19430723","0","BEL01","MEM","L","regular",""
"CI2194307230","lindl102","CI2","1","upper","0","2","2","0","","","","2","0","2","","","","","","","","","","","","","","19430723","0","BEL01","MEM","L","regular",""
