"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PH5194606220","thorg101","PH5","1","7","value","","0","0","0","","0","0","19460622","0","PHI17","NY5","W","regular","y"
"PH5194606220","thorg101","PH5","1","7","lower","","0","0","0","","0","0","19460622","0","PHI17","NY5","W","regular","y"
"PH5194606220","thorg101","PH5","1","7","upper","","0","0","0","","0","0","19460622","0","PHI17","NY5","W","regular","y"
"PH5194607082","thorg101","PH5","1","9","value","","0","0","0","0","0","0","19460708","2","PHI11","KCM","W","exhibition","y"
"PH5194607082","thorg101","PH5","1","9","lower","","","","","","","","19460708","2","PHI11","KCM","W","exhibition","y"
"PH5194607082","thorg101","PH5","1","9","upper","","","","","","","","19460708","2","PHI11","KCM","W","exhibition","y"
"BLG194608230","thorg101","PH5","1","7","value","","0","0","0","0","0","0","19460823","0","BAL14","BLG","L","regular","y"
"BLG194608230","thorg101","PH5","1","7","lower","","0","0","0","0","0","0","19460823","0","BAL14","BLG","L","regular","y"
"BLG194608230","thorg101","PH5","1","7","upper","","0","0","0","0","0","0","19460823","0","BAL14","BLG","L","regular","y"
"PH5194608240","thorg101","PH5","1","9","value","27","1","2","0","","0","0","19460824","0","PHI17","NY5","W","regular","y"
"PH5194608240","thorg101","PH5","1","9","lower","27","1","2","0","","0","0","19460824","0","PHI17","NY5","W","regular","y"
"PH5194608240","thorg101","PH5","1","9","upper","27","1","2","0","","0","0","19460824","0","PHI17","NY5","W","regular","y"
"PH5194608260","thorg101","PH5","1","9","value","27","2","0","0","0","0","0","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","thorg101","PH5","1","9","lower","27","2","0","0","0","0","0","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","thorg101","PH5","1","9","upper","27","2","0","0","0","0","0","19460826","0","LAN01","HOM","W","regular","y"
"NW2194609021","thorg101","PH5","1","9","value","30","","","0","0","0","0","19460902","1","NWK04","NW2","L","regular","y"
"NW2194609021","thorg101","PH5","1","9","lower","30","","","0","0","0","0","19460902","1","NWK04","NW2","L","regular","y"
"NW2194609021","thorg101","PH5","1","9","upper","30","","","0","0","0","0","19460902","1","NWK04","NW2","L","regular","y"
"NW2194609022","thorg101","PH5","1","9","value","15","","","0","","0","0","19460902","2","NWK04","NW2","L","regular","y"
"NW2194609022","thorg101","PH5","1","9","lower","15","","","0","","0","0","19460902","2","NWK04","NW2","L","regular","y"
"NW2194609022","thorg101","PH5","1","9","upper","15","","","0","","0","0","19460902","2","NWK04","NW2","L","regular","y"
"PH5194609032","thorg101","PH5","1","9","value","27","0","0","1","0","0","0","19460903","2","PHI11","NW2","W","regular","y"
"PH5194609032","thorg101","PH5","1","9","lower","27","0","0","1","0","0","0","19460903","2","PHI11","NW2","W","regular","y"
"PH5194609032","thorg101","PH5","1","9","upper","27","0","0","1","0","0","0","19460903","2","PHI11","NW2","W","regular","y"
