"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"DT1192408180","alexb102","DT1","9","4","value","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19240818","0","DET07","CAG","L","regular","y"
"DT1192408180","alexb102","DT1","9","4","lower","0","","0","0","0","0","","0","","0","","","","0","","","0","","","","19240818","0","DET07","CAG","L","regular","y"
"DT1192408180","alexb102","DT1","9","4","upper","0","","0","0","0","0","","0","","0","","","","0","","","0","","","","19240818","0","DET07","CAG","L","regular","y"
