"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM193904231","walkg103","KCM","1","value","15","0","21","4","0","1","1","3","3","2","0","3","0","0","0","0","0","2","0","0","","1","","1","","","19390423","1","NOL01","HOM","l","exhibition","y"
"KCM193904300","walkg103","KCM","2","value","15","0","21","7","2","0","0","2","0","1","0","5","0","0","0","1","0","0","0","0","1","","","","1","","19390430","0","DAL01","CAG","w","exhibition","y"
"MEM193905050","walkg103","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19390505","0","LRK02","MEM","l","exhibition",""
"MEM193905090","walkg103","KCM","1","value","","","","","","","","","","","","3","","","","","","","","","","1","","1","","","19390509","0","CLA01","MEM","l","exhibition",""
"KCM193905142","walkg103","KCM","2","value","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","1","","1","","19390514","2","KAN05","MEM","w","regular","y"
"KCM193905150","walkg103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390515","0","STJ01","MEM","w","exhibition",""
"KCM193905260","walkg103","KCM","1","value","27","0","34","8","3","0","0","2","2","2","0","5","0","0","0","1","1","0","1","0","1","","","1","","1","19390526","0","DES01","ATN","w","regular","y"
"KCM193905301","walkg103","KCM","2","value","7","0","11","2","0","0","0","0","0","1","0","2","1","0","0","0","0","1","0","0","","","","","1","","19390530","1","KAN05","CV9","l","regular","y"
"KCM193905302","walkg103","KCM","1","value","21","0","28","8","1","0","0","2","2","0","0","6","0","0","0","0","0","1","0","0","1","","","1","","1","19390530","2","KAN05","CV9","w","regular","y"
"KCM193906042","walkg103","KCM","1","value","12","0","18","5","0","0","0","2","1","1","0","2","1","0","0","1","0","0","0","0","","","","1","","","19390604","2","KAN05","SSA","w","regular","y"
"SSA193906060","walkg103","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390606","0","STL13","SSA","w","regular",""
"KCM193906130","walkg103","KCM","2","value","11","","","","","","","0","","","","","","","","","","","","","","","","","1","","19390613","0","TUL01","MEM","l","regular",""
"KCM193906130","walkg103","KCM","2","lower","10","","","0","","","","0","","","","","","","","","","","","","","","","","1","","19390613","0","TUL01","MEM","l","regular",""
"KCM193906130","walkg103","KCM","2","upper","12","","","","","","","0","","","","","","","","","","","","","","","","","1","","19390613","0","TUL01","MEM","l","regular",""
"MEM193906140","walkg103","KCM","3","value","10","","11","2","0","","0","0","","1","","2","0","0","0","0","","","","","","","","","","","19390614","0","WIC01","MEM","l","regular","y"
"CV9193906182","walkg103","KCM","2","value","4","","7","3","","","0","3","","0","0","2","0","0","0","0","","","","","","","","","","","19390618","2","CLE07","CV9","l","regular","y"
"SSA193906251","walkg103","KCM","2","value","10","","12","3","0","","1","2","","2","","2","0","0","0","0","","","","","","","","","1","","19390625","1","CLE06","SSA","l","regular","y"
