"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194104132","johnl107","BIR","9","1","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410413","2","PBL01","NY5","l","exhibition","y"
"BIR194105111","johnl107","BIR","9","3","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410511","1","BIR01","KCM","l","regular","y"
"MEM194105300","johnl107","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410530","0","LRK02","MEM","l","regular",""
"JAX194107010","johnl107","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410701","0","JKV01","JAX","w","regular",""
"BIR194107042","johnl107","BIR","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19410704","2","BIR01","JAX","l","regular",""
"BIR194107062","johnl107","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410706","2","BIR01","SNO","w","regular",""
"JAX194107220","johnl107","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410722","0","FAR01","JAX","l","regular",""
"BIR194108250","johnl107","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410825","0","BIR01","SNO","t","regular",""
"BIR194109282","johnl107","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410928","2","BIR01","NY5","l","exhibition",""
"MEM194209010","johnl107","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19420901","0","MEM02","MEM","l","regular",""
