"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BLS193110111","belll101","ASB","1","5","value","27","0","2","0","1","0","0","19311011","1","BAL13","BLS","W","exhibition","y"
"BLS193110111","belll101","ASB","1","5","lower","27","0","2","0","1","0","0","19311011","1","BAL13","BLS","W","exhibition","y"
"BLS193110111","belll101","ASB","1","5","upper","27","0","2","0","1","0","0","19311011","1","BAL13","BLS","W","exhibition","y"
"BLS193110112","belll101","ASB","1","5","value","15","0","3","0","0","0","0","19311011","2","BAL13","BLS","T","exhibition","y"
"BLS193110112","belll101","ASB","1","5","lower","15","0","3","0","0","0","0","19311011","2","BAL13","BLS","T","exhibition","y"
"BLS193110112","belll101","ASB","1","5","upper","15","0","3","0","0","0","0","19311011","2","BAL13","BLS","T","exhibition","y"
"BLS193110180","belll101","ASB","1","5","value","27","1","0","0","0","0","0","19311018","0","BAL13","BLS","W","exhibition","y"
"BLS193110180","belll101","ASB","1","5","lower","27","1","0","0","0","0","0","19311018","0","BAL13","BLS","W","exhibition","y"
"BLS193110180","belll101","ASB","1","5","upper","27","1","0","0","0","0","0","19311018","0","BAL13","BLS","W","exhibition","y"
"BLS193110250","belll101","ASB","1","5","value","24","2","1","0","0","0","0","19311025","0","BAL13","BLS","L","exhibition","y"
"BLS193110250","belll101","ASB","1","5","lower","24","2","1","0","0","0","0","19311025","0","BAL13","BLS","L","exhibition","y"
"BLS193110250","belll101","ASB","1","5","upper","24","2","1","0","0","0","0","19311025","0","BAL13","BLS","L","exhibition","y"
"BLS193210091","belll101","ASB","1","5","value","27","2","1","0","0","0","0","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210091","belll101","ASB","1","5","lower","27","2","1","0","0","0","0","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210091","belll101","ASB","1","5","upper","27","2","1","0","0","0","0","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210161","belll101","ASB","1","5","value","24","1","5","0","0","0","0","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210161","belll101","ASB","1","5","lower","24","1","5","0","0","0","0","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210161","belll101","ASB","1","5","upper","24","1","5","0","0","0","0","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210230","belll101","ASB","1","5","value","24","1","0","0","0","0","0","19321023","0","BAL14","BLS","L","exhibition","y"
"BLS193210230","belll101","ASB","1","5","lower","24","1","0","0","0","0","0","19321023","0","BAL14","BLS","L","exhibition","y"
"BLS193210230","belll101","ASB","1","5","upper","24","1","0","0","0","0","0","19321023","0","BAL14","BLS","L","exhibition","y"
