"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194804110","mesaa101","IN9","1","1","value","5","5","1","2","0","1","0","0","0","0","0","0","0","","0","0","1","0","0","","","","19480411","0","AUS01","KCM","l","exhibition","y"
"BIR194805161","mesaa101","IN9","1","1","value","4","3","0","1","0","0","0","0","0","","0","1","","","0","","","","","","","","19480516","1","BIR01","BIR","l","regular","y"
"BIR194805162","mesaa101","IN9","1","1","value","3","3","1","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19480516","2","BIR01","BIR","l","regular","y"
"BIR194805180","mesaa101","IN9","1","1","value","4","3","0","1","0","0","0","0","0","0","0","1","0","","0","1","0","0","0","","","","19480518","0","BIR01","BIR","l","regular","y"
"KCM194805231","mesaa101","IN9","1","1","value","6","6","3","3","0","1","0","2","0","","0","0","","","0","","","","","","","","19480523","1","KAN05","KCM","w","regular","y"
"KCM194805260","mesaa101","IN9","1","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","","","19480526","0","WIC01","KCM","l","regular","y"
"KCM194805270","mesaa101","IN9","1","1","value","6","6","1","2","1","0","0","0","0","","0","0","","","0","","","","","","","","19480527","0","WIC01","KCM","l","regular","y"
"KCM194805311","mesaa101","IN9","1","2","value","1","1","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480531","1","STL07","KCM","l","regular","y"
"KCM194805312","mesaa101","IN9","1","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480531","2","STL07","KCM","l","regular","y"
"CAG194806061","mesaa101","IN9","","","value","","","1","1","","","1","1","","","","","","","","","","","","","","","19480606","1","CHI10","CAG","w","regular",""
"CAG194806061","mesaa101","IN9","","","lower","","1","1","1","","","1","1","","","","","","","","","","","","","","","19480606","1","CHI10","CAG","w","regular",""
"CAG194806062","mesaa101","IN9","","","value","","","","","","","","","","","","0","0","","","","","","","","","","19480606","2","CHI10","CAG","l","regular",""
"BIR194806271","mesaa101","IN9","1","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480627","1","BIR01","BIR","l","regular","y"
"BIR194806272","mesaa101","IN9","1","1","value","3","3","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480627","2","BIR01","BIR","l","regular","y"
"BIR194807010","mesaa101","IN9","6","1","value","5","5","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19480701","0","BIR01","BIR","l","regular","y"
"HOM194807070","mesaa101","IN9","1","1","value","4","4","0","1","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19480707","0","PIT06","HOM","l","exhibition","y"
"PH5194807081","mesaa101","IN9","1","1","value","5","5","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480708","1","PHI11","PH5","l","exhibition","y"
"PH5194807082","mesaa101","IN9","1","1","value","4","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480708","2","PHI11","PH5","t","exhibition","y"
"BLG194807100","mesaa101","IN9","1","1","value","4","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480710","0","BAL14","BLG","l","exhibition","y"
"NW2194807111","mesaa101","IN9","1","1","value","5","5","0","2","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480711","1","NWK04","NW2","l","exhibition","y"
"NW2194807112","mesaa101","IN9","1","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19480711","2","NWK04","NW2","t","exhibition","y"
"PH5194807130","mesaa101","IN9","1","1","value","5","5","0","3","0","0","0","","0","","0","0","","","0","","","","","","","","19480713","0","WIL04","PH5","l","exhibition","y"
"KCM194807251","mesaa101","IN9","6","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","19480725","1","KAN05","KCM","l","regular","y"
"KCM194807252","mesaa101","IN9","1","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480725","2","KAN05","KCM","l","regular","y"
"KCM194807270","mesaa101","IN9","1","1","value","5","3","0","2","0","0","0","0","0","","0","2","","","0","","","0","","","","","19480727","0","KAN05","KCM","l","regular","y"
"KCM194807280","mesaa101","IN9","1","1","value","6","5","1","3","0","0","0","0","0","","0","1","","","0","","","0","","","","","19480728","0","STJ01","KCM","w","regular","y"
"PH5194808022","mesaa101","IN9","2","4","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480802","2","PHI11","PH5","w","exhibition","y"
"BLG194808081","mesaa101","IN9","5","2","value","3","3","1","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480808","1","BAL14","BLG","l","exhibition","y"
"BLG194808082","mesaa101","IN9","7","1","value","3","3","1","1","0","1","0","0","0","","0","0","","","0","","","","","","","","19480808","2","BAL14","BLG","l","exhibition","y"
"HOM194809051","mesaa101","IN9","2","1","value","5","5","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480905","1","WAS09","HOM","l","exhibition","y"
"NW2194809062","mesaa101","IN9","5","1","value","4","4","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","19480906","2","NWK04","NW2","w","exhibition","y"
"PH5194809082","mesaa101","IN9","1","1","value","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","19480908","2","PHI11","PH5","l","exhibition","y"
