"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG192607132","marsj104","DAY","7","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19260713","2","CHI09","CAG","l","regular","y"
"NSH193209180","marsj104","CAG","7","1","value","5","4","0","0","0","0","0","0","1","","0","0","","","0","","","","","","","","19320918","0","NSH02","NSH","w","lcs","y"
"NSH193210060","marsj104","CAG","8","1","value","4","4","1","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19321006","0","NSH02","NSH","w","lcs","y"
"PTC193307231","marsj104","CAG","7","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19330723","1","CLE06","PTC","l","regular","y"
"PTC193307232","marsj104","CAG","7","1","value","3","3","2","2","1","0","0","","0","","0","0","","","0","","","","","","","","19330723","2","CLE06","PTC","l","regular","y"
"CAG193310050","marsj104","CAG","7","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19331005","0","CIN07","SHV","w","exhibition","y"
"NY5193409091","marsj104","CAG","8","1","value","3","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","","19340909","1","NYC16","NY5","w","exhibition","y"
"PH5193409110","marsj104","CAG","8","1","value","4","4","1","0","0","0","0","","0","","0","0","","","0","","","","","","","","19340911","0","PHI16","PH5","w","lcs","y"
"CAG193409161","marsj104","CAG","8","1","value","3","3","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19340916","1","CHI09","PH5","w","lcs","y"
"CAG193409170","marsj104","CAG","","","value","","","","1","","","","2","","","","","","","","","","","","","","","19340917","0","CHI09","PH5","w","lcs",""
"CAG193409170","marsj104","CAG","","","lower","","1","","1","","","","2","","","","","","","","","","","","","","","19340917","0","CHI09","PH5","w","lcs",""
"PH5193409270","marsj104","CAG","7","1","value","4","4","0","1","1","0","0","0","0","","0","0","","","0","","","","","","","","19340927","0","PHI16","PH5","l","lcs","y"
"PH5193409290","marsj104","CAG","8","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","0","","","","","19340929","0","PHI16","PH5","l","lcs","y"
"NY5193409302","marsj104","CAG","8","1","value","2","1","0","1","0","0","0","0","1","","0","","","","0","","","0","","","","","19340930","2","NYC16","NY5","l","exhibition","y"
"PH5193410010","marsj104","CAG","6","1","value","4","3","0","0","0","0","0","","0","","1","0","","","0","","","","","","","","19341001","0","PHI16","PH5","t","lcs","y"
"PH5193410020","marsj104","CAG","7","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","19341002","0","PHI16","PH5","l","lcs","y"
"KCM193705161","marsj104","CAG","2","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19370516","1","KAN05","KCM","l","regular","y"
"CAG193708011","marsj104","CAG","6","1","value","4","2","1","1","0","0","0","","0","","0","2","","","1","","","0","","","","","19370801","1","CHI09","DT2","w","regular","y"
"CAG193709080","marsj104","CAG","6","1","value","5","5","1","4","0","0","0","2","0","","0","0","","","0","","","","","","","","19370908","0","DAY03","KCM","w","lcs","y"
"CAG193709120","marsj104","CAG","7","1","value","7","7","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19370912","0","CHI09","KCM","t","lcs","y"
"CAG193709130","marsj104","CAG","6","1","value","4","3","1","2","0","0","0","","0","","1","0","","","0","","","","","","","","19370913","0","MIL03","KCM","l","lcs","y"
"KCM193709170","marsj104","CAG","7","1","value","4","3","0","0","0","0","0","0","1","","0","0","","","0","","","","","","","","19370917","0","KAN05","KCM","l","lcs","y"
"NAL193709190","marsj104","NAL","5","2","value","2","1","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19370919","0","CHI09","NNL","l","allstar","y"
"NNL193709240","marsj104","NAL","2","1","value","4","4","0","1","0","0","0","","0","","0","","","","0","","","","","","","","19370924","0","PIT06","NNL","l","allstar","y"
"NNL193709261","marsj104","NAL","6","1","value","5","4","1","1","0","0","1","","0","","0","1","","","0","","","","","","","","19370926","1","BAL09","NNL","w","allstar","y"
"KCM193804102","marsj104","KCM","7","1","value","4","4","1","4","","","0","","","","","","","","","","","","","","","","19380410","2","HOU01","PH5","w","exhibition","y"
"KCM193804140","marsj104","KCM","3","1","value","4","4","0","0","0","0","0","","","","","0","","","","","","","","","","","19380414","0","HOU04","HOM","l","exhibition","y"
"CIA194408010","marsj104","CIA","2","1","value","4","4","2","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440801","0","SPR04","CVB","w","regular","y"
"CIA194408062","marsj104","CIA","","","value","","","1","1","1","","","0","","","","","","","","","","","","","","","19440806","2","IND10","CVB","w","regular",""
"CIA194408062","marsj104","CIA","","","lower","","1","1","1","1","","","0","","","","","","","","","","","","","","","19440806","2","IND10","CVB","w","regular",""
"KCM194408131","marsj104","CIA","4","1","value","4","2","0","1","0","0","0","","0","","0","2","","","0","","","0","","","","","19440813","1","KAN05","KCM","l","exhibition","y"
"KCM194408132","marsj104","CIA","4","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440813","2","KAN05","KCM","w","exhibition","y"
"KCM194408140","marsj104","CIA","4","1","value","4","4","2","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440814","0","KAN05","KCM","w","exhibition","y"
"CVB194408201","marsj104","CIA","2","2","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440820","1","CLE06","CVB","l","regular","y"
"CVB194408202","marsj104","CIA","2","1","value","4","2","2","1","0","0","0","","0","","0","2","","","0","","","0","","","","","19440820","2","CLE06","CVB","l","regular","y"
"CIA194408220","marsj104","CIA","1","1","value","5","5","1","3","1","0","0","","0","","0","0","0","","0","","","0","","","","","19440822","0","NOR03","CVB","l","regular","y"
"BIR194409031","marsj104","CIA","","","value","","","","","","","","","","","","","","","","","","","","","","","19440903","1","CHI11","BIR","l","regular",""
"KCM194409110","marsj104","CIA","5","1","value","4","3","1","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19440911","0","KAN05","KCM","l","exhibition","y"
"CAG194508051","marsj104","CAG","1","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450805","1","DET04","CVB","l","regular","y"
"CAG194508052","marsj104","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19450805","2","DET04","CVB","l","regular",""
"CAG194508052","marsj104","CAG","","","lower","","1","","","","","","","","","","","","","","","","","","","","","19450805","2","DET04","CVB","l","regular",""
