"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194004210","smitj112","IN8","5","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400421","0","ATL04","KCM","l","exhibition","y"
"BLG194005051","smitj112","IN8","7","1","value","4","3","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19400505","1","NSH02","BLG","l","exhibition","y"
"IN8194005260","smitj112","IN8","","","value","","","","","","","","","","","","","","","","","","","","","","","19400526","0","IND10","CAG","w","regular",""
"IN8194006021","smitj112","IN8","4","1","value","5","5","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400602","1","IND10","SNO","w","regular","y"
"IN8194006022","smitj112","IN8","4","1","value","2","2","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400602","2","IND10","SNO","l","regular","y"
"CV9194006091","smitj112","IN8","4","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400609","1","CLE06","CV9","l","regular","y"
"CV9194006092","smitj112","IN8","4","1","value","4","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400609","2","CLE06","CV9","l","regular","y"
"IN8194006231","smitj112","IN8","","","value","","","","","","","","","","","","","","","","","","","","","","","19400623","1","LOU05","CAG","l","regular",""
"IN8194006270","smitj112","IN8","2","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400627","0","IND10","KCM","w","regular","y"
"IN8194006280","smitj112","IN8","","","value","","","1","","","","","","","","","","","","","","","","","","","","19400628","0","IND10","KCM","w","regular",""
"MEM194007180","smitj112","IN8","","","value","","","0","1","","","","1","","","","","","","","","","","","","","","19400718","0","WAC01","MEM","l","regular",""
"MEM194007180","smitj112","IN8","","","lower","","1","0","1","","","","1","","","","","","","","","","","","","","","19400718","0","WAC01","MEM","l","regular",""
"MEM194007211","smitj112","IN8","5","1","value","4","4","1","1","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19400721","1","MEM02","MEM","l","regular","y"
"SNO194007260","smitj112","IN8","6","1","value","3","3","1","2","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19400726","0","HOU05","SNO","w","regular","y"
"SNO194007270","smitj112","IN8","4","1","value","3","3","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400727","0","BAT01","SNO","l","regular","y"
"SNO194007281","smitj112","IN8","4","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400728","1","NOL01","SNO","l","regular","y"
"KCM194008020","smitj112","IN8","4","1","value","6","5","1","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19400802","0","BEL01","KCM","t","regular","y"
"KCM194008140","smitj112","IN8","5","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400814","0","SHW01","KCM","l","regular","y"
"KCM194008181","smitj112","IN8","4","1","value","4","3","1","2","0","0","0","1","0","","0","1","","","0","","","0","","","","","19400818","1","KAN05","KCM","l","regular","y"
"KCM194008182","smitj112","IN8","4","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400818","2","KAN05","KCM","l","regular","y"
"BIR194206281","smitj112","BIR","5","1","value","3","3","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420628","1","BIR01","MEM","w","regular","y"
"BIR194207041","smitj112","BIR","6","1","value","4","4","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19420704","1","BIR01","JAX","w","regular","y"
"BIR194207042","smitj112","BIR","7","2","value","1","1","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19420704","2","BIR01","JAX","l","regular","y"
"BIR194207051","smitj112","BIR","7","1","value","4","4","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420705","1","BIR01","KCM","l","regular","y"
"BIR194207191","smitj112","BIR","7","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420719","1","BIR01","MEM","l","regular","y"
"MEM194207200","smitj112","BIR","","","value","","","0","0","","","","0","","","","","","","","","","","","","","","19420720","0","MEM02","MEM","l","regular",""
"MEM194207200","smitj112","BIR","","","lower","","1","0","0","","","","0","","","","","","","","","","","","","","","19420720","0","MEM02","MEM","l","regular",""
"PH5194207240","smitj112","BIR","7","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19420724","0","HRB01","PH5","l","exhibition","y"
"PH5194207250","smitj112","BIR","5","1","value","4","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19420725","0","PHI17","PH5","l","exhibition","y"
"NY6194207262","smitj112","BIR","6","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420726","2","NYC16","NY6","l","exhibition","y"
"HOM194208021","smitj112","BIR","6","1","value","5","5","1","1","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19420802","1","WAS09","HOM","w","exhibition","y"
"CI2194208120","smitj112","BIR","","","value","4","4","2","2","1","","","0","","","","","","","","","","","","","","","19420812","0","OKC01","CI2","w","exhibition",""
"BIR194208161","smitj112","BIR","4","1","value","4","3","0","2","1","0","0","","0","","0","1","","0","0","","","0","","","","","19420816","1","BIR01","CCB","w","exhibition","y"
"BIR194208162","smitj112","BIR","4","1","value","2","2","1","0","0","0","0","","0","","0","0","0","","1","","","0","","","","","19420816","2","BIR01","CCB","w","exhibition","y"
"BIR194208231","smitj112","BIR","6","1","value","4","3","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19420823","1","BIR01","CI2","l","exhibition","y"
"MEM194208301","smitj112","BIR","5","1","value","4","4","2","2","0","0","1","3","0","","0","0","0","","0","","","0","","","","","19420830","1","MEM02","MEM","w","regular","y"
"MEM194209061","smitj112","BIR","6","1","value","5","5","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420906","1","CHI11","MEM","w","regular","y"
"CAG194209072","smitj112","BIR","4","1","value","2","2","1","1","0","1","0","","0","","0","0","0","","0","","","0","","","","","19420907","2","KAN05","CAG","l","regular","y"
