"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"IN4192104240","herrp102","CNN","1","5","value","27","1","2","0","0","0","0","19210424","0","IND11","IN4","W","exhibition","y"
"IN4192104240","herrp102","CNN","1","5","lower","27","1","2","0","0","0","0","19210424","0","IND11","IN4","W","exhibition","y"
"IN4192104240","herrp102","CNN","1","5","upper","27","1","2","0","0","0","0","19210424","0","IND11","IN4","W","exhibition","y"
"CNN192105220","herrp102","CNN","1","4","value","27","1","3","0","0","0","0","19210522","0","CIN07","CG1","W","regular","y"
"CNN192105220","herrp102","CNN","1","4","lower","27","1","3","0","0","0","0","19210522","0","CIN07","CG1","W","regular","y"
"CNN192105220","herrp102","CNN","1","4","upper","27","1","3","0","0","0","0","19210522","0","CIN07","CG1","W","regular","y"
"DT1192106060","herrp102","CNN","1","4","value","24","3","1","1","0","0","0","19210606","0","DET07","DT1","L","regular","y"
"DT1192106060","herrp102","CNN","1","4","lower","24","3","1","1","0","0","0","19210606","0","DET07","DT1","L","regular","y"
"DT1192106060","herrp102","CNN","1","4","upper","24","3","1","1","0","0","0","19210606","0","DET07","DT1","L","regular","y"
"KCM192106120","herrp102","CNN","1","5","value","24","4","1","0","0","0","0","19210612","0","KAN02","KCM","L","regular","y"
"KCM192106120","herrp102","CNN","1","5","lower","24","4","1","0","0","0","0","19210612","0","KAN02","KCM","L","regular","y"
"KCM192106120","herrp102","CNN","1","5","upper","24","4","1","0","0","0","0","19210612","0","KAN02","KCM","L","regular","y"
