"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PRG193011022","gablf101","KLK","1","1","value","6","0","1","0","0","0","0","19301102","2","LOS02","PRG","L","exhibition","y"
"PRG193011022","gablf101","KLK","1","1","lower","6","0","1","0","0","0","0","19301102","2","LOS02","PRG","L","exhibition","y"
"PRG193011022","gablf101","KLK","1","1","upper","6","0","1","0","0","0","0","19301102","2","LOS02","PRG","L","exhibition","y"
"PRG193710100","gablf101","WHK","1","1","value","4","0","0","0","0","0","0","19371010","0","LOS05","PRG","L","exhibition","y"
"PRG193710100","gablf101","WHK","1","1","lower","4","0","0","0","0","0","0","19371010","0","LOS05","PRG","L","exhibition","y"
"PRG193710100","gablf101","WHK","1","1","upper","4","0","0","0","0","0","0","19371010","0","LOS05","PRG","L","exhibition","y"
