"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CI2194305250","jonec109","CI2","8","1","value","4","3","0","0","0","0","0","0","1","","0","0","0","","0","","","0","","","","","19430525","0","SPR04","CAG","l","regular","y"
"CI2194305260","jonec109","CI2","8","1","value","2","1","0","1","1","0","0","0","1","","0","0","0","","0","","","0","","","","","19430526","0","SPR03","CAG","l","regular","y"
"HSL194307110","jonec109","HSL","6","2","value","4","4","1","2","0","0","0","1","0","","0","0","0","","1","","","0","","","","","19430711","0","HRB01","HWS","w","exhibition","y"
"HOM194307140","jonec109","HSL","1","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19430714","0","WAS09","HOM","l","regular","y"
"NY5194308150","jonec109","HSL","1","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430815","0","NYC16","NY5","l","regular","y"
"HWS194308220","jonec109","HSL","1","1","value","4","4","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430822","0","PIT06","HWS","l","exhibition","y"
"BIR194409170","jonec109","BIR","9","2","value","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","1","19440917","0","BIR01","HOM","l","championship","y"
"BIR194409190","jonec109","BIR","8","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","","","19440919","0","NOL01","HOM","l","championship","y"
"BIR194409210","jonec109","BIR","8","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19440921","0","BIR01","HOM","l","championship","y"
"MLS194410110","jonec109","KCR","7","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19441011","0","LOS02","MLS","l","exhibition","y"
"BIR194505271","jonec109","BIR","6","3","value","1","0","1","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19450527","1","BIR01","CIA","w","regular","y"
"BIR194506031","jonec109","BIR","8","3","value","0","0","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450603","1","BIR01","KCM","l","regular","y"
"BIR194506040","jonec109","BIR","","","value","","","1","","","","","","","","","","","","","","","","","","","","19450604","0","MTG01","KCM","w","regular",""
"BIR194506040","jonec109","BIR","","","lower","","1","1","","","","","","","","","","","","","","","","","","","","19450604","0","MTG01","KCM","w","regular",""
"NY6194509302","jonec109","BIR","7","1","value","3","3","0","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19450930","2","NYC14","NY6","l","exhibition","y"
"BIR194605090","jonec109","BIR","2","1","value","5","4","0","1","0","0","0","","1","","0","0","0","","0","","","0","","","","","19460509","0","BIR01","CVB","w","regular","y"
