"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NW2194206200","watkm101","NW2","5","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19420620","0","BEL02","NY5","t","exhibition","y"
"NW2194208100","watkm101","NW2","","","value","","","0","0","","","","0","","","","","","","","","","","","","","","19420810","0","NOR02","NY6","t","exhibition",""
"NW2194208160","watkm101","NW2","1","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420816","0","NWK04","CAG","w","exhibition","y"
"BLG194208190","watkm101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420819","0","NPN01","BLG","t","exhibition",""
"NW2194208200","watkm101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420820","0","POR01","BLG","l","exhibition",""
"BLG194208210","watkm101","NW2","1","1","value","5","4","0","0","0","0","0","0","0","","1","0","0","","0","","","0","","","","","19420821","0","BAL14","BLG","l","regular","y"
"BLG194208220","watkm101","NW2","1","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420822","0","PHI17","BLG","w","regular","y"
"NW2194208301","watkm101","NW2","1","1","value","","","0","1","","","","1","","","","","","","","","","","","","","","19420830","1","NOR02","NY6","w","regular",""
"NW2194208301","watkm101","NW2","1","1","lower","","1","0","1","","","","1","","","","","","","","","","","","","","","19420830","1","NOR02","NY6","w","regular",""
"NW2194208302","watkm101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420830","2","NOR02","NY6","l","regular",""
"NW2194209071","watkm101","NW2","1","1","value","5","4","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19420907","1","NWK04","HOM","l","regular","y"
"NW2194209072","watkm101","NW2","1","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420907","2","NWK04","HOM","w","regular","y"
"NW2194209141","watkm101","NW2","1","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19420914","1","HAR02","HOM","w","exhibition","y"
"NW2194209142","watkm101","NW2","1","1","value","4","3","0","0","0","0","0","1","0","","0","1","","","0","","","0","","","","","19420914","2","HAR02","HOM","w","exhibition","y"
"NW2194305090","watkm101","NW2","1","1","value","6","5","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19430509","0","NWK04","HOM","l","exhibition","y"
