"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NNS193410230","soltm101","ASD","1","9","value","6","0","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"NNS193410230","soltm101","ASD","1","9","lower","6","0","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"NNS193410230","soltm101","ASD","1","9","upper","6","0","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"NNS193410230","soltm101","ASD","2","8","value","18","1","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"NNS193410230","soltm101","ASD","2","8","lower","18","1","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"NNS193410230","soltm101","ASD","2","8","upper","18","1","0","0","0","0","0","19341023","0","PIT06","NNS","L","exhibition","y"
"MLS193510121","soltm101","MLS","1","9","value","27","1","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","soltm101","MLS","1","9","lower","27","1","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","soltm101","MLS","1","9","upper","27","1","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510122","soltm101","MLS","1","9","value","15","0","0","0","0","0","0","19351012","2","PHI11","NNS","T","exhibition","y"
"MLS193510122","soltm101","MLS","1","9","lower","15","0","0","0","0","0","0","19351012","2","PHI11","NNS","T","exhibition","y"
"MLS193510122","soltm101","MLS","1","9","upper","15","0","0","0","0","0","0","19351012","2","PHI11","NNS","T","exhibition","y"
"NNS193510131","soltm101","ASD","1","9","value","27","0","0","0","0","0","0","19351013","1","NYC16","NNS","W","exhibition","y"
"NNS193510131","soltm101","ASD","1","9","lower","27","0","0","0","0","0","0","19351013","1","NYC16","NNS","W","exhibition","y"
"NNS193510131","soltm101","ASD","1","9","upper","27","0","0","0","0","0","0","19351013","1","NYC16","NNS","W","exhibition","y"
"ASD193510140","soltm101","ASD","1","7","value","12","2","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","soltm101","ASD","1","7","lower","12","2","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","soltm101","ASD","1","7","upper","12","2","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","soltm101","ASD","2","6","value","15","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","soltm101","ASD","2","6","lower","15","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","soltm101","ASD","2","6","upper","15","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
