"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"HOM194704272","ducye101","HOM","1","4","value","21","6","2","0","0","0","0","19470427","2","WAS09","NY5","L","exhibition","y"
"HOM194704272","ducye101","HOM","1","4","lower","21","6","2","0","0","0","0","19470427","2","WAS09","NY5","L","exhibition","y"
"HOM194704272","ducye101","HOM","1","4","upper","21","6","2","0","0","0","0","19470427","2","WAS09","NY5","L","exhibition","y"
"HOM194705031","ducye101","HOM","1","4","value","","3","2","0","0","0","0","19470503","1","PIT06","NY6","L","regular","y"
"HOM194705031","ducye101","HOM","1","4","lower","","3","2","0","0","0","0","19470503","1","PIT06","NY6","L","regular","y"
"HOM194705031","ducye101","HOM","1","4","upper","","3","2","0","0","0","0","19470503","1","PIT06","NY6","L","regular","y"
"HOM194705042","ducye101","HOM","1","4","value","","4","2","0","0","0","0","19470504","2","WAS09","NY6","L","regular","y"
"HOM194705042","ducye101","HOM","1","4","lower","","4","2","0","0","0","0","19470504","2","WAS09","NY6","L","regular","y"
"HOM194705042","ducye101","HOM","1","4","upper","","4","2","0","0","0","0","19470504","2","WAS09","NY6","L","regular","y"
"BLG194705100","ducye101","HOM","1","5","value","24","0","0","0","0","0","0","19470510","0","WIL04","BLG","L","regular","y"
"BLG194705100","ducye101","HOM","1","5","lower","24","0","0","0","0","0","0","19470510","0","WIL04","BLG","L","regular","y"
"BLG194705100","ducye101","HOM","1","5","upper","24","0","0","0","0","0","0","19470510","0","WIL04","BLG","L","regular","y"
"NW2194706221","ducye101","HOM","1","4","value","3","","","0","0","1","0","19470622","1","NWK04","NW2","L","regular","y"
"NW2194706221","ducye101","HOM","1","4","lower","3","","","0","0","1","0","19470622","1","NWK04","NW2","L","regular","y"
"NW2194706221","ducye101","HOM","1","4","upper","3","","","0","0","1","0","19470622","1","NWK04","NW2","L","regular","y"
