"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PTC193209270","swifb101","NLS","1","1","value","7","0","2","0","0","0","0","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193209270","swifb101","NLS","1","1","lower","7","0","2","0","0","0","0","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193209270","swifb101","NLS","1","1","upper","7","0","2","0","0","0","0","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193210012","swifb101","NLS","1","1","value","21","0","1","0","0","0","0","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210012","swifb101","NLS","1","1","lower","","0","1","0","0","0","0","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210012","swifb101","NLS","1","1","upper","","0","1","0","0","0","0","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210021","swifb101","NLS","1","1","value","2","0","0","0","0","0","0","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","swifb101","NLS","1","1","lower","","0","0","0","0","0","0","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","swifb101","NLS","1","1","upper","","0","0","0","0","0","0","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210022","swifb101","NLS","1","1","value","18","0","2","0","0","0","0","19321002","2","CLE07","PTC","L","exhibition","y"
"PTC193210022","swifb101","NLS","1","1","lower","18","0","2","0","0","0","0","19321002","2","CLE07","PTC","L","exhibition","y"
"PTC193210022","swifb101","NLS","1","1","upper","18","0","2","0","0","0","0","19321002","2","CLE07","PTC","L","exhibition","y"
"MLS193510121","swifb101","MLS","1","1","value","6","0","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","swifb101","MLS","1","1","lower","6","0","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","swifb101","MLS","1","1","upper","6","0","0","0","0","0","0","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510122","swifb101","MLS","1","1","value","15","0","2","0","0","0","0","19351012","2","PHI11","NNS","T","exhibition","y"
"MLS193510122","swifb101","MLS","1","1","lower","15","0","2","0","0","0","0","19351012","2","PHI11","NNS","T","exhibition","y"
"MLS193510122","swifb101","MLS","1","1","upper","15","0","2","0","0","0","0","19351012","2","PHI11","NNS","T","exhibition","y"
"NNS193510132","swifb101","ASD","1","1","value","9","","","0","","0","0","19351013","2","NYC16","NNS","W","exhibition",""
"NNS193510132","swifb101","ASD","1","1","lower","9","","","0","","0","0","19351013","2","NYC16","NNS","W","exhibition",""
"NNS193510132","swifb101","ASD","1","1","upper","9","","","0","","0","0","19351013","2","NYC16","NNS","W","exhibition",""
"ASD193510140","swifb101","ASD","1","4","value","12","0","1","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","swifb101","ASD","1","4","lower","12","0","1","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","swifb101","ASD","1","4","upper","12","0","1","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","swifb101","ASD","2","9","value","15","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","swifb101","ASD","2","9","lower","15","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
"ASD193510140","swifb101","ASD","2","9","upper","15","0","0","0","0","0","0","19351014","0","YOR01","NNS","L","exhibition","y"
