"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NW2193905251","carae101","NY6","1","9","value","24","","","0","0","0","","","","","1","19390525","1","NWK04","NW2","l","regular","y"
"NW2193905252","carae101","NY6","1","9","value","18","","","0","0","0","","","","","1","19390525","2","NWK04","NW2","l","regular","y"
"NW2193905281","carae101","NY6","1","9","value","24","0","0","0","0","0","","","","","1","19390528","1","NWK04","NW2","l","regular","y"
"NW2193905282","carae101","NY6","1","5","value","18","0","0","0","0","0","","","","","1","19390528","2","NWK04","NW2","l","regular","y"
"PH5193906031","carae101","NY6","1","9","value","24","2","0","0","0","0","","","","","1","19390603","1","PHI17","PH5","l","regular","y"
"NY6193906041","carae101","NY6","1","9","value","27","1","0","0","0","0","","","","","1","19390604","1","NYC16","BLG","l","regular","y"
"PH5193906111","carae101","NY6","1","9","value","27","2","","0","0","0","","","","","1","19390611","1","PHI17","PH5","w","regular","y"
"PH5193906112","carae101","NY6","1","9","value","27","0","","0","0","0","","","","","1","19390611","2","PHI17","PH5","w","regular","y"
"TLC193906181","carae101","NY6","1","9","value","29","2","0","0","0","0","","","","","1","19390618","1","TOL05","TLC","l","regular","y"
"SSA193906270","carae101","NY6","1","9","value","27","","","0","0","0","","","","","1","19390627","0","MIL03","SSA","w","exhibition","y"
"BLG193907161","carae101","NY6","1","9","value","27","2","0","0","0","0","","","","","1","19390716","1","BAL10","BLG","w","regular","y"
"BLG193907162","carae101","NY6","1","9","value","18","1","0","0","0","0","","","","","1","19390716","2","BAL10","BLG","l","regular","y"
"NY5193907232","carae101","NY6","1","9","value","24","2","0","0","0","0","","","","","1","19390723","2","NYC16","NY5","l","regular","y"
"NY6193908131","carae101","NY6","1","9","value","27","4","0","0","0","0","","","","","1","19390813","1","NYC16","BLG","l","regular","y"
"NW2193908170","carae101","NY6","1","9","value","24","","","0","0","0","","","","","1","19390817","0","NWK04","NW2","l","regular","y"
"NW2193908201","carae101","NY6","1","9","value","24","0","0","0","0","0","","","","","1","19390820","1","NWK04","NW2","l","regular","y"
"NW2193908202","carae101","NY6","1","9","value","24","0","0","0","0","0","","","","","1","19390820","2","NWK04","NW2","l","regular","y"
"BLG193908271","carae101","NY6","1","9","value","27","0","0","0","0","0","","","","","1","19390827","1","BAL10","BLG","w","exhibition","y"
"BLG193908272","carae101","NY6","1","9","value","18","0","0","0","0","0","","","","","1","19390827","2","BAL10","BLG","l","exhibition","y"
