"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"JAX194105140","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410514","0","LKC01","SNO","l","regular",""
"BIR194105240","alleh106","JAX","9","1","value","3","3","0","1","1","0","0","3","0","","0","0","0","","0","","","0","","","","","19410524","0","ANN01","BIR","l","regular","y"
"KCM194106012","alleh106","JAX","9","2","value","3","2","0","0","0","0","0","0","1","","0","0","0","","0","","","0","","","","","19410601","2","KAN05","KCM","l","regular","y"
"SNO194106082","alleh106","JAX","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19410608","2","LRK02","SNO","l","regular",""
"JAX194107020","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410702","0","JKV01","BIR","w","regular",""
"MEM194107062","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410706","2","MEM02","MEM","w","regular",""
"JAX194107140","alleh106","JAX","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410714","0","DAV01","BIR","l","regular","y"
"JAX194107191","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410719","1","WIN01","BIR","l","regular",""
"JAX194107220","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410722","0","FAR01","BIR","w","regular",""
"KCM194107272","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410727","2","LOU05","KCM","w","exhibition",""
"PH5194108140","alleh106","JAX","9","3","value","0","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","","19410814","0","PHI17","PH5","l","exhibition","y"
"KCM194204140","alleh106","JAX","","","value","","","0","","0","0","0","0","0","","0","","","","0","","","0","","","","","19420414","0","PTA01","KCM","l","exhibition",""
"KCM194204160","alleh106","JAX","","","value","","","","","0","0","0","","0","","0","","","","0","","","0","","","","","19420416","0","PTA01","KCM","l","exhibition",""
"CCB194204220","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19420422","0","PTX01","CCB","t","exhibition",""
"CAG194205032","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19420503","2","OKC01","CAG","l","exhibition",""
"BIR194205102","alleh106","JAX","9","1","value","2","2","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420510","2","BIR01","BIR","w","regular","y"
"CCB194205171","alleh106","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19420517","1","CIN07","CCB","w","regular",""
"CCB194205242","alleh106","JAX","9","1","value","2","2","0","2","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19420524","2","KAN05","CCB","l","regular","y"
"CCB194205311","alleh106","JAX","9","1","value","4","3","1","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19420531","1","CLE06","CCB","l","regular","y"
"CCB194206030","alleh106","JAX","9","2","value","3","2","0","0","0","0","0","1","0","","0","1","","","0","","","0","","","","","19420603","0","ERI01","CCB","l","regular","y"
"MEM194206072","alleh106","JAX","","","value","","","","","","","","","","","","0","0","","","","","","","","","","19420607","2","LRK02","MEM","l","regular",""
"MEM194206142","alleh106","MEM","","","value","","","1","1","","","1","1","","","","","","","","","","","","","","","19420614","2","MEM02","JAX","w","regular",""
"MEM194206142","alleh106","MEM","","","lower","","1","1","1","","","1","1","","","","","","","","","","","","","","","19420614","2","MEM02","JAX","w","regular",""
