"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MEM194704131","boydb102","MEM","1","3","value","27","","","0","","0","0","","","","","19470413","1","MEM02","IN9","w","exhibition",""
"MEM194704170","boydb102","MEM","1","3","value","27","9","0","0","1","0","","","","","1","19470417","0","OKC02","IN9","w","exhibition","y"
"MEM194705150","boydb102","MEM","1","3","value","30","8","1","0","0","0","","","","","1","19470515","0","GRE01","CAG","l","regular","y"
"CVB194705181","boydb102","MEM","1","3","value","24","11","0","0","0","0","","","","","1","19470518","1","CLE06","CVB","l","regular","y"
"KCM194705251","boydb102","MEM","1","3","value","24","7","1","0","1","0","","","","","1","19470525","1","KAN05","KCM","l","regular","y"
"KCM194705252","boydb102","MEM","1","3","value","18","7","0","0","0","0","","","","","1","19470525","2","KAN05","KCM","l","regular","y"
"KCM194705260","boydb102","MEM","1","3","value","27","13","","0","2","0","","","","","1","19470526","0","WIC01","KCM","w","regular","y"
"KCM194705270","boydb102","MEM","1","3","value","24","8","","0","0","0","","","","","1","19470527","0","WIC01","KCM","l","regular","y"
"KCM194705301","boydb102","MEM","1","3","value","29","9","0","0","1","0","","","","","1","19470530","1","KAN05","KCM","l","regular","y"
"KCM194705302","boydb102","MEM","1","3","value","20","5","2","1","0","0","","","","","1","19470530","2","KAN05","KCM","l","regular","y"
"IN9194706020","boydb102","MEM","1","3","value","27","","","0","","0","0","","","","","19470602","0","LRK02","IN9","w","regular",""
"MEM194706120","boydb102","MEM","1","3","value","27","9","0","0","0","0","","","","","1","19470612","0","OKC02","CAG","l","regular","y"
"BIR194706151","boydb102","MEM","1","3","value","27","","","0","","0","0","","","","","19470615","1","BIR01","BIR","w","regular",""
"MEM194706200","boydb102","MEM","1","3","value","27","","","0","0","0","","","","","1","19470620","0","KNO01","KCM","w","regular","y"
"KCM194706260","boydb102","MEM","1","3","value","27","4","1","0","0","0","","","","","1","19470626","0","OKC02","KCM","w","regular","y"
"KCM194706270","boydb102","MEM","1","3","value","24","14","1","1","0","0","","","","","1","19470627","0","KAN05","KCM","l","regular","y"
"CAG194707020","boydb102","MEM","1","3","value","27","","","0","1","0","","","","","1","19470702","0","BHM01","CAG","w","regular","y"
"MEM194707080","boydb102","MEM","1","3","value","27","7","0","0","0","0","","","","","1","19470708","0","OKC02","NY5","l","exhibition","y"
"MEM194707110","boydb102","MEM","1","3","value","21","","","0","","0","0","","","","","19470711","0","MEM02","NY5","w","exhibition",""
"HOM194707140","boydb102","MEM","1","3","value","27","10","0","0","0","0","","","","","1","19470714","0","HRB01","HOM","w","exhibition","y"
"BLG194707150","boydb102","MEM","1","3","value","24","10","0","0","1","0","","","","","1","19470715","0","BAL14","BLG","l","exhibition","y"
"ASE194707290","boydb102","ASW","1","3","value","12","5","0","0","0","0","","","","","1","19470729","0","NYC14","ASE","w","allstar","y"
"MEM194708010","boydb102","MEM","1","3","value","27","","","0","","0","0","","","","","19470801","0","MEM02","IN9","w","regular",""
"CVB194708032","boydb102","MEM","1","3","value","","","","0","","","","","","","","19470803","2","CLE06","CVB","l","regular",""
"CVB194708032","boydb102","MEM","1","3","lower","","1","","0","","","","","","","","19470803","2","CLE06","CVB","l","regular",""
"NY5194708100","boydb102","MEM","1","8","value","36","","","1","0","0","","","","","1","19470810","0","NYC16","NY5","t","exhibition","y"
"NY6194708120","boydb102","MEM","1","3","value","27","3","1","0","2","0","","","","","1","19470812","0","WIL04","NY6","w","exhibition","y"
"MEM194708220","boydb102","MEM","1","3","value","27","","","0","","0","0","","","","","19470822","0","MEM02","BIR","w","regular",""
"KCM194708280","boydb102","MEM","1","3","value","24","8","1","0","0","0","","","","","1","19470828","0","STL07","KCM","l","regular","y"
"KCM194709141","boydb102","MEM","1","3","value","27","9","0","0","1","0","","","","","1","19470914","1","KAN05","KCM","w","regular","y"
"KCM194709142","boydb102","MEM","1","3","value","15","7","0","0","0","0","","","","","1","19470914","2","KAN05","KCM","w","regular","y"
