"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2194005302","mincp101","NW2","1","value","9","","13","2","","0","0","2","","2","","","0","0","0","","","","","","1","","","19400530","2","NWK04","BLG","L","regular","y"
"NW2194005302","mincp101","NW2","1","lower","","","","","","0","0","","","","","","0","0","0","","","","","","","","","19400530","2","NWK04","BLG","L","regular","y"
"NW2194005302","mincp101","NW2","1","upper","","","","","","0","0","","","","","","0","0","0","","","","","","","","","19400530","2","NWK04","BLG","L","regular","y"
"NW2194006231","mincp101","NW2","3","value","2","","3","0","","","0","0","","1","","0","0","0","0","","","","","","","1","","19400623","1","NWK04","NY6","L","regular","y"
"NW2194006231","mincp101","NW2","3","lower","2","","3","0","","","0","0","","1","","0","0","0","0","","","","","","","","","19400623","1","NWK04","NY6","L","regular","y"
"NW2194006231","mincp101","NW2","3","upper","2","","3","0","","","0","0","","1","","0","0","0","0","","","","","","","","","19400623","1","NWK04","NY6","L","regular","y"
"NW2194006290","mincp101","NW2","1","value","7","","16","8","","0","0","5","","1","","","0","0","0","","","","1","","1","","","19400629","0","NWK04","NY6","L","regular","y"
"NW2194006290","mincp101","NW2","1","lower","7","","16","8","","0","0","5","","1","","","0","0","0","","","","","","","","","19400629","0","NWK04","NY6","L","regular","y"
"NW2194006290","mincp101","NW2","1","upper","7","","16","8","","0","0","5","","1","","","0","0","0","","","","","","","","","19400629","0","NWK04","NY6","L","regular","y"
"NW2194007211","mincp101","NY5","2","value","20","","31","6","","","0","5","","3","","","0","0","0","","","","","","","","","19400721","1","NWK04","NW2","L","regular","y"
"NW2194007211","mincp101","NY5","2","lower","","","","","","","","","","","","","0","0","0","","","","","","","","","19400721","1","NWK04","NW2","L","regular","y"
"NW2194007211","mincp101","NY5","2","upper","","","","","","","","","","","","","0","0","0","","","","","","","","","19400721","1","NWK04","NW2","L","regular","y"
"NY5194007282","mincp101","NY5","1","value","13","","22","7","","0","0","7","","4","","1","0","0","0","1","","","1","","1","","","19400728","2","WAS09","NW2","L","regular","y"
"NY5194007282","mincp101","NY5","1","lower","","","","","","0","0","","","1","","1","0","0","0","","","","","","","","","19400728","2","WAS09","NW2","L","regular","y"
"NY5194007282","mincp101","NY5","1","upper","","","","","","0","0","","","4","","1","0","0","0","","","","","","","","","19400728","2","WAS09","NW2","L","regular","y"
