"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194305312","bunnw101","PH5","2","value","19","","30","7","","","0","6","","2","","","0","0","0","0","","","","","","","","19430531","2","PHI17","NY6","L","regular","y"
"PH5194305312","bunnw101","PH5","2","lower","","","","","","","0","","","","","","0","0","0","","","","","","","","","19430531","2","PHI17","NY6","L","regular","y"
"PH5194305312","bunnw101","PH5","2","upper","","","","","","","0","","","","","","0","0","0","","","","","","","","","19430531","2","PHI17","NY6","L","regular","y"
"PH5194306120","bunnw101","PH5","1","value","27","","37","10","","","","6","","","","","","","","","","","1","","1","","1","19430612","0","PHI17","NY5","L","regular","y"
"PH5194306120","bunnw101","PH5","1","lower","27","","","10","","","","6","","","","","","","","","","","","","","","","19430612","0","PHI17","NY5","L","regular","y"
"PH5194306120","bunnw101","PH5","1","upper","27","","","10","","","","6","","","","","","","","","","","","","","","","19430612","0","PHI17","NY5","L","regular","y"
"PH5194306190","bunnw101","PH5","1","value","12","","23","10","","","0","4","3","2","","3","0","0","0","","","","1","","1","","","19430619","0","PHI17","HOM","L","regular","y"
"PH5194306190","bunnw101","PH5","1","lower","12","","","","","","0","4","3","2","","3","0","0","0","","","","","","","","","19430619","0","PHI17","HOM","L","regular","y"
"PH5194306190","bunnw101","PH5","1","upper","12","","","","","","0","4","3","2","","3","0","0","0","","","","","","","","","19430619","0","PHI17","HOM","L","regular","y"
"MEM194309210","bunnw101","NY5","1","value","18","","32","10","","","0","9","","2","","6","0","0","0","","","","1","","1","","","19430921","0","MUS01","MEM","L","exhibition","y"
"MEM194309210","bunnw101","NY5","1","lower","18","","32","10","","","0","9","","2","","6","0","0","0","","","","","","","","","19430921","0","MUS01","MEM","L","exhibition","y"
"MEM194309210","bunnw101","NY5","1","upper","18","","32","10","","","0","9","","2","","6","0","0","0","","","","","","","","","19430921","0","MUS01","MEM","L","exhibition","y"
