"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194705302","santj102","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19470530","2","PHI17","PH5","w","regular",""
"NY6194708172","santj102","NY6","1","value","27","","","9","","","","3","3","","","","","","","","","","","","1","","","1","","1","19470817","2","NYC14","CAG","w","exhibition",""
"HOM194805190","santj102","NY6","2","value","6","","9","3","","","0","2","","1","","0","0","0","0","0","","","","","","","","","","","19480519","0","HRB01","HOM","l","regular","y"
"NY6194805232","santj102","NY6","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19480523","2","NYC16","BLG","l","regular",""
"CVB194807080","santj102","NY6","1","value","27","","","6","","","","2","","","","","","","","","","","","","1","","","1","","1","19480708","0","BUF06","CVB","w","exhibition",""
"NY6194807150","santj102","NY6","1","value","27","","","7","","","","2","","","","","","","","","","","","","1","","","1","","1","19480715","0","NYC14","IN9","w","exhibition",""
"NY6194807182","santj102","NY6","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480718","2","NYC14","HOM","l","regular",""
"BLG194807270","santj102","NY6","1","value","21","","28","4","","","0","2","","3","","6","0","0","0","1","","","","","1","","","1","","1","19480727","0","BAL14","BLG","w","regular","y"
"PH5194808090","santj102","NY6","1","value","27","0","33","4","0","0","0","1","1","1","0","8","1","2","0","0","0","0","0","0","1","","","1","","1","19480809","0","PHI11","PH5","w","regular","y"
"BIR194808150","santj102","NY6","1","value","15","","27","9","","","1","7","","2","","3","0","0","0","1","","","","","","1","","1","","","19480815","0","BIR01","BIR","l","exhibition","y"
"BIR194808190","santj102","NY6","2","value","1","","1","0","","","0","0","","0","","1","0","0","0","0","","","","","","","","","","","19480819","0","BIR01","BIR","w","exhibition","y"
"BIR194808221","santj102","NY6","1","value","27","","","6","","","","0","0","","","16","","","","","","","","","1","","","1","","1","19480822","1","NOL01","BIR","w","exhibition",""
"NY6194808290","santj102","NY6","1","value","27","0","35","5","1","0","1","3","3","4","0","8","0","0","0","0","0","2","0","0","","1","","1","","1","19480829","0","NYC14","NW2","l","regular","y"
