"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM194008240","scotj108","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400824","0","MEM02","MEM","l","regular",""
"CAG194009022","scotj108","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400902","2","CHI09","MEM","l","regular",""
"CAG194506031","scotj108","MEM","8","4","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450603","1","CHI10","CAG","l","regular","y"
"NY5194604281","scotj108","NY5","7","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460428","1","NYC16","HOM","l","exhibition","y"
"NY5194605070","scotj108","NY5","","","value","","","0","1","1","","","1","","","","","","","","","","","","","","","19460507","0","NOR02","NY6","l","regular",""
"NW2194605120","scotj108","NY5","5","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460512","0","NWK04","NW2","l","regular","y"
"HOM194605200","scotj108","NY5","6","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460520","0","HRB01","HOM","l","regular","y"
"CVB194705182","scotj108","MEM","","","value","","","1","1","1","","","0","","","","","","","","","","","","","","","19470518","2","CLE06","CVB","l","regular",""
"CVB194705182","scotj108","MEM","","","lower","","1","1","1","1","","","0","","","","","","","","","","","","","","","19470518","2","CLE06","CVB","l","regular",""
"KCM194705252","scotj108","MEM","1","1","value","4","2","0","0","0","0","0","0","0","","0","2","","","0","","","0","","","","","19470525","2","KAN05","KCM","l","regular","y"
"KCM194705260","scotj108","MEM","1","1","value","6","3","0","3","0","0","0","2","0","","1","2","","","0","","","0","","","","","19470526","0","WIC01","KCM","w","regular","y"
"KCM194705270","scotj108","MEM","1","1","value","5","4","2","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19470527","0","WIC01","KCM","l","regular","y"
"KCM194705301","scotj108","MEM","7","2","value","0","0","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470530","1","KAN05","KCM","l","regular","y"
"KCM194705302","scotj108","MEM","1","1","value","5","4","1","3","0","0","0","","0","","0","1","","","0","","","0","","","","","19470530","2","KAN05","KCM","l","regular","y"
"MEM194706010","scotj108","MEM","","","value","","","1","","","","","","","","","1","","","","","","","","","","","19470601","0","MEM02","IN9","l","regular",""
"MEM194706120","scotj108","MEM","1","2","value","1","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470612","0","OKC02","CAG","l","regular","y"
"MEM194706200","scotj108","MEM","1","1","value","4","3","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19470620","0","KNO01","KCM","w","regular","y"
"KCM194706260","scotj108","MEM","1","1","value","5","4","3","3","1","0","0","0","0","","0","1","","","0","","","0","","","","","19470626","0","OKC02","KCM","w","regular","y"
"KCM194706270","scotj108","MEM","1","1","value","5","5","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470627","0","KAN05","KCM","l","regular","y"
"CAG194707020","scotj108","MEM","1","1","value","5","4","1","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19470702","0","BHM01","CAG","w","regular","y"
"MEM194707080","scotj108","MEM","1","1","value","5","3","1","1","0","0","0","0","0","","1","1","","","1","","","0","","","","","19470708","0","OKC02","NY5","l","exhibition","y"
"NY6194708120","scotj108","MEM","6","1","value","5","2","1","1","0","0","0","0","0","","0","3","","","0","","","0","","","","","19470812","0","WIL04","NY6","w","exhibition","y"
"BIR194709030","scotj108","MEM","","","value","","","","1","","","","","","","","","","","","","","","","","","","19470903","0","MTG01","BIR","l","regular",""
"BIR194709030","scotj108","MEM","","","lower","","1","","1","","","","","","","","","","","","","","","","","","","19470903","0","MTG01","BIR","l","regular",""
