"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194005240","jonec108","MEM","9","3","value","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","1","","19400524","0","WIC01","KCM","L","regular","y"
"KCM194005240","jonec108","MEM","9","3","lower","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400524","0","WIC01","KCM","L","regular","y"
"KCM194005240","jonec108","MEM","9","3","upper","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400524","0","WIC01","KCM","L","regular","y"
"MEM194007042","jonec108","MEM","2","2","value","1","0","1","0","0","0","","0","","0","0","0","","0","","","0","","1","","19400704","2","MEM02","CV9","L","regular","y"
"MEM194007042","jonec108","MEM","2","2","lower","1","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19400704","2","MEM02","CV9","L","regular","y"
"MEM194007042","jonec108","MEM","2","2","upper","1","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19400704","2","MEM02","CV9","L","regular","y"
"MEM194007180","jonec108","MEM","","","value","0","","0","","","","1","","","","1","","","","","","","","1","","19400718","0","WAC01","IN8","W","regular",""
"MEM194007180","jonec108","MEM","","","lower","0","","0","","","","1","","","","1","","","","","","","","","","19400718","0","WAC01","IN8","W","regular",""
"MEM194007180","jonec108","MEM","","","upper","0","","0","","","","0","","","","1","","","","","","","","","","19400718","0","WAC01","IN8","W","regular",""
"SNO194008180","jonec108","MEM","9","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19400818","0","NOL01","SNO","L","exhibition","y"
"SNO194008180","jonec108","MEM","9","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400818","0","NOL01","SNO","L","exhibition","y"
"SNO194008180","jonec108","MEM","9","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400818","0","NOL01","SNO","L","exhibition","y"
"PH5194009050","jonec108","MEM","8","2","value","1","0","0","","","","","","","","","","","","","","","","1","","19400905","0","PHI17","PH5","L","exhibition","y"
"PH5194009050","jonec108","MEM","8","2","lower","","0","0","","","","","","","","","","","","","","","","","","19400905","0","PHI17","PH5","L","exhibition","y"
"PH5194009050","jonec108","MEM","8","2","upper","","0","0","","","","","","","","","","","","","","","","","","19400905","0","PHI17","PH5","L","exhibition","y"
"PH5194009060","jonec108","MEM","7","2","value","2","1","1","","","","","","","","","","","","","","","","1","","19400906","0","CHE01","PH5","L","exhibition","y"
"PH5194009060","jonec108","MEM","7","2","lower","","1","1","","","","","","","","","","","","","","","","","","19400906","0","CHE01","PH5","L","exhibition","y"
