"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG194104300","jamet101","KCM","1","6","value","27","","","0","","0","0","","","","","19410430","0","TUL01","CAG","w","exhibition",""
"KCM194105220","jamet101","MEM","1","5","value","27","","","0","","0","0","","","","","19410522","0","OKC02","KCM","w","regular",""
"KCM194105250","jamet101","MEM","1","6","value","3","0","0","0","0","0","","","","","","19410525","0","KAN05","KCM","l","regular","y"
"MEM194106011","jamet101","MEM","1","6","value","6","0","0","0","0","0","","","","","","19410601","1","MEM02","BIR","l","regular","y"
"CAG194106260","jamet101","CAG","1","6","value","27","1","5","1","1","0","","","","","1","19410626","0","IND10","NY5","l","exhibition","y"
"CAG194107040","jamet101","CAG","1","6","value","27","4","3","0","0","0","","","","","1","19410704","0","STL07","KCM","l","regular","y"
"KCM194107061","jamet101","CAG","1","6","value","27","1","1","0","0","0","","","","","1","19410706","1","KAN05","KCM","w","regular","y"
"KCM194107062","jamet101","CAG","1","6","value","18","0","1","0","1","0","","","","","1","19410706","2","KAN05","KCM","l","regular","y"
"KCM194107070","jamet101","CAG","1","6","value","9","0","1","0","0","0","","","","","1","19410707","0","KAN05","KCM","l","regular","y"
"CAG194107132","jamet101","CAG","1","6","value","21","","","0","0","0","","","","","1","19410713","2","MIL03","SNO","l","regular","y"
"SNO194107201","jamet101","CAG","1","6","value","24","1","3","1","0","0","","","","","1","19410720","1","CIN07","SNO","l","regular","y"
"CAG194108130","jamet101","CAG","1","6","value","27","","","0","0","0","","","","","1","19410813","0","POR02","NY6","w","exhibition","y"
"PH5194108280","jamet101","CAG","1","6","value","27","","","0","","0","0","","","","","19410828","0","PHI17","PH5","w","exhibition",""
"KCM194109020","jamet101","CAG","1","6","value","24","2","3","0","0","0","","","","","1","19410902","0","BEL01","KCM","l","regular","y"
"CAG194109030","jamet101","CAG","1","6","value","27","","","0","1","0","","","","","1","19410903","0","SPR03","KCM","l","regular","y"
"KCM194109141","jamet101","CAG","1","6","value","15","","","1","0","0","","","","","1","19410914","1","DET04","KCM","l","exhibition","y"
"KCM194109150","jamet101","CAG","1","5","value","27","0","1","0","0","0","","","","","1","19410915","0","LIM01","KCM","w","regular","y"
"KCM194204050","jamet101","CCB","1","6","value","27","","","0","2","0","0","","","","","19420405","0","MNL01","KCM","w","exhibition",""
"BIR194204120","jamet101","CCB","1","6","value","27","","","0","","0","0","","","","","19420412","0","JAC01","BIR","w","exhibition",""
"MEM194205101","jamet101","CCB","1","6","value","24","","","2","0","0","","","","","1","19420510","1","MEM02","MEM","l","regular","y"
"CCB194205241","jamet101","CCB","1","6","value","27","2","0","2","0","0","","","","","1","19420524","1","KAN05","JAX","w","regular","y"
"CCB194205242","jamet101","CCB","1","6","value","21","1","1","0","0","0","","","","","1","19420524","2","KAN05","JAX","w","regular","y"
"CCB194205311","jamet101","CCB","1","6","value","27","","","0","0","0","","","","","1","19420531","1","CLE06","JAX","w","regular","y"
"CCB194205312","jamet101","CCB","1","6","value","21","","","0","","0","0","","","","1","19420531","2","CLE06","JAX","l","regular",""
"CCB194206030","jamet101","CCB","1","6","value","27","4","2","1","2","0","","","","","1","19420603","0","ERI01","JAX","w","regular","y"
"CCB194206090","jamet101","CCB","1","6","value","27","3","1","1","0","0","","","","","1","19420609","0","YOU01","CAG","l","regular","y"
"CCB194206141","jamet101","CCB","1","6","value","27","2","4","1","1","0","","","","","1","19420614","1","CLE06","KCM","w","regular","y"
"CCB194206142","jamet101","CCB","1","6","value","21","1","1","0","0","0","","","","","1","19420614","2","CLE06","KCM","l","regular","y"
