"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NYL191307201","pierb104","CAG","7","1","value","4","3","0","2","0","0","0","","0","","0","1","","","2","","","","","","","","19130720","1","NYC22","NYL","l","championship","y"
"NYL191307202","pierb104","CAG","7","1","value","4","3","3","3","0","0","2","3","0","","0","1","","","0","","","","","","","","19130720","2","NYC22","NYL","w","championship","y"
"CAG191307270","pierb104","CAG","4","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19130727","0","CHI09","NYL","l","championship","y"
"NYL192007111","pierb104","ACY","","","value","","","1","1","","","","1","","","","","","","","","","","","","","","19200711","1","NYC15","NYL","w","exhibition",""
"NYL192007111","pierb104","ACY","","","lower","","1","1","1","","","","1","","","","","","","","","","","","","","","19200711","1","NYC15","NYL","w","exhibition",""
"ACY192008291","pierb104","ACY","6","1","value","4","4","1","1","1","0","0","","0","","0","0","0","","0","","","0","","","","","19200829","1","NYC15","NYL","w","exhibition","y"
"ACY192008292","pierb104","ACY","6","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19200829","2","NYC15","NYL","w","exhibition","y"
"DT1192408180","pierb104","DT1","4","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19240818","0","DET07","CAG","l","regular","y"
"BLS192510111","pierb104","HOM","8","1","value","4","3","1","0","0","0","0","","0","","1","0","0","","0","","","0","","","","","19251011","1","BAL13","BLS","w","exhibition","y"
"HOM192610030","pierb104","HOM","3","2","value","0","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19261003","0","YOU01","ALS","l","exhibition","y"
"HOM192610110","pierb104","HOM","8","1","value","3","3","1","1","0","1","0","0","0","","0","0","","","0","","","","","","","","19261011","0","PIT06","ALS","w","exhibition","y"
