"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"HOM194404250","kingd101","HOM","1","1","value","","","","0","","0","0","19440425","0","GRE03","NW2","W","exhibition",""
"HOM194404250","kingd101","HOM","1","1","lower","","","","0","","0","0","19440425","0","GRE03","NW2","W","exhibition",""
"HOM194404250","kingd101","HOM","1","1","upper","","","","0","","0","0","19440425","0","GRE03","NW2","W","exhibition",""
"BLG194405141","kingd101","HOM","1","9","value","9","","","0","0","0","0","19440514","1","BAL14","BLG","L","regular","y"
"BLG194405141","kingd101","HOM","1","9","lower","9","","","0","0","0","0","19440514","1","BAL14","BLG","L","regular","y"
"BLG194405141","kingd101","HOM","1","9","upper","9","","","0","0","0","0","19440514","1","BAL14","BLG","L","regular","y"
"BLG194405141","kingd101","HOM","2","5","value","","","","0","0","0","0","19440514","1","BAL14","BLG","L","regular","y"
"BLG194405141","kingd101","HOM","2","5","lower","","","","","","","","19440514","1","BAL14","BLG","L","regular","y"
"BLG194405141","kingd101","HOM","2","5","upper","","","","","","","","19440514","1","BAL14","BLG","L","regular","y"
"HOM194406020","kingd101","HOM","1","9","value","","0","1","0","0","0","0","19440602","0","WAS09","NY6","L","regular","y"
"HOM194406020","kingd101","HOM","1","9","lower","","0","1","0","0","0","0","19440602","0","WAS09","NY6","L","regular","y"
"HOM194406020","kingd101","HOM","1","9","upper","","0","1","0","0","0","0","19440602","0","WAS09","NY6","L","regular","y"
"NY5194704200","kingd101","NY5","1","4","value","","0","1","0","0","0","0","19470420","0","NYC16","HOM","T","exhibition","y"
"NY5194704200","kingd101","NY5","1","4","lower","","0","1","0","0","0","0","19470420","0","NYC16","HOM","T","exhibition","y"
"NY5194704200","kingd101","NY5","1","4","upper","","0","1","0","0","0","0","19470420","0","NYC16","HOM","T","exhibition","y"
