"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NW2193806261","sumrw101","BFA","","","value","","","","","","","","","","","","","","","","","","","","","","","19380626","1","NWK04","NW2","l","regular",""
"MEM194004140","sumrw101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400414","0","MEM02","BLG","l","exhibition",""
"MEM194004210","sumrw101","MEM","","","value","","","","2","","","","2","","","","","","","","","","","","","","","19400421","0","OKC01","SNO","w","exhibition",""
"MEM194004210","sumrw101","MEM","","","lower","","2","","2","","","","2","","","","","","","","","","","","","","","19400421","0","OKC01","SNO","w","exhibition",""
"MEM194004280","sumrw101","MEM","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400428","0","MEM02","NY5","w","exhibition","y"
"MEM194005020","sumrw101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400502","0","LRK02","NY5","l","exhibition",""
"MEM194005052","sumrw101","MEM","9","4","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400505","2","MEM02","CAG","l","exhibition","y"
"MEM194005121","sumrw101","MEM","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400512","1","MEM02","SNO","w","regular","y"
"MEM194005122","sumrw101","MEM","9","2","value","3","3","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400512","2","MEM02","SNO","w","regular","y"
"MEM194005130","sumrw101","MEM","9","3","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400513","0","MEM02","SNO","w","regular","y"
"MEM194005160","sumrw101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400516","0","LRK02","KCM","l","exhibition",""
"MEM194005170","sumrw101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400517","0","LRK02","KCM","l","regular",""
"MEM194005192","sumrw101","MEM","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400519","2","MEM02","KCM","l","regular","y"
"KCM194005240","sumrw101","MEM","9","2","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400524","0","WIC01","KCM","l","regular","y"
"MEM194006091","sumrw101","MEM","9","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400609","1","MEM02","BIR","l","regular","y"
"MEM194006100","sumrw101","MEM","9","4","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400610","0","MEM02","BIR","l","regular","y"
"MEM194006231","sumrw101","MEM","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400623","1","MEM02","SNO","l","regular","y"
"BIR194007170","sumrw101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400717","0","OKC01","BIR","l","regular",""
