"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PH5194705302","santj102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19470530","2","PHI17","PH5","w","regular",""
"NY6194708172","santj102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19470817","2","NYC14","CAG","w","exhibition",""
"HOM194805190","santj102","NY6","9","2","value","1","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480519","0","HRB01","HOM","l","regular","y"
"NY6194805232","santj102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19480523","2","NYC16","BLG","l","regular",""
"CVB194807080","santj102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19480708","0","BUF06","CVB","w","exhibition",""
"NY6194807150","santj102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19480715","0","NYC14","IN9","w","exhibition",""
"NY6194807182","santj102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19480718","2","NYC14","HOM","l","regular",""
"BLG194807270","santj102","NY6","9","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480727","0","BAL14","BLG","w","regular","y"
"PH5194808090","santj102","NY6","9","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480809","0","PHI11","PH5","w","regular","y"
"BIR194808150","santj102","NY6","9","1","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480815","0","BIR01","BIR","l","exhibition","y"
"BIR194808190","santj102","NY6","9","2","value","0","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480819","0","BIR01","BIR","w","exhibition","y"
"BIR194808221","santj102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19480822","1","NOL01","BIR","w","exhibition",""
"NY6194808290","santj102","NY6","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480829","0","NYC14","NW2","l","regular","y"
