"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG194506080","lockc102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19450608","0","DAY03","MEM","w","regular",""
"CAG194507160","lockc102","CAG","3","value","16","","26","7","0","0","0","5","","2","0","","0","0","0","","0","","","","","","","","1","","19450716","0","MIL03","MEM","l","regular","y"
"CAG194507250","lockc102","CAG","1","value","27","","37","9","0","0","0","2","","3","","","0","0","0","0","","","","","1","","","1","","1","19450725","0","MIL03","CIA","w","regular","y"
"KCM194507300","lockc102","CAG","1","value","8","","17","9","0","1","1","5","","0","0","","0","0","0","","0","","","","","1","","1","","","19450730","0","KAN05","KCM","l","regular","y"
"HOM194508130","lockc102","CAG","1","value","4","","12","2","0","0","0","6","6","6","0","1","0","0","0","1","0","","","","","1","","1","","","19450813","0","ALT01","HOM","l","exhibition","y"
"CVB194509021","lockc102","CAG","2","value","9","","14","5","0","0","0","0","0","0","0","2","0","0","0","1","0","","","","","","","","1","","19450902","1","CLE06","CVB","l","regular","y"
"CAG194509092","lockc102","CAG","2","value","","","","1","","","","0","","","","","","","","","","","","","1","","","","1","","19450909","2","CHI10","CIA","w","regular",""
"MEM194509250","lockc102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450925","0","FTW01","MEM","w","exhibition",""
"KCM194604220","lockc102","CAG","1","value","24","","","8","","","1","4","","","","","","","","","","","","","","1","","1","","1","19460422","0","HOU04","KCM","l","exhibition",""
"KCM194605080","lockc102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460508","0","FTW01","KCM","l","regular",""
"KCM194605192","lockc102","CAG","2","value","4","","6","2","0","0","0","1","","0","0","0","0","0","0","","0","","","","","1","","","1","","19460519","2","KAN05","KCM","l","regular","y"
"CAG194606022","lockc102","CAG","1","value","21","","","6","","","","2","0","","","","","","","","","","","","","","","1","","1","19460602","2","CHI10","BIR","l","regular",""
"CAG194606060","lockc102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19460606","0","CHI10","BIR","l","regular",""
"MEM194606162","lockc102","CAG","1","value","1","","","5","","","","4","","","","","","","","","","","","","","","","1","","","19460616","2","MEM03","MEM","w","regular",""
"MEM194606162","lockc102","CAG","1","upper","3","","","5","","","","4","","","","","","","","","","","","","","","","","","","19460616","2","MEM03","MEM","w","regular",""
"MEM194606180","lockc102","CAG","1","value","27","","","8","","","","1","","","","","","","","","","","","","1","","","1","","1","19460618","0","WAC01","MEM","w","regular",""
"BIR194606232","lockc102","CAG","1","value","27","","","1","","","1","1","","","","","","","","","","","","","1","","","1","","1","19460623","2","BIR01","BIR","w","regular",""
"CAG194607071","lockc102","CAG","1","value","27","","36","9","0","2","0","1","1","0","","3","0","0","0","0","","","","","1","","","1","","1","19460707","1","CHI10","BIR","w","regular","y"
"CAG194607110","lockc102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19460711","0","CHI10","BIR","l","regular",""
"CCR194608182","lockc102","CAG","1","value","18","","","","","","","3","","","","","","","","","","","","","","1","","1","","1","19460818","2","CIN07","CCR","l","exhibition",""
"CAG194608251","lockc102","CAG","1","value","24","","","7","","","","8","","2","","","","","","","","","","","","1","","1","","","19460825","1","CHI10","IN9","l","regular",""
"CAG194609060","lockc102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460906","0","CHI10","CVB","l","regular",""
