"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PRG192510240","cox-d101","PIR","1","9","value","27","1","0","0","0","0","0","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","cox-d101","PIR","1","9","lower","27","1","0","0","0","0","0","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","cox-d101","PIR","1","9","upper","27","1","0","0","0","0","0","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510250","cox-d101","PIR","1","9","value","24","1","0","0","0","0","0","19251025","0","LOS05","PRG","L","exhibition","y"
"PRG192510250","cox-d101","PIR","1","9","lower","24","1","0","0","0","0","0","19251025","0","LOS05","PRG","L","exhibition","y"
"PRG192510250","cox-d101","PIR","1","9","upper","24","1","0","0","0","0","0","19251025","0","LOS05","PRG","L","exhibition","y"
"PRG192510310","cox-d101","PIR","1","9","value","27","2","0","0","0","0","0","19251031","0","LOS05","PRG","W","exhibition","y"
"PRG192510310","cox-d101","PIR","1","9","lower","27","2","0","0","0","0","0","19251031","0","LOS05","PRG","W","exhibition","y"
"PRG192510310","cox-d101","PIR","1","9","upper","27","2","0","0","0","0","0","19251031","0","LOS05","PRG","W","exhibition","y"
"PRG192511010","cox-d101","PIR","1","9","value","27","0","0","0","0","0","0","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","cox-d101","PIR","1","9","lower","27","0","0","0","0","0","0","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","cox-d101","PIR","1","9","upper","27","0","0","0","0","0","0","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511140","cox-d101","PIR","1","9","value","24","2","0","0","0","0","0","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511140","cox-d101","PIR","1","9","lower","24","2","0","0","0","0","0","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511140","cox-d101","PIR","1","9","upper","24","2","0","0","0","0","0","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","cox-d101","PIR","1","9","value","24","2","0","0","0","0","0","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","cox-d101","PIR","1","9","lower","24","2","0","0","0","0","0","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","cox-d101","PIR","1","9","upper","24","2","0","0","0","0","0","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511280","cox-d101","PIR","1","8","value","24","2","1","0","0","0","0","19251128","0","LOS05","PRG","L","exhibition","y"
"PRG192511280","cox-d101","PIR","1","8","lower","24","2","1","0","0","0","0","19251128","0","LOS05","PRG","L","exhibition","y"
"PRG192511280","cox-d101","PIR","1","8","upper","24","2","1","0","0","0","0","19251128","0","LOS05","PRG","L","exhibition","y"
"PRG192511290","cox-d101","PIR","1","8","value","27","5","0","0","0","0","0","19251129","0","LOS05","PRG","W","exhibition","y"
"PRG192511290","cox-d101","PIR","1","8","lower","27","5","0","0","0","0","0","19251129","0","LOS05","PRG","W","exhibition","y"
"PRG192511290","cox-d101","PIR","1","8","upper","27","5","0","0","0","0","0","19251129","0","LOS05","PRG","W","exhibition","y"
"PRG192512120","cox-d101","PIR","1","8","value","24","2","0","0","0","0","0","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","cox-d101","PIR","1","8","lower","24","2","0","0","0","0","0","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","cox-d101","PIR","1","8","upper","24","2","0","0","0","0","0","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512130","cox-d101","PIR","1","8","value","24","3","0","0","0","0","0","19251213","0","LOS05","PRG","L","exhibition","y"
