"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NYL192510180","gehrl101","BXG","1","3","value","33","13","0","0","1","0","0","19251018","0","NYC24","NYL","W","exhibition","y"
"NYL192510180","gehrl101","BXG","1","3","lower","33","13","0","0","1","0","0","19251018","0","NYC24","NYL","W","exhibition","y"
"NYL192510180","gehrl101","BXG","1","3","upper","33","13","0","0","1","0","0","19251018","0","NYC24","NYL","W","exhibition","y"
"NYL192910131","gehrl101","ASL","1","3","value","18","4","1","0","0","0","0","19291013","1","NYC24","NYL","L","exhibition","y"
"NYL192910131","gehrl101","ASL","1","3","lower","","4","1","0","0","0","0","19291013","1","NYC24","NYL","L","exhibition","y"
"NYL192910131","gehrl101","ASL","1","3","upper","","4","2","0","0","0","0","19291013","1","NYC24","NYL","L","exhibition","y"
"NYL192910131","gehrl101","ASL","2","1","value","6","0","1","0","0","0","0","19291013","1","NYC24","NYL","L","exhibition","y"
"NYL192910131","gehrl101","ASL","2","1","lower","","","","","0","0","0","19291013","1","NYC24","NYL","L","exhibition","y"
"NYL192910131","gehrl101","ASL","2","1","upper","","","","","0","0","0","19291013","1","NYC24","NYL","L","exhibition","y"
"NYL192910132","gehrl101","ASL","1","1","value","18","","","0","","0","0","19291013","2","NYC24","NYL","W","exhibition",""
"NYL192910132","gehrl101","ASL","1","1","lower","18","","","0","","0","0","19291013","2","NYC24","NYL","W","exhibition",""
"NYL192910132","gehrl101","ASL","1","1","upper","18","","","0","","0","0","19291013","2","NYC24","NYL","W","exhibition",""
