"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"HOM194505132","poolc101","NY5","1","1","value","18","","","0","","0","0","","","","1","19450513","2","WAS09","HOM","l","regular",""
"NY5194505202","poolc101","NY5","1","1","value","27","","","0","","0","0","","","","1","19450520","2","NYC16","BLG","l","regular",""
"BLG194505301","poolc101","NY5","1","7","value","24","","","0","0","0","","","","","1","19450530","1","BAL14","BLG","l","regular","y"
"BLG194505302","poolc101","NY5","1","9","value","","","","0","0","0","","","","","","19450530","2","BAL14","BLG","w","regular","y"
"PH5194506090","poolc101","NY5","1","8","value","27","5","0","0","0","0","","","","","1","19450609","0","PHI17","PH5","t","regular","y"
"BLG194506101","poolc101","NY5","1","8","value","21","","","1","1","0","","","","","1","19450610","1","BAL14","BLG","l","regular","y"
"BLG194506101","poolc101","NY5","2","1","value","3","","","","1","0","","","","","1","19450610","1","BAL14","BLG","l","regular","y"
"BLG194506102","poolc101","NY5","1","8","value","12","","","1","0","0","","","","","1","19450610","2","BAL14","BLG","l","regular","y"
"PH5194506172","poolc101","PH5","1","1","value","6","","","0","","0","0","","","","","19450617","2","NYC16","KCM","l","exhibition",""
"NY5194507090","poolc101","NY5","1","7","value","3","0","0","0","0","0","","","","","","19450709","0","WIL04","CIA","l","exhibition","y"
"HOM194507100","poolc101","NY5","1","1","value","24","0","2","0","0","0","","","","","1","19450710","0","PIT06","HOM","l","regular","y"
"NY5194507220","poolc101","NY5","1","1","value","27","","","0","","0","0","","","","1","19450722","0","NYC14","NW2","l","regular",""
"BLG194508070","poolc101","NY5","1","7","value","","","","0","0","0","","","","","","19450807","0","BAL14","BLG","l","regular","y"
"NY5194508130","poolc101","NY5","1","7","value","27","1","0","0","0","0","","","","","1","19450813","0","NYC23","MEM","l","exhibition","y"
"NY5194508200","poolc101","NY5","1","1","value","27","0","4","0","0","0","","","","","1","19450820","0","NYC23","BLG","l","regular","y"
"NW2194508220","poolc101","NY5","1","7","value","24","3","0","0","0","0","","","","","1","19450822","0","TRE01","NW2","l","regular","y"
"NY6194508260","poolc101","NY5","1","1","value","6","0","2","0","0","0","","","","","1","19450826","0","NYC14","NY6","w","regular","y"
"BLG194508310","poolc101","NY5","1","7","value","","","","2","0","0","","","","","","19450831","0","BAL14","BLG","w","regular","y"
"MEM194509200","poolc101","NY5","1","1","value","","","","0","","0","0","","","","1","19450920","0","FTW01","MEM","l","exhibition",""
"NW2194605120","poolc101","NY5","1","9","value","24","","","0","0","0","","","","","1","19460512","0","NWK04","NW2","l","regular","y"
"NW2194605120","poolc101","NY5","2","7","value","0","","","0","0","0","","","","","1","19460512","0","NWK04","NW2","l","regular","y"
"HOM194605200","poolc101","NY5","1","7","value","6","0","0","0","0","0","","","","","","19460520","0","HRB01","HOM","l","regular","y"
"HOM194605230","poolc101","NY5","1","7","value","24","2","0","0","0","0","","","","","1","19460523","0","WAS09","HOM","l","regular","y"
"NY5194605262","poolc101","NY5","1","9","value","27","","","0","0","0","","","","","1","19460526","2","NYC16","NW2","w","regular","y"
"PH5194605311","poolc101","NY5","1","9","value","24","0","0","0","0","0","","","","","1","19460531","1","PHI11","PH5","l","regular","y"
"NW2194606211","poolc101","NY5","1","7","value","0","","","0","0","0","","","","","","19460621","1","NWK04","NW2","l","regular","y"
"PH5194606220","poolc101","NY5","1","1","value","24","0","2","1","0","0","","","","","1","19460622","0","PHI17","PH5","l","regular","y"
"NY5194606240","poolc101","NY5","1","9","value","27","0","0","0","0","0","","","","","1","19460624","0","NYC23","NY6","l","regular","y"
"BLG194606282","poolc101","NY5","1","1","value","","","","0","","0","0","","","","","19460628","2","BAL14","BLG","l","regular",""
"HOM194606302","poolc101","NY5","1","1","value","3","","","","0","0","","","","","","19460630","2","WAS09","HOM","l","regular","y"
"BLG194806040","poolc101","NY5","1","7","value","24","1","0","0","0","0","0","","","","1","19480604","0","BAL14","BLG","l","regular","y"
