"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG193010050","andrj104","CAG","2","2","value","1","1","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19301005","0","CHI09","ALS","w","exhibition","y"
"WBS193805220","andrj104","WBS","7","1","value","2","2","0","1","0","0","0","","0","","","0","","","0","","0","","","","","","19380522","0","WAS09","NY5","l","regular","y"
"HOM193805291","andrj104","WBS","7","1","value","4","4","0","1","","","0","0","0","","","0","","","","","","","","","","","19380529","1","CLE07","HOM","l","regular","y"
"HOM193805301","andrj104","WBS","5","2","value","1","1","0","0","","","","","","","","","","","","","","","","","","","19380530","1","PIT09","HOM","l","regular","y"
"PH5193806041","andrj104","WBS","8","2","value","1","1","0","0","","","0","","","","","","","","","","","","","","","","19380604","1","PHI17","PH5","l","regular","y"
"WBS193806192","andrj104","WBS","7","1","value","4","4","1","1","0","1","0","","","","0","0","","","","","","","","","","","19380619","2","WAS09","PTC","w","regular","y"
"WBS193807020","andrj104","WBS","5","2","value","2","1","1","1","","","","","0","","0","1","","","","","","","","","","","19380702","0","WAS09","NW2","l","regular","y"
"WBS193807031","andrj104","WBS","5","1","value","4","4","0","2","","","","","","","","","","","","","","","","","","","19380703","1","WAS09","PH5","l","regular","y"
"BLG193807160","andrj104","WBS","4","1","value","4","3","1","1","","","","","0","","0","1","","","","","","","","","","","19380716","0","BAL14","BLG","w","regular","y"
"ATN193904190","andrj104","ATN","4","1","value","3","3","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","","","","19390419","0","GRI01","CAG","w","exhibition","y"
"ATN193904210","andrj104","ATN","5","1","value","4","4","0","1","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19390421","0","ATL04","HOM","l","exhibition","y"
"ATN193904230","andrj104","ATN","6","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19390423","0","ATL04","NW2","l","exhibition","y"
"ATN193904240","andrj104","ATN","5","1","value","4","4","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","19390424","0","BIR01","NW2","l","exhibition","y"
"NW2193904270","andrj104","ATN","5","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390427","0","MAC01","NW2","l","exhibition","y"
"ATN193904280","andrj104","ATN","","","value","","","2","3","","1","1","2","","","","","","","","","","","","","","","19390428","0","SEL01","HOM","w","exhibition",""
"ATN193904280","andrj104","ATN","","","lower","","3","2","3","","1","1","2","","","","","","","","","","","","","","","19390428","0","SEL01","HOM","w","exhibition",""
"SSA193905120","andrj104","ATN","4","1","value","4","4","1","2","0","0","0","3","0","0","0","0","0","","0","0","0","0","0","","","","19390512","0","MOU01","SSA","w","exhibition","y"
"SSA193905140","andrj104","ATN","4","1","value","4","3","2","2","1","0","0","1","0","0","0","1","0","","0","0","0","0","1","","","","19390514","0","STL13","SSA","w","regular","y"
"SSA193905150","andrj104","ATN","4","1","value","6","6","2","2","1","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19390515","0","STL13","SSA","l","regular","y"
"CV9193905211","andrj104","ATN","4","1","value","5","5","0","1","1","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19390521","1","CLE06","CV9","l","regular","y"
"CV9193905212","andrj104","ATN","4","1","value","3","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","19390521","2","CLE07","CV9","l","regular","y"
"KCM193905260","andrj104","ATN","4","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390526","0","DES01","KCM","l","regular","y"
"KCM193905281","andrj104","ATN","4","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","","","19390528","1","KAN05","KCM","l","regular","y"
