"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NY6194006161","moren101","BLG","2","value","24","","29","3","0","0","0","0","","1","0","5","0","0","0","0","0","","","","1","","","","1","","19400616","1","NYC16","NY6","w","regular","y"
"BLG194006231","moren101","BLG","1","value","26","","37","11","1","0","3","6","6","1","0","6","0","0","0","1","0","","","","","","","1","","","19400623","1","BAL09","NY5","l","regular","y"
"BLG194006250","moren101","BLG","2","value","8","","14","3","0","0","0","0","","3","0","0","0","0","0","","0","","","","1","","","","1","","19400625","0","BAL09","KCM","w","exhibition","y"
"BLG194006300","moren101","BLG","1","value","19","","31","13","0","0","1","8","","2","0","6","0","0","0","1","0","","","","","1","","1","","","19400630","0","BAL09","NW2","l","regular","y"
"HOM194007041","moren101","BLG","1","value","24","","34","6","1","1","0","4","0","6","","1","0","0","0","1","","","","","","1","","1","","1","19400704","1","PIT06","HOM","l","regular","y"
"NW2194007071","moren101","BLG","2","value","11","","16","2","0","0","0","0","","4","0","2","0","0","0","","0","","","","1","","","","1","","19400707","1","NWK04","NW2","w","regular","y"
"BLG194007142","moren101","BLG","1","value","2","","8","4","2","0","0","3","3","1","0","0","0","0","0","0","0","","","","","","","1","","","19400714","2","BAL09","HOM","w","regular","y"
"BLG194007210","moren101","BLG","2","value","8","","12","3","0","0","0","1","1","1","0","0","0","0","0","0","0","","","","","1","","","1","","19400721","0","BAL09","PH5","l","regular","y"
"HOM194007282","moren101","BLG","2","value","11","","12","1","0","0","0","0","","0","0","4","0","0","0","","0","","","","","","","","1","","19400728","2","NYC16","HOM","w","regular","y"
"NW2194008010","moren101","BLG","4","value","5","","11","5","0","0","0","3","","2","0","","0","0","0","","0","","","","","","","","","","19400801","0","NWK04","NW2","l","regular","y"
"BLG194008140","moren101","BLG","1","value","21","","33","5","0","0","0","3","","6","0","5","0","0","0","2","0","","","","1","","","1","","","19400814","0","ATL04","NY5","w","regular","y"
"BLG194008220","moren101","BLG","1","value","1","","","2","","","","2","","1","","","","","","","","","","","","","","1","","","19400822","0","LOU05","NY5","w","exhibition",""
"BLG194008220","moren101","BLG","1","upper","0","","","2","","","","2","","1","","","","","","","","","","","","","","","","","19400822","0","LOU05","NY5","w","exhibition",""
"NW2194009021","moren101","BLG","1","value","27","","35","6","0","0","1","4","","2","","4","0","0","0","0","","","","","1","","","1","","1","19400902","1","NWK04","NW2","w","regular","y"
"NW2194009060","moren101","BLG","2","value","24","","37","10","0","0","0","4","","2","0","8","0","0","0","","0","","","","","","","","1","","19400906","0","BEL02","NW2","l","exhibition","y"
"BIR194009221","moren101","BLG","1","value","27","","36","6","0","0","0","4","","2","","4","0","0","0","1","","","","","1","","","1","","1","19400922","1","BIR01","BIR","w","exhibition","y"
"SAS194010010","moren101","NAS","2","value","9","","12","2","0","0","0","1","1","2","0","3","0","0","0","0","0","","","","","","","","","","19401001","0","NOL01","SAS","w","allstar","y"
"SAS194010042","moren101","NAS","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19401004","2","NOL01","SAS","l","allstar",""
"PRG194210111","moren101","PRG","1","value","27","","40","10","","","0","6","","3","","","0","0","0","0","","","","","","1","","1","","1","19421011","1","LOS02","PIR","l","exhibition","y"
"PRG194210181","moren101","PRG","1","value","27","","42","10","","","0","4","3","4","","8","0","0","0","0","","","","","","1","","1","","1","19421018","1","LOS02","PIR","l","exhibition","y"
"KCR194410180","moren101","KCR","3","value","3","","5","2","0","0","0","1","","0","0","","0","0","0","0","0","","","","","","","","1","","19441018","0","LOS02","BIR","l","exhibition","y"
"KCR194411010","moren101","KCR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19441101","0","LOS02","BIR","t","exhibition",""
"CAG194508240","moren101","KCM","1","value","24","","","11","1","1","","6","","","","","","","","","1","","","","","1","","1","","1","19450824","0","CHI10","CAG","l","regular",""
"HOM194509032","moren101","BLG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450903","2","WAS09","HOM","l","regular",""
"KCR194510072","moren101","KCR","1","value","21","","","7","","","","4","","","","","","","","","","","","","","1","","1","","1","19451007","2","LOS02","VDA","l","exhibition",""
