"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194804110","perel101","IN9","8","1","value","4","3","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","1","","","","19480411","0","AUS01","KCM","l","exhibition","y"
"IN9194805050","perel101","IN9","","","value","","","","2","","","","","","","","","","","","","","","","","","","19480505","0","CHT01","CAG","w","regular",""
"BIR194805161","perel101","IN9","7","1","value","3","3","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480516","1","BIR01","BIR","l","regular","y"
"BIR194805162","perel101","IN9","7","1","value","2","2","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480516","2","BIR01","BIR","l","regular","y"
"KCM194805232","perel101","IN9","8","3","value","0","0","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480523","2","KAN05","KCM","t","regular","y"
"KCM194805240","perel101","IN9","2","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19480524","0","KAN05","KCM","l","regular","y"
"KCM194805250","perel101","IN9","9","2","value","1","1","0","1","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","1","","19480525","0","STJ01","KCM","l","regular","y"
"KCM194805260","perel101","IN9","7","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480526","0","WIC01","KCM","l","regular","y"
"KCM194805270","perel101","IN9","7","1","value","5","5","1","2","0","0","0","4","0","","0","0","","","0","","","","","","","","19480527","0","WIC01","KCM","l","regular","y"
"KCM194805280","perel101","IN9","8","1","value","4","4","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","","","19480528","0","KAN05","KCM","w","regular","y"
"KCM194805300","perel101","IN9","8","1","value","5","5","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480530","0","DAV01","KCM","w","regular","y"
"KCM194805311","perel101","IN9","8","1","value","4","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480531","1","STL07","KCM","l","regular","y"
"KCM194805312","perel101","IN9","8","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480531","2","STL07","KCM","l","regular","y"
"CAG194806061","perel101","IN9","","","value","","","","","","","","","1","","","","","","","","","","","","","","19480606","1","CHI10","CAG","w","regular",""
"CAG194806062","perel101","IN9","","","value","","","","","","","","","","","","0","0","","","","","","","","","","19480606","2","CHI10","CAG","l","regular",""
"IN9194806131","perel101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480613","1","IND10","MEM","w","regular",""
"IN9194806201","perel101","IN9","","","value","","","1","1","1","","","","","","","","","","","","","","","","","","19480620","1","LOU05","CVB","l","regular",""
"IN9194806201","perel101","IN9","","","lower","","1","1","1","1","","","","","","","","","","","","","","","","","","19480620","1","LOU05","CVB","l","regular",""
"BIR194806271","perel101","IN9","8","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480627","1","BIR01","BIR","l","regular","y"
