"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM194305180","johnj111","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19430518","0","MEM02","MEM","w","regular",""
"MEM194305210","johnj111","CVB","9","2","value","","","","","","","","","","","","","","","","","","","","","","","19430521","0","LRK02","MEM","w","regular",""
"CAG194305280","johnj111","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19430528","0","DAN01","CAG","l","regular",""
"CVB194306062","johnj111","CVB","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","1","0","","","0","","","","","19430606","2","CLE06","KCM","l","regular","y"
"CVB194306220","johnj111","CVB","9","1","value","","","","","","","","","","","","","","","","","","","","","","","19430622","0","NIA01","CAG","w","regular",""
"CVB194306220","johnj111","CVB","9","1","lower","","1","","","","","","","","","","","","","","","","","","","","","19430622","0","NIA01","CAG","w","regular",""
"CI2194307041","johnj111","CVB","7","1","value","4","3","0","1","0","0","0","1","0","","0","1","","","0","","","0","","","","","19430704","1","IND10","CI2","w","regular","y"
"CI2194307051","johnj111","CVB","7","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430705","1","CIN07","CI2","l","regular","y"
"CI2194307052","johnj111","CVB","7","1","value","3","2","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19430705","2","CIN07","CI2","l","regular","y"
"HOM194307101","johnj111","CVB","5","2","value","3","2","0","1","0","1","0","0","0","","0","1","","","0","","","0","","","","","19430710","1","PIT06","HOM","l","exhibition","y"
"HOM194307111","johnj111","CVB","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430711","1","WAS09","HOM","l","exhibition","y"
"HOM194307112","johnj111","CVB","2","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430711","2","WAS09","HOM","l","exhibition","y"
"CVB194307181","johnj111","CVB","9","2","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430718","1","CLE06","HOM","l","exhibition","y"
"CVB194307230","johnj111","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19430723","0","COL05","HOM","l","exhibition",""
"CVB194307290","johnj111","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19430729","0","DAY03","MEM","w","regular",""
"CVB194308040","johnj111","CVB","6","1","value","4","3","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19430804","0","ERI01","MEM","l","regular","y"
"HOM194308270","johnj111","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19430827","0","IND10","HOM","l","exhibition",""
"CVB194309121","johnj111","CVB","8","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430912","1","CLE06","CI2","w","exhibition","y"
