"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194004211","burrs101","BIR","2","value","0","5","5","2","0","","0","5","","3","","","0","0","0","","","","1","","","","","19400421","1","BIR01","BLG","L","exhibition","y"
"BIR194004211","burrs101","BIR","2","lower","","","","2","0","","","","","3","","","0","0","0","","","","","","","","","19400421","1","BIR01","BLG","L","exhibition","y"
"BIR194004211","burrs101","BIR","2","upper","","","","2","0","","","","","3","","","0","0","0","","","","","","","","","19400421","1","BIR01","BLG","L","exhibition","y"
"BLG194004281","burrs101","BIR","2","value","11","","17","5","","0","0","3","","1","","1","0","1","0","","","","","","","1","","19400428","1","NSH02","BLG","L","exhibition","y"
"BLG194004281","burrs101","BIR","2","lower","11","","","5","","0","0","3","","1","","1","0","1","0","","","","","","","","","19400428","1","NSH02","BLG","L","exhibition","y"
"BLG194004281","burrs101","BIR","2","upper","11","","","5","","0","0","3","","1","","1","0","1","0","","","","","","","","","19400428","1","NSH02","BLG","L","exhibition","y"
"BIR194005121","burrs101","BIR","2","value","3","","4","1","0","0","0","0","0","0","","0","0","0","0","0","","","","","","1","","19400512","1","BIR01","KCM","L","regular","y"
"BIR194005121","burrs101","BIR","2","lower","3","","","","0","0","0","0","","0","","0","0","0","0","","","","","","","","","19400512","1","BIR01","KCM","L","regular","y"
"BIR194005121","burrs101","BIR","2","upper","3","","","","0","0","0","0","","0","","0","0","0","0","","","","","","","","","19400512","1","BIR01","KCM","L","regular","y"
"BIR194005130","burrs101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19400513","0","BIR01","KCM","W","regular",""
"BIR194005130","burrs101","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19400513","0","BIR01","KCM","W","regular",""
"BIR194005130","burrs101","BIR","1","upper","","","","","","","","","","","","","","","","","","1","","","","","","19400513","0","BIR01","KCM","W","regular",""
"BIR194005170","burrs101","BIR","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19400517","0","ANN01","SNO","L","regular",""
"BIR194005170","burrs101","BIR","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19400517","0","ANN01","SNO","L","regular",""
"BIR194005170","burrs101","BIR","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19400517","0","ANN01","SNO","L","regular",""
"BIR194005191","burrs101","BIR","2","value","6","","13","3","","0","0","2","2","2","","2","1","0","0","1","","","","","","1","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194005191","burrs101","BIR","2","lower","6","","","","","0","0","2","","2","","2","1","0","0","","","","","","","","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194005191","burrs101","BIR","2","upper","6","","","","","0","0","2","","2","","2","1","0","0","","","","","","","","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194005310","burrs101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","19400531","0","OWE01","SNO","L","regular",""
"BIR194005310","burrs101","BIR","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19400531","0","OWE01","SNO","L","regular",""
"BIR194005310","burrs101","BIR","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19400531","0","OWE01","SNO","L","regular",""
"BIR194006022","burrs101","BIR","2","value","1","","4","2","","","0","2","","1","","0","0","0","0","","","","","","","","","19400602","2","BIR01","MEM","L","regular","y"
"BIR194006022","burrs101","BIR","2","lower","1","","","","","","0","","","0","","0","0","0","0","","","","","","","","","19400602","2","BIR01","MEM","L","regular","y"
"BIR194006022","burrs101","BIR","2","upper","3","","","","","","0","","","1","","0","0","0","0","","","","","","","","","19400602","2","BIR01","MEM","L","regular","y"
