"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY5193409091","speac103","NY5","1","1","value","4","4","0","1","0","0","0","0","0","","0","","","","0","1","","0","","","","","19340909","1","NYC16","CAG","l","exhibition","y"
"NY5193409302","speac103","NY5","1","1","value","4","3","1","2","1","1","0","0","0","","0","1","1","","0","","","0","","","","","19340930","2","NYC16","CAG","w","exhibition","y"
"BKB193410170","speac103","NY5","1","1","value","5","4","1","0","0","0","0","0","0","","0","1","","","1","","","","","","","","19341017","0","NYC23","BKB","w","exhibition","y"
"NY6193509130","speac103","NY6","1","1","value","4","3","2","1","0","0","0","","0","","0","1","","","0","","","","","","","","19350913","0","NYC25","PTC","w","lcs","y"
"NY6193509140","speac103","NY6","1","1","value","4","4","1","2","0","0","1","","0","","0","0","","","0","","","","","","","","19350914","0","PHI17","PTC","w","lcs","y"
"NY6193509150","speac103","NY6","1","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19350915","0","NYC25","PTC","l","lcs","y"
"PTC193509180","speac103","NY6","1","1","value","5","5","1","2","0","0","0","","0","","0","0","","","0","","","","","","","","19350918","0","PIT09","PTC","w","lcs","y"
"PTC193509190","speac103","NY6","1","1","value","4","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","","19350919","0","PIT09","PTC","l","lcs","y"
"PTC193509200","speac103","NY6","1","1","value","4","3","0","1","0","0","0","","0","","0","1","","","0","","","","","","","","19350920","0","PHI17","PTC","l","lcs","y"
"NY6193509210","speac103","NY6","1","1","value","4","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19350921","0","PHI17","PTC","l","lcs","y"
"NY6193509221","speac103","NY6","3","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19350922","1","NYC16","NSH","l","exhibition","y"
