"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BIR194208162","davip102","BIR","1","4","value","15","1","1","0","1","0","","","","","1","19420816","2","BIR01","CCB","w","exhibition","y"
"BIR194208232","davip102","BIR","1","7","value","15","1","0","0","0","0","","","","","1","19420823","2","BIR01","CI2","t","exhibition","y"
"PRG194210111","davip102","PRG","1","6","value","27","0","1","0","0","0","","","","","1","19421011","1","LOS02","PIR","l","exhibition","y"
"PRG194210112","davip102","PRG","1","6","value","15","0","2","0","0","0","","","","","1","19421011","2","LOS02","PIR","l","exhibition","y"
"PRG194210181","davip102","PRG","1","5","value","27","0","0","0","0","0","","","","","1","19421018","1","LOS02","PIR","l","exhibition","y"
"BIR194304041","davip102","BIR","1","9","value","15","","","0","0","0","","","","","","19430404","1","BIR01","MEM","l","exhibition","y"
"BIR194305021","davip102","BIR","1","3","value","27","5","","2","0","0","","","","","1","19430502","1","BIR01","KCM","w","exhibition","y"
"CI2194305180","davip102","BIR","1","3","value","29","8","1","1","1","0","","","","","1","19430518","0","SPR04","CI2","l","regular","y"
"MEM194305231","davip102","BIR","1","3","value","24","","","0","0","0","","","","","1","19430523","1","MEM03","MEM","l","regular","y"
"BIR194305301","davip102","BIR","1","6","value","27","3","3","1","1","0","","","","","1","19430530","1","BIR01","MEM","w","regular","y"
"BIR194305302","davip102","BIR","1","6","value","21","2","1","1","0","0","","","","","1","19430530","2","BIR01","MEM","w","regular","y"
"CI2194306170","davip102","BIR","1","5","value","24","0","3","0","0","0","","","","","1","19430617","0","RCI01","CI2","l","regular","y"
"BIR194306200","davip102","BIR","1","6","value","27","","","1","0","0","","","","","1","19430620","0","CHI11","NY6","w","exhibition","y"
"BIR194306250","davip102","BIR","1","6","value","27","2","5","0","0","0","","","","","1","19430625","0","ZAN02","NY6","w","exhibition","y"
