"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG194405071","wilsa101","BIR","1","6","value","27","1","2","0","0","0","","","","","1","19440507","1","CHI10","CAG","w","regular","y"
"CAG194405072","wilsa101","BIR","1","6","value","21","1","","0","","0","0","","","","","19440507","2","CHI10","CAG","w","regular",""
"BIR194405141","wilsa101","BIR","1","6","value","27","3","7","0","3","0","","","","","1","19440514","1","BIR01","KCM","w","regular","y"
"CVB194405211","wilsa101","BIR","1","6","value","24","0","0","0","0","0","","","","","1","19440521","1","CLE06","CVB","l","regular","y"
"CVB194405212","wilsa101","BIR","1","6","value","18","1","3","0","0","0","","","","","1","19440521","2","CLE06","CVB","l","regular","y"
"CVB194405230","wilsa101","BIR","1","5","value","27","","","0","","0","0","","","","1","19440523","0","BUF06","CVB","w","regular",""
"BIR194405281","wilsa101","BIR","1","6","value","27","","","0","0","0","","","","","1","19440528","1","BIR01","CVB","w","regular","y"
"PH5194406041","wilsa101","BIR","1","6","value","27","2","2","0","1","0","","","","","1","19440604","1","NYC16","PH5","w","exhibition","y"
"NY5194406042","wilsa101","BIR","1","6","value","21","2","0","0","0","0","","","","","1","19440604","2","NYC16","NY5","w","exhibition","y"
"CIA194406051","wilsa101","BIR","1","6","value","28","6","4","0","2","0","","","","","1","19440605","1","PHI11","CIA","l","regular","y"
"HOM194406080","wilsa101","BIR","1","6","value","30","","","0","0","0","","","","","1","19440608","0","WAS09","HOM","w","exhibition","y"
"HOM194406112","wilsa101","BIR","1","6","value","21","","","0","0","0","","","","","1","19440611","2","WAS09","HOM","l","exhibition","y"
"HOM194406120","wilsa101","BIR","1","6","value","24","6","3","0","1","0","","","","","1","19440612","0","HRB01","HOM","l","exhibition","y"
"HOM194406130","wilsa101","BIR","1","6","value","24","","","1","3","0","","","","","1","19440613","0","PIT06","HOM","l","exhibition","y"
"MEM194406181","wilsa101","BIR","1","6","value","27","1","","0","0","0","","","","","1","19440618","1","BEA01","MEM","w","regular","y"
"BIR194407161","wilsa101","BIR","1","6","value","27","0","5","0","0","0","","","","","1","19440716","1","BIR01","KCM","l","regular","y"
"KCM194407180","wilsa101","BIR","1","6","value","30","3","5","1","0","0","","","","","1","19440718","0","KAN05","KCM","w","regular","y"
"KCM194407190","wilsa101","BIR","1","6","value","27","3","3","0","1","0","","","","","1","19440719","0","STJ01","KCM","w","regular","y"
"KCM194407200","wilsa101","BIR","1","6","value","27","2","9","0","0","0","","","","","1","19440720","0","KAN05","KCM","w","regular","y"
"CIA194407231","wilsa101","BIR","1","6","value","27","","","0","","0","0","","","","","19440723","1","CIN07","CIA","w","regular",""
"BIR194407301","wilsa101","BIR","1","6","value","27","","","0","1","0","","","","","1","19440730","1","BIR01","CAG","w","regular","y"
"BIR194407302","wilsa101","BIR","1","6","value","21","","","0","","0","0","","","","","19440730","2","BIR01","CAG","w","regular",""
