"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM194204050","fagag101","MEM","7","1","value","3","0","1","0","0","0","2","0","","0","0","0","","0","","","0","","","","19420405","0","MEM02","BLG","W","exhibition","y"
"MEM194204050","fagag101","MEM","7","1","lower","3","0","1","0","0","0","2","0","","0","0","0","","0","","","0","","","","19420405","0","MEM02","BLG","W","exhibition","y"
"MEM194204050","fagag101","MEM","7","1","upper","3","0","1","0","0","0","2","0","","0","0","0","","0","","","0","","","","19420405","0","MEM02","BLG","W","exhibition","y"
"CAG194204120","fagag101","MEM","7","1","value","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19420412","0","LRK02","CAG","L","exhibition","y"
"CAG194204120","fagag101","MEM","7","1","lower","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19420412","0","LRK02","CAG","L","exhibition","y"
"CAG194204120","fagag101","MEM","7","1","upper","5","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19420412","0","LRK02","CAG","L","exhibition","y"
"MEM194205031","fagag101","MEM","2","1","value","5","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205031","fagag101","MEM","2","1","lower","5","0","2","0","0","0","","0","","0","","","","0","","","0","","","","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205031","fagag101","MEM","2","1","upper","5","0","2","0","0","0","","0","","0","","","","0","","","0","","","","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205032","fagag101","MEM","6","1","value","2","0","0","","","","0","","","","1","","","","","","","","","","19420503","2","MEM02","KCM","L","exhibition","y"
"MEM194205032","fagag101","MEM","6","1","lower","2","0","0","","","","0","","","","","","","","","","","","","","19420503","2","MEM02","KCM","L","exhibition","y"
"MEM194205032","fagag101","MEM","6","1","upper","2","0","0","","","","0","","","","","","","","","","","","","","19420503","2","MEM02","KCM","L","exhibition","y"
"MEM194205060","fagag101","MEM","5","1","value","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19420506","0","GRE01","KCM","L","exhibition","y"
"MEM194205060","fagag101","MEM","5","1","lower","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19420506","0","GRE01","KCM","L","exhibition","y"
"MEM194205060","fagag101","MEM","5","1","upper","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19420506","0","GRE01","KCM","L","exhibition","y"
"CCB194205241","fagag101","JAX","6","2","value","2","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","1","19420524","1","KAN05","CCB","L","regular","y"
"CCB194205241","fagag101","JAX","6","2","lower","2","1","0","0","0","0","","0","","0","","","","0","","","0","","","","19420524","1","KAN05","CCB","L","regular","y"
"CCB194205241","fagag101","JAX","6","2","upper","2","1","0","0","0","0","","0","","0","","","","0","","","0","","","","19420524","1","KAN05","CCB","L","regular","y"
"CCB194205242","fagag101","JAX","2","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19420524","2","KAN05","CCB","L","regular","y"
"CCB194205242","fagag101","JAX","2","1","lower","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19420524","2","KAN05","CCB","L","regular","y"
"CCB194205242","fagag101","JAX","2","1","upper","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19420524","2","KAN05","CCB","L","regular","y"
"CCB194205311","fagag101","JAX","5","2","value","0","0","0","0","0","0","0","1","","0","0","0","","0","","","0","","1","","19420531","1","CLE06","CCB","L","regular","y"
"CCB194205311","fagag101","JAX","5","2","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19420531","1","CLE06","CCB","L","regular","y"
"CCB194205311","fagag101","JAX","5","2","upper","0","0","0","0","0","0","0","1","","0","","","","0","","","0","","","","19420531","1","CLE06","CCB","L","regular","y"
"CCB194208301","fagag101","JAX","1","1","value","5","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19420830","1","CLE06","CCB","L","regular","y"
"CCB194208301","fagag101","JAX","1","1","lower","5","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19420830","1","CLE06","CCB","L","regular","y"
"CCB194208301","fagag101","JAX","1","1","upper","5","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19420830","1","CLE06","CCB","L","regular","y"
