"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194605052","figut101","BLG","1","value","3","","9","6","0","0","1","3","","0","0","1","0","0","0","","0","","","","","","","1","","","19460505","2","BAL14","HOM","w","regular","y"
"HOM194605100","figut101","BLG","2","value","9","","13","1","0","0","0","1","","3","0","0","0","0","0","0","0","","","","","","","","","","19460510","0","ALT02","HOM","l","regular","y"
"BLG194605302","figut101","BLG","3","value","9","","14","4","0","0","0","4","","1","0","","0","0","0","0","0","","","","","","","","1","","19460530","2","BAL14","HOM","l","regular","y"
"BLG194606092","figut101","BLG","1","value","12","2","18","2","0","0","0","1","","4","0","","0","0","0","","0","","","","","","","1","","","19460609","2","BAL14","PH5","l","regular","y"
"NY5194606170","figut101","BLG","1","value","27","","34","5","0","0","1","1","","5","","5","0","1","0","1","","","","","1","","","1","","1","19460617","0","NYC23","NY5","w","regular","y"
"BLG194606282","figut101","BLG","1","value","27","","","4","","","","1","","","","","","","","","","","","","1","","","1","","1","19460628","2","BAL14","NY5","w","regular",""
"PH5194607042","figut101","BLG","1","value","18","","23","5","0","0","0","3","","","0","","0","0","0","","0","","","","1","","","1","","","19460704","2","PHI17","PH5","w","regular","y"
"BLG194607071","figut101","BLG","3","value","6","","9","2","0","0","0","1","","1","0","0","0","0","0","","0","","","","","","","","1","","19460707","1","BAL14","NY6","l","regular","y"
"BLG194607142","figut101","BLG","1","value","21","","26","6","1","0","1","1","","1","","","0","0","0","0","","","","","1","","","1","","1","19460714","2","BAL14","NY5","w","regular","y"
"BLG194607211","figut101","BLG","3","value","4","","6","0","0","0","1","0","","2","0","2","0","0","0","0","0","","","","","","","","1","","19460721","1","NYC14","PH5","l","regular","y"
"BLG194607281","figut101","BLG","1","value","27","","40","2","0","0","0","0","0","6","","5","0","0","0","0","","","","","1","","","1","","1","19460728","1","BAL14","PH5","w","regular","y"
"BLG194608020","figut101","BLG","2","value","22","","34","6","0","0","0","3","","6","0","4","0","1","0","1","0","","","","","","","","1","","19460802","0","BAL14","NW2","l","regular","y"
"HOM194608080","figut101","BLG","1","value","10","","20","8","0","0","0","4","4","2","0","1","0","0","0","","0","","","","","1","","1","","","19460808","0","PIT06","HOM","l","regular","y"
"NY6194608112","figut101","BLG","2","value","6","","12","4","0","0","0","3","","2","0","0","1","0","0","","0","","","","","","","","","","19460811","2","NYC14","NY6","l","regular","y"
