"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NY6194504082","noblr101","NY6","1","2","value","21","","","0","","0","","","","","1","19450408","2","NOL01","CVB","l","exhibition",""
"CVB194504130","noblr101","NY6","1","2","value","27","","","0","","0","","","","","1","19450413","0","FTW01","CVB","w","exhibition",""
"NY6194504152","noblr101","NY6","1","2","value","21","7","2","0","0","0","0","","","","1","19450415","2","NOL01","BLG","w","exhibition","y"
"BIR194504250","noblr101","NY6","1","2","value","27","","","0","","0","","","","","1","19450425","0","BIR01","BIR","w","exhibition",""
"NY6194504292","noblr101","NY6","1","2","value","21","","","0","","0","","","","","1","19450429","2","NYC14","BLG","w","exhibition",""
"HOM194505201","noblr101","NY6","1","2","value","","3","0","0","0","0","0","","","","","19450520","1","WAS09","HOM","l","regular","y"
"BLG194505220","noblr101","NY6","1","2","value","","","","0","0","0","0","","","","","19450522","0","BAL14","BLG","l","regular","y"
"NY6194505301","noblr101","NY6","1","2","value","","","","0","","0","","","","","","19450530","1","NYC14","HOM","l","regular",""
"NY6194505302","noblr101","NY6","1","2","value","","","","0","","0","","","","","","19450530","2","NYC14","HOM","l","regular",""
"PH5194506020","noblr101","NY6","1","2","value","24","10","3","0","0","0","1","","","","1","19450602","0","PHI17","PH5","l","regular","y"
"BIR194506190","noblr101","NY6","1","2","value","24","","","0","","0","","","","","1","19450619","0","COL05","BIR","l","exhibition",""
"CVB194507070","noblr101","NY6","1","2","value","27","","","0","","0","","","","","","19450707","0","IND10","CVB","w","exhibition",""
"CVB194507082","noblr101","NY6","1","2","value","18","","","0","","0","","","","","1","19450708","2","IND10","CVB","l","exhibition",""
"NY6194507291","noblr101","NY6","1","2","value","27","6","0","0","0","0","0","","","","1","19450729","1","NYC14","CVB","w","exhibition","y"
"NY6194507292","noblr101","NY6","1","2","value","","","","0","","0","","","","","","19450729","2","NYC14","CVB","w","exhibition",""
"NY6194507300","noblr101","NY6","1","2","value","27","16","0","0","0","0","0","","","","1","19450730","0","NYC23","CVB","w","exhibition","y"
"CIA194508100","noblr101","NY6","1","2","value","27","","","0","","0","","","","","1","19450810","0","DAY03","CIA","w","exhibition",""
"CIA194508110","noblr101","NY6","1","2","value","","","","0","","0","","","","","1","19450811","0","IND10","CIA","w","exhibition",""
"CIA194508130","noblr101","NY6","1","2","value","27","","","0","","0","","","","","1","19450813","0","NSH02","CIA","w","exhibition",""
"HOM194508192","noblr101","NY6","1","2","value","18","","","0","","0","","","","","1","19450819","2","WAS09","HOM","l","regular",""
"HOM194508200","noblr101","NY6","1","2","value","27","8","1","0","0","0","0","","","","1","19450820","0","HRB01","HOM","w","regular","y"
"BLG194508210","noblr101","NY6","1","2","value","24","","","0","0","0","0","","","","1","19450821","0","BAL14","BLG","l","regular","y"
"NY6194508260","noblr101","NY6","1","2","value","27","4","2","0","0","0","0","","","","1","19450826","0","NYC14","NY5","l","regular","y"
"NY5194508270","noblr101","NY6","1","2","value","24","7","1","1","0","0","1","","","","1","19450827","0","NYC23","NY5","l","regular","y"
"HOM194508280","noblr101","NY6","1","2","value","27","5","1","0","0","0","2","","","","1","19450828","0","WIL04","HOM","w","regular","y"
"BLG194509022","noblr101","NY6","1","2","value","18","","","0","0","0","0","","","","1","19450902","2","BAL14","BLG","l","regular","y"
"BLG194509040","noblr101","NY6","1","2","value","25","","","0","0","0","0","","","","1","19450904","0","BAL14","BLG","l","regular","y"
"BLG194509080","noblr101","NY6","1","2","value","24","8","0","0","0","0","0","","","","1","19450908","0","WIL04","BLG","l","regular","y"
"NY6194509092","noblr101","NY6","1","2","value","27","8","3","1","0","0","0","","","","1","19450909","2","NYC14","BIR","l","exhibition","y"
"NY6194604212","noblr101","NY6","1","2","value","15","","","0","","0","","","","","1","19460421","2","NYC14","PH5","l","exhibition",""
"NY6194605080","noblr101","NY6","1","2","value","27","","","0","","0","","","","","","19460508","0","NOR02","NY5","w","regular",""
"BLG194605130","noblr101","NY6","1","2","value","24","7","2","0","0","0","0","","","","1","19460513","0","YOR02","BLG","w","regular","y"
"NY5194605192","noblr101","NY6","1","2","value","24","","","0","","0","","","","","1","19460519","2","NYC16","NY5","l","regular",""
"BLG194605210","noblr101","NY6","1","2","value","24","","","0","","0","","","","","1","19460521","0","HAG01","BLG","l","exhibition",""
"BLG194605260","noblr101","NY6","1","2","value","27","4","1","0","0","0","0","","","","1","19460526","0","BAL14","BLG","w","regular","y"
"NY6194605302","noblr101","NY6","1","2","value","27","","","0","","0","","","","","1","19460530","2","NYC14","NY5","w","regular",""
"NY6194606092","noblr101","NY6","1","2","value","27","","","0","","0","","","","","1","19460609","2","NYC14","NW2","l","regular",""
"PH5194606131","noblr101","NY6","1","2","value","","1","0","0","0","0","0","","","","","19460613","1","PHI11","PH5","t","regular","y"
"NW2194606232","noblr101","NY6","1","2","value","","","","0","0","0","0","","","","1","19460623","2","NWK04","NW2","l","regular","y"
"HOM194607011","noblr101","NY6","1","2","value","24","2","0","0","0","0","0","","","","1","19460701","1","PHI11","HOM","l","regular","y"
"HOM194607042","noblr101","NY6","1","2","value","21","","","0","","0","","","","","1","19460704","2","PIT06","HOM","w","regular",""
