"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"ASO193110040","willr105","HOM","1","5","value","27","0","2","0","0","0","0","19311004","0","CLE07","ASO","W","exhibition","y"
"ASO193110040","willr105","HOM","1","5","lower","27","0","2","0","0","0","0","19311004","0","CLE07","ASO","W","exhibition","y"
"ASO193110040","willr105","HOM","1","5","upper","27","0","2","0","0","0","0","19311004","0","CLE07","ASO","W","exhibition","y"
"BLS193210091","willr105","BLS","1","1","value","23","0","4","0","0","0","0","19321009","1","BAL14","ASB","L","exhibition","y"
"BLS193210091","willr105","BLS","1","1","lower","23","0","4","0","0","0","0","19321009","1","BAL14","ASB","L","exhibition","y"
"BLS193210091","willr105","BLS","1","1","upper","23","0","4","0","0","0","0","19321009","1","BAL14","ASB","L","exhibition","y"
"BLS193210230","willr105","BLS","1","1","value","27","1","3","0","0","0","0","19321023","0","BAL14","ASB","W","exhibition","y"
"BLS193210230","willr105","BLS","1","1","lower","27","1","3","0","0","0","0","19321023","0","BAL14","ASB","W","exhibition","y"
"BLS193210230","willr105","BLS","1","1","upper","27","1","3","0","0","0","0","19321023","0","BAL14","ASB","W","exhibition","y"
