"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"IN4192104240","hudsr102","IN4","6","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19210424","0","IND11","CNN","l","exhibition","y"
"CB1192105010","hudsr102","CB1","5","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19210501","0","COL04","CG1","t","regular","y"
"IN4192105090","hudsr102","CB1","5","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19210509","0","IND11","IN4","l","regular","y"
"SLG192106290","hudsr102","CB1","4","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","19210629","0","STL11","SLG","l","regular","y"
"CB1192107090","hudsr102","CB1","4","1","value","5","3","0","2","1","0","0","","1","","0","1","","","0","","","","","","","","19210709","0","COL04","DT1","w","regular","y"
"CB1192107190","hudsr102","CB1","4","1","value","4","4","2","4","1","0","1","","0","","0","0","0","","0","","","0","","","","","19210719","0","COL04","CG1","w","regular","y"
"IN4192207260","hudsr102","NBG","6","1","value","5","5","2","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19220726","0","KOK01","IN4","w","exhibition","y"
"CAG192208160","hudsr102","ACY","5","1","value","8","7","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","19220816","0","CHI09","CAG","l","exhibition","y"
"NYL192510180","hudsr102","NYL","6","1","value","6","4","0","2","0","0","0","0","2","0","0","0","0","","0","","","0","","","","","19251018","0","NYC24","BXG","l","exhibition","y"
"PRG192510240","hudsr102","PRG","6","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19251024","0","LOS05","PIR","l","exhibition","y"
"PRG192510250","hudsr102","PRG","7","1","value","4","4","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","19251025","0","LOS05","PIR","w","exhibition","y"
"PRG192510310","hudsr102","PRG","7","1","value","5","5","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19251031","0","LOS05","PIR","l","exhibition","y"
"PRG192511010","hudsr102","PRG","7","1","value","5","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","19251101","0","LOS05","PIR","t","exhibition","y"
"PRG192511070","hudsr102","PRG","7","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19251107","0","LOS05","WHK","l","exhibition","y"
"PRG192511080","hudsr102","PRG","8","1","value","4","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","19251108","0","LOS05","WHK","w","exhibition","y"
"PRG192511140","hudsr102","PRG","3","1","value","4","3","0","1","0","0","0","2","0","1","0","0","0","","1","0","0","0","0","","","","19251114","0","LOS05","PIR","w","exhibition","y"
"PRG192511150","hudsr102","PRG","3","1","value","4","3","2","2","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","19251115","0","LOS05","PIR","w","exhibition","y"
"PRG192511280","hudsr102","PRG","5","1","value","4","4","0","2","0","0","0","1","0","0","0","0","0","","0","1","0","0","0","","","","19251128","0","LOS05","PIR","w","exhibition","y"
"PRG192511290","hudsr102","PRG","8","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19251129","0","LOS05","PIR","l","exhibition","y"
"PRG192512050","hudsr102","PRG","8","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19251205","0","LOS05","WHK","l","exhibition","y"
"PRG192512060","hudsr102","PRG","9","1","value","4","4","2","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","19251206","0","LOS05","WHK","w","exhibition","y"
"PRG192512120","hudsr102","PRG","8","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19251212","0","LOS05","PIR","w","exhibition","y"
"PRG192512130","hudsr102","PRG","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19251213","0","LOS05","PIR","w","exhibition","y"
"PRG192601020","hudsr102","PRG","8","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19260102","0","LOS05","WHK","l","exhibition","y"
"PRG192601160","hudsr102","PRG","8","1","value","3","3","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19260116","0","LOS05","PIR","w","exhibition","y"
"NYL192609191","hudsr102","NYL","5","1","value","4","3","1","2","1","0","0","","1","","0","0","0","","0","","","0","","","","","19260919","1","NYC24","CUE","l","exhibition","y"
"NYL192609192","hudsr102","NYL","5","1","value","4","4","0","1","0","1","0","","0","","0","0","0","0","0","","","0","","","","","19260919","2","NYC24","CUE","w","exhibition","y"
