"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PRG192510240","pierb103","PIR","9","3","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","pierb103","PIR","9","3","lower","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","pierb103","PIR","9","3","upper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192511010","pierb103","PIR","9","1","value","3","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","","","","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","pierb103","PIR","9","1","lower","3","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","","","","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","pierb103","PIR","9","1","upper","3","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","","","","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511150","pierb103","PIR","9","1","value","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","pierb103","PIR","9","1","lower","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","pierb103","PIR","9","1","upper","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","pierb103","PIR","9","1","value","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","pierb103","PIR","9","1","lower","2","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","pierb103","PIR","9","1","upper","2","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512270","pierb103","PIR","9","1","value","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19251227","0","LOS05","PRG","L","exhibition","y"
"PRG192512270","pierb103","PIR","9","1","lower","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19251227","0","LOS05","PRG","L","exhibition","y"
"PRG192512270","pierb103","PIR","9","1","upper","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19251227","0","LOS05","PRG","L","exhibition","y"
"PRG192601170","pierb103","PIR","9","1","value","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19260117","0","LOS05","PRG","L","exhibition","y"
"PRG192601170","pierb103","PIR","9","1","lower","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19260117","0","LOS05","PRG","L","exhibition","y"
"PRG192601170","pierb103","PIR","9","1","upper","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19260117","0","LOS05","PRG","L","exhibition","y"
"HIL192710290","pierb103","PIR","9","1","value","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19271029","0","LOS05","HIL","L","exhibition","y"
"HIL192710290","pierb103","PIR","9","1","lower","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19271029","0","LOS05","HIL","L","exhibition","y"
"HIL192710290","pierb103","PIR","9","1","upper","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19271029","0","LOS05","HIL","L","exhibition","y"
