ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1903N0163,harld101,1903,CHN,O,,BB,,39,45,,,,BBs not shown on official sheets
1903N0164,harld101,1903,CHN,D,OF,LFG,,1,0,,,,Games by outfield position not kept officially,Y
1903N0165,joned104,1903,CHN,O,,AB,PHI190307010,4,3,,,,
1903N0166,joned104,1903,CHN,O,,BB,,61,53,,,,BBs not shown on official sheets
1903N0167,joned104,1903,CHN,D,OF,CFG,,96,97,,,,Games by outfield position not kept officially,Y
1903N0168,joned104,1903,CHN,D,OF,RFG,,34,33,,,,Games by outfield position not kept officially,Y
1903N0169,klinj101,1903,CHN,O,,BB,,23,22,,,,BBs not shown on official sheets
1903N0170,klinj101,1903,CHN,D,C,ERR,BSN190306272,1,0,,,,
1903N0171,klinj101,1903,CHN,D,C,DP,,15,13,,,,DPs not shown on official sheets
1903N0172,loweb101,1903,CHN,O,,BB,,6,4,,,,BBs not shown on official sheets
1903N0173,loweb101,1903,CHN,D,1B,DP,,6,5,,,,DPs not shown on official sheets
1903N0174,loweb101,1903,CHN,D,2B,G,,23,22,,,,Official sheets show 23 G at 2B
1903N0176,loweb101,1903,CHN,D,2B,ERR,SLN190305102,1,0,,,,
1903N0177,loweb101,1903,CHN,D,2B,DP,,7,8,,,,DPs not shown on official sheets
1903N0178,lundc101,1903,CHN,O,,AB,,62,61,,,,Some entries in official sheets are illegible
1903N0179,menej101,1903,CHN,D,P,DP,,2,0,,,,DPs not shown on official sheets
1903N0181,raubt101,1903,CHN,O,,G,BSN190306272,1,0,,,,
1903N0183,slagj102,1903,CHN,O,,AB,,541,543,,,,Some entries in official sheets are illegible
1903N0184,slagj102,1903,CHN,O,,BB,,89,81,,,,BBs not shown on official sheets
1903N0185,slagj102,1903,CHN,O,,SB,,35,33,,,,Official sheets show 35 SB
1903N0186,slagj102,1903,CHN,O,,SH,SLN190305080,1,0,,,,
1903N0187,slagj102,1903,CHN,D,OF,DP,,7,8,,,,DPs not shown on official sheets
1903N0188,taylj101,1903,CHN,O,,AB,SLN190305101,4,3,,,,
1903N0189,taylj101,1903,CHN,O,,BB,,8,6,,,,BBs not shown on official sheets
1903N0190,taylj101,1903,CHN,D,P,DP,,3,2,,,,DPs not shown on official sheets
1903N0191,tinkj101,1903,CHN,O,,AB,PHI190307010,3,2,,,,
1903N0192,tinkj101,1903,CHN,O,,BB,,38,37,,,,BBs not shown on official sheets
1903N0193,tinkj101,1903,CHN,O,,SH,CHN190305030,1,0,,,,
1903N0194,tinkj101,1903,CHN,O,,SH,BSN190305160,1,0,,,,
1903N0195,tinkj101,1903,CHN,D,SS,DP,,36,37,,,,DPs not shown on official sheets
1903N0196,weimj101,1903,CHN,O,,BB,,8,9,,,,BBs not shown on official sheets
1903N0197,weimj101,1903,CHN,D,P,DP,,3,2,,,,DPs not shown on official sheets
1903N0198,wickb101,1903,CHN,O,,AB,CHN190309120,4,3,,,,
1903N0199,wickb101,1903,CHN,O,,HBP,,4,3,,,,HBPs not shown on official sheets
1903N0200,willo101,1903,CHN,O,,BB,,3,4,,,,BBs not shown on official sheets
1903N0201,willo101,1903,CHN,O,,HBP,,1,0,,,,HBPs not shown on official sheets
1903N0202,willo101,1903,CHN,D,2B,ERR,,3,4,,,,Some entries in official sheets are illegible
1903N0203,willo101,1903,CHN,D,SS,G,,27,26,,,,Official sheets show 27 G at SS
1903N0204,willo101,1903,CHN,D,SS,ERR,NY1190308220,0,1,,,,
1903N0205,willo101,1903,CHN,D,SS,DP,,10,9,,,,DPs not shown on official sheets
1903N0206,willp101,1903,CHN,O,,HBP,,0,1,,,,HBPs not shown on official sheets
1903N0207,beckj103,1903,CIN,O,,BB,,43,42,,,,BBs not shown on official sheets
1903N0208,bergb102,1903,CIN,O,,AB,BSN190305210,3,2,,,,
1903N0209,bergb102,1903,CIN,O,,AB,CIN190307050,5,4,,,,
1903N0210,bergb102,1903,CIN,O,,BB,,8,7,,,,BBs not shown on official sheets
1903N0211,corct101,1903,CIN,O,,BB,,13,12,,,,BBs not shown on official sheets
1903N0212,corct101,1903,CIN,D,SS,DP,,40,42,,,,DPs not shown on official sheets
1903N0213,cregp101,1903,CIN,O,,BB,,0,1,,,,BBs not shown on official sheets
1903N0214,dalyt101,1903,CIN,O,,AB,,308,307,,,,Official sheets show 308 AB
1903N0215,dalyt101,1903,CIN,O,,BB,,17,16,,,,BBs not shown on official sheets
1903N0216,dalyt101,1903,CIN,O,,SH,SLN190309092,0,1,,,,
1903N0217,dalyt101,1903,CIN,D,2B,DP,,20,22,,,,DPs not shown on official sheets
1903N0218,deisp101,1903,CIN,O,,BB,,2,1,,,,BBs not shown on official sheets
1903N0219,dolac101,1903,CIN,O,,AB,NY1190306252,4,5,,,,
1903N0220,dolac101,1903,CIN,O,,BB,,27,28,,,,BBs not shown on official sheets
1903N0221,dolac101,1903,CIN,O,,SH,SLN190309091,1,0,,,,
1903N0222,dolac101,1903,CIN,D,OF,DP,,1,2,,,,DPs not shown on official sheets
1903N0223,dolac101,1903,CIN,D,OF,LFG,,1,0,,,,Games by outfield position not kept officially,Y
1903N0224,donlm101,1903,CIN,O,,AB,NY1190306251,4,5,,,,
1903N0225,donlm101,1903,CIN,O,,AB,NY1190306252,4,5,,,,
1903N0226,donlm101,1903,CIN,O,,BB,,54,56,,,,BBs not shown on official sheets
1903N0227,donlm101,1903,CIN,O,,SH,SLN190309091,1,0,,,,
1903N0228,donlm101,1903,CIN,D,1B,DP,,4,3,,,,DPs not shown on official sheets
1903N0229,donlm101,1903,CIN,D,OF,LFG,,71,70,,,,Games by outfield position not kept officially,Y
1903N0230,ewinb102,1903,CIN,O,,BB,,7,10,,,,BBs not shown on official sheets
1903N0231,habee101,1903,CIN,O,,H,,2,1,,,,Official sheets show 2 H
1903N0232,habee101,1903,CIN,O,,BB,,1,2,,,,BBs not shown on official sheets
1903N0233,hahnn101,1903,CIN,O,,AB,NY1190306251,2,4,,,,
1903N0234,hahnn101,1903,CIN,O,,BB,,11,9,,,,BBs not shown on official sheets
1903N0235,harpj102,1903,CIN,O,,BB,,3,2,,,,BBs not shown on official sheets
1903N0236,hookb101,1903,CIN,O,,G,,1,2,,,,Official sheets show 1 G
1903N0237,kellj106,1903,CIN,O,,AB,BSN190305210,3,4,,,,
1903N0238,kellj106,1903,CIN,O,,BB,,64,51,,,,BBs not shown on official sheets
1903N0239,kellj106,1903,CIN,O,,SH,NY1190305150,0,1,,,,
1903N0240,kellj106,1903,CIN,O,,SH,CIN190306080,0,1,,,,
1903N0241,kellj106,1903,CIN,O,,HBP,,5,4,,,,HBPs not shown on official sheets
1903N0242,kellj106,1903,CIN,D,1B,G,,7,6,,,,Official sheets show 7 G at 1B
1903N0243,kellj106,1903,CIN,D,1B,DP,,3,2,,,,DPs not shown on official sheets
1903N0244,kellj106,1903,CIN,D,OF,G,CIN190308020,1,0,1903N0245,,,
1903N0245,kellj106,1903,CIN,D,OF,CFG,CIN190308020,1,0,1903N0244,,,,Y
1903N0246,magog101,1903,CIN,O,,BB,,20,19,,,,BBs not shown on official sheets
1903N0247,magog101,1903,CIN,D,2B,G,CIN190305050,0,1,1903N0249,,,
1903N0248,magog101,1903,CIN,D,2B,DP,,5,8,,,,DPs not shown on official sheets
1903N0249,magog101,1903,CIN,D,3B,G,CIN190305050,1,0,1903N0247,,,
1903N0250,magog101,1903,CIN,D,3B,DP,,0,1,,,,DPs not shown on official sheets
1903N0251,morrj104,1903,CIN,O,,G,PHI190306222,1,0,1903N0252,,,
1903N0252,morrj104,1903,CIN,D,3B,G,PHI190306222,1,0,1903N0251,,,
1903N0253,morrj104,1903,CIN,O,,BB,,15,14,,,,BBs not shown on official sheets
1903N0254,morrj104,1903,CIN,D,2B,DP,,6,0,,,,DPs not shown on official sheets
1903N0255,peith101,1903,CIN,O,,AB,,357,358,,,,Some entries in official sheets are illegible
1903N0256,peith101,1903,CIN,D,C,PB,,16,17,,,,PBs not shown on official sheets
1903N0257,peith101,1903,CIN,D,1B,DP,,8,9,,,,DPs not shown on official sheets
1903N0258,philb101,1903,CIN,O,,G,CIN190304170,1,0,,,,
1903N0259,philb101,1903,CIN,O,,AB,NY1190306252,3,4,,,,
1903N0260,philb101,1903,CIN,D,P,DP,,1,0,,,,DPs not shown on official sheets
1903N0261,poole101,1903,CIN,O,,SH,BRO190305190,1,0,,,,
1903N0262,poole101,1903,CIN,D,P,DP,,2,3,,,,DPs not shown on official sheets
1903N0263,seymc101,1903,CIN,O,,AB,,557,558,,,,Official sheets show 557 AB
1903N0264,seymc101,1903,CIN,O,,R,BSN190308211,1,0,,,,
1903N0265,seymc101,1903,CIN,O,,BB,,34,33,,,,BBs not shown on official sheets
1903N0266,seymc101,1903,CIN,O,,SH,NY1190305150,0,1,,,,
1903N0267,seymc101,1903,CIN,D,OF,DP,,3,2,,,,DPs not shown on official sheets
1903N0268,steih101,1903,CIN,O,,AB,BSN190308212,3,4,,,,
1903N0269,steih101,1903,CIN,O,,SH,CIN190309072,0,1,,,,
1903N0270,steih101,1903,CIN,D,SS,DP,,4,1,,,,DPs not shown on official sheets
1903N0271,suttj102,1903,CIN,O,,G,BSN190308192,1,0,,,,
1903N0272,suttj102,1903,CIN,O,,AB,CIN190308270,4,5,,,,
1903N0273,suttj102,1903,CIN,O,,SH,PHI190306190,1,0,,,,
1903N0274,suttj102,1903,CIN,D,P,DP,,3,2,,,,DPs not shown on official sheets
1903N0275,woodh102,1903,CIN,D,OF,LFG,,0,1,,,,Games by outfield position not kept officially,Y
1903N0276,woodh102,1903,CIN,D,OF,RFG,,2,1,,,,Games by outfield position not kept officially,Y
1903N0277,babbc101,1903,NY1,O,,BB,,43,45,,,,BBs not shown on official sheets
1903N0278,babbc101,1903,NY1,D,3B,DP,,3,2,,,,DPs not shown on official sheets
1903N0279,babbc101,1903,NY1,D,SS,ERR,CHN190307060,0,1,,,,
1903N0280,babbc101,1903,NY1,D,SS,DP,,32,35,,,,DPs not shown on official sheets
1903N0281,bowef102,1903,NY1,D,C,DP,,5,9,,,,DPs not shown on official sheets
1903N0282,bowef102,1903,NY1,D,1B,DP,,3,0,,,,DPs not shown on official sheets
1903N0283,bresr102,1903,NY1,O,,AB,NY1190304280,4,3,,,,
1903N0284,bresr102,1903,NY1,O,,AB,NY1190306251,2,4,,,,
1903N0285,bresr102,1903,NY1,O,,BB,,58,61,,,,BBs not shown on official sheets
1903N0286,bresr102,1903,NY1,D,1B,DP,,6,4,,,,DPs not shown on official sheets
1903N0287,bresr102,1903,NY1,D,3B,DP,,1,0,,,,DPs not shown on official sheets
1903N0288,bresr102,1903,NY1,D,OF,G,NY1190305090,1,0,1903N0291,,,
1903N0289,bresr102,1903,NY1,D,OF,G,NY1190309041,1,0,1903N0292,,,
1903N0290,bresr102,1903,NY1,D,OF,DP,,5,6,,,,DPs not shown on official sheets
1903N0291,bresr102,1903,NY1,D,OF,CFG,NY1190305090,1,0,1903N0288,,,,Y
1903N0292,bresr102,1903,NY1,D,OF,CFG,NY1190309041,1,0,1903N0289,,,,Y
1903N0293,browg102,1903,NY1,O,,AB,PHI190304300,4,3,,,,
1903N0294,browg102,1903,NY1,O,,AB,NY1190306251,3,4,,,,
1903N0295,browg102,1903,NY1,O,,AB,NY1190308312,5,4,,,,
1903N0296,browg102,1903,NY1,O,,BB,,45,43,,,,BBs not shown on official sheets
1903N0297,browg102,1903,NY1,O,,SH,NY1190304270,0,1,,,,
1903N0298,browg102,1903,NY1,O,,SH,CIN190309180,0,1,,,,
1903N0299,cronj102,1903,NY1,O,,AB,NY1190304240,4,2,,,,
1903N0300,dunnj102,1903,NY1,O,,G,BRO190307210,1,0,1903N0301,,,
1903N0301,dunnj102,1903,NY1,O,,R,BRO190307210,1,0,1903N0344,,,
1903N0302,dunnj102,1903,NY1,O,,BB,,14,15,,,,BBs not shown on official sheets
1903N0303,dunnj102,1903,NY1,D,2B,DP,,6,5,,,,DPs not shown on official sheets
1903N0304,dunnj102,1903,NY1,D,3B,DP,,4,1,,,,DPs not shown on official sheets
1903N0305,dunnj102,1903,NY1,D,SS,DP,,12,18,,,,DPs not shown on official sheets
1903N0306,gilbb103,1903,NY1,O,,G,,129,128,,,,Official sheets show 129 G - perhaps 8/17 games combined into 1
1903N0307,gilbb103,1903,NY1,O,,AB,NY1190305110,2,3,,,,
1903N0308,gilbb103,1903,NY1,O,,AB,NY1190306251,2,3,,,,
1903N0309,gilbb103,1903,NY1,O,,AB,NY1190306252,3,4,,,,
1903N0310,gilbb103,1903,NY1,O,,AB,PHI190309101,2,3,1903N0311,,,
1903N0311,gilbb103,1903,NY1,O,,H,PHI190309101,1,2,1903N0310,,,
1903N0312,gilbb103,1903,NY1,O,,BB,,37,41,,,,BBs not shown on official sheets
1903N0313,gilbb103,1903,NY1,D,2B,G,,129,128,,,,Official sheets show 129 G at 2B - perhaps 8/17 games combined into 1
1903N0314,gilbb103,1903,NY1,D,2B,DP,,41,42,,,,DPs not shown on official sheets
1903N0315,laudb101,1903,NY1,O,,G,SLN190306100,1,0,1903N0319,,,
1903N0316,laudb101,1903,NY1,O,,R,CIN190307120,0,1,,,,
1903N0317,laudb101,1903,NY1,O,,BB,,19,14,,,,BBs not shown on official sheets
1903N0318,laudb101,1903,NY1,O,,SH,CHN190306070,1,0,,,,
1903N0319,laudb101,1903,NY1,D,3B,G,SLN190306100,1,0,1903N0315,,,
1903N0320,laudb101,1903,NY1,D,3B,DP,,9,10,,,,DPs not shown on official sheets
1903N0321,mathc102,1903,NY1,O,,SH,NY1190308242,1,0,,,,
1903N0322,mcgad102,1903,NY1,O,,G,,127,129,,,,Official sheets show 127 G
1903N0323,mcgad102,1903,NY1,O,,AB,BSN190308262,5,4,,,,
1903N0324,mcgad102,1903,NY1,O,,BB,,35,32,,,,BBs not shown on official sheets
