ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1914A0001,bedih101,1914,BOS,O,,AB,BOS191408240,0,1,1914A0002,,,,
1914A0002,bedih101,1914,BOS,O,,SO,BOS191408240,0,1,1914A0003,,,,
1914A0003,bedih101,1914,BOS,O,,HBP,BOS191408240,1,0,1914A0718,,,,
1914A0004,bedih101,1914,BOS,D,P,ERR,BOS191408140,0,1,1914A0027,SWAP,,,
1914A0005,bedih101,1914,BOS,D,P,DP,,1,2,,,,DPs not shown on Official sheets,
1914A0006,cadyh101,1914,BOS,O,,G,BOS191408130,1,0,,,,,
1914A0007,cadyh101,1914,BOS,O,,AB,BOS191410050,3,4,1914A0011,,,,
1914A0008,cadyh101,1914,BOS,O,,R,BOS191404220,0,1,1914A0144,SWAP,,,
1914A0009,cadyh101,1914,BOS,O,,R,BOS191406022,0,1,1914A0146,SWAP,,,
1914A0010,cadyh101,1914,BOS,O,,R,BOS191408150,0,1,,OPP,,,
1914A0011,cadyh101,1914,BOS,O,,H,BOS191410050,0,1,1914A0830,,,,
1914A0013,cadyh101,1914,BOS,D,C,DP,,2,1,,,,DPs not shown on Official sheets,
1914A0014,carrb101,1914,BOS,O,,G,,81,82,,,,Official sheets show 81 G,
1914A0858,carrb101,1914,BOS,O,,G,BOS191404202,1,0,,,,,
1914A0859,carrb101,1914,BOS,O,,G,BOS191406032,1,0,1914A0022,,,,
1914A0015,carrb101,1914,BOS,O,,AB,BOS191407110,2,0,1914A0018,SWAP,,,
1914A0016,carrb101,1914,BOS,O,,AB,BOS191407180,2,1,,PAA,,,
1914A0017,carrb101,1914,BOS,O,,R,BOS191405292,1,2,1914A0058,SWAP,,,
1914A0018,carrb101,1914,BOS,O,,H,BOS191407110,1,0,1914A0020,SWAP,,,
1914A0019,carrb101,1914,BOS,O,,SO,BOS191407110,1,0,,OPP,,,
1914A0020,carrb101,1914,BOS,O,,BB,BOS191407110,1,0,1914A0864,SWAP,,,
1914A0021,carrb101,1914,BOS,O,,BB,BOS191408280,1,0,1914A0111,SWAP;PAA,,,
1914A0022,carrb101,1914,BOS,D,C,G,BOS191406032,1,0,1914A0859,,,Officially no C in game at end,
1914A0023,carrb101,1914,BOS,D,C,DP,,6,8,,,,DPs not shown on Official sheets,
1914A0025,collr103,1914,BOS,O,,AB,BOS191405200,2,3,1914A0148,,,,
1914A0026,collr103,1914,BOS,O,,BB,WS1191404240,1,0,,OPP;PAA,,,
1914A0027,collr103,1914,BOS,D,P,ERR,BOS191408140,1,0,1914A0004,SWAP,,,
1914A0028,collr103,1914,BOS,D,P,DP,,3,2,,,,DPs not shown on Official sheets,
1914A0029,englc103,1914,BOS,O,,G,BOS191405301,0,1,1914A0031,,,,
1914A0030,englc103,1914,BOS,O,,G,CLE191406060,1,0,,,,,
1914A0031,englc103,1914,BOS,O,,AB,BOS191405301,0,1,1914A0029,,,,
1914A0032,englc103,1914,BOS,O,,R,BOS191405090,1,0,,OPP,,,
1914A0033,englc103,1914,BOS,O,,H,BOS191407110,0,1,1914A0103,SWAP,,,
1914A0034,englc103,1914,BOS,D,1B,DP,,14,13,,,,DPs not shown on Official sheets,
1914A0035,fostr103,1914,BOS,O,,G,,34,35,,,,Complete list of games not shown on Official sheets,
1914A0036,fostr103,1914,BOS,O,,AB,BOS191408140,1,0,,PAA,,,
1914A0037,fostr103,1914,BOS,O,,BB,BOS191404150,0,1,1914A0104,SWAP;PAA,,,
1914A0038,fostr103,1914,BOS,D,P,DP,,2,1,,,,DPs not shown on Official sheets,
1914A0039,gaind101,1914,BOS,O,,AB,BOS191410070,3,1,1914A0067,,,,
1914A0040,gaind101,1914,BOS,O,,H,SLA191406170,1,0,,COL,,,
1914A0041,gaind101,1914,BOS,O,,2B,SLA191406170,0,1,,COL;IMP,,Officially Gainer had 0 H and 1 2B,
1914A0042,gaind101,1914,BOS,D,1B,DP,,3,2,,,,DPs not shown on Official sheets,
1914A0043,gaind101,1914,BOS,D,2B,DP,,3,4,,,,DPs not shown on Official sheets,
1914A0044,gardl101,1914,BOS,O,,BB,BOS191408250,0,1,1914A0740,PAA,,,
1914A0045,gardl101,1914,BOS,O,,SH,PHA191407022,0,1,1914A0080,SWAP;PAA,,,
1914A0046,gardl101,1914,BOS,D,3B,DP,,20,18,,,,DPs not shown on Official sheets,
1914A0047,gregv101,1914,BOS,O,,SO,BOS191408150,1,0,,OPP,,,
1914A0048,gregv101,1914,BOS,O,,SH,BOS191408150,1,0,1914A0126,SWAP,,,
1914A0049,gregv101,1914,BOS,D,P,DP,,1,3,,,,DPs not shown on Official sheets,
1914A0050,henro101,1914,BOS,O,,G,,61,63,,,,Official sheets show 61 G,
1914A0837,henro101,1914,BOS,O,,G,BOS191404220,1,0,1914A0052,,,,
1914A0838,henro101,1914,BOS,O,,G,BOS191405260,1,0,,,,,
1914A0839,henro101,1914,BOS,O,,G,BOS191405292,1,0,,,,,
1914A0840,henro101,1914,BOS,O,,G,BOS191406021,1,0,1914A0054,,,,
1914A0841,henro101,1914,BOS,O,,G,CHA191406200,1,0,1914A0845,,,,
1914A0842,henro101,1914,BOS,O,,G,BOS191408130,1,0,1914A0056,,,,
1914A0051,henro101,1914,BOS,O,,AB,,96,95,,,,Official sheet shows 96 AB,
1914A0052,henro101,1914,BOS,O,,AB,BOS191404220,1,0,1914A0060,SWAP,,,
1914A0053,henro101,1914,BOS,O,,AB,BOS191405260,1,0,1914A0829,SWAP,,,
1914A0054,henro101,1914,BOS,O,,AB,BOS191406021,1,0,1914A0059,,,,
1914A0055,henro101,1914,BOS,O,,AB,BOS191406031,3,1,,PAA,,,
1914A0056,henro101,1914,BOS,O,,AB,BOS191408130,1,0,1914A0842,PAA,,,
1914A0057,henro101,1914,BOS,O,,AB,BOS191410011,4,5,,PAA,,,
1914A0058,henro101,1914,BOS,O,,R,BOS191405292,1,0,1914A0017,SWAP,,,
1914A0059,henro101,1914,BOS,O,,R,BOS191406021,1,0,1914A0076,,,,
1914A0060,henro101,1914,BOS,O,,SO,BOS191404220,1,0,1914A0099,SWAP,,,
1914A0061,henro101,1914,BOS,D,OF,G,,28,29,,,,Official sheets show 28 OF G,
1914A0843,henro101,1914,BOS,D,OF,G,BOS191405260,1,0,,,,,
1914A0844,henro101,1914,BOS,D,OF,G,BOS191406031,1,0,,,,,
1914A0845,henro101,1914,BOS,D,OF,G,CHA191406200,1,0,,,,,
1914A0062,henro101,1914,BOS,D,OF,LFG,BOS191407082,1,0,,,,,Y
1914A0063,henro101,1914,BOS,D,OF,CFG,,10,11,,,,Official sheets show 10 CFG,Y
1914A0846,henro101,1914,BOS,D,OF,CFG,CHA191406200,1,0,,,,,Y
1914A0847,henro101,1914,BOS,D,OF,CFG,CHA191409280,1,0,,,,Officially no CF in game at end,Y
1914A0848,henro101,1914,BOS,D,OF,RFG,BOS191405260,1,0,,,,,Y
1914A0849,henro101,1914,BOS,D,OF,RFG,BOS191406031,1,0,,,,,Y
1914A0850,henro101,1914,BOS,D,OF,RFG,BOS191407082,0,1,,,,,Y
1914A0066,hobld101,1914,BOS,O,,AB,BOS191407221,0,3,1914A0151,,,,
1914A0067,hobld101,1914,BOS,O,,AB,BOS191410070,1,2,1914A0138,,,,
1914A0068,hobld101,1914,BOS,D,1B,DP,,25,22,,,,DPs not shown on Official sheets,
1914A0069,hooph101,1914,BOS,O,,AB,BOS191406022,2,3,,PAA,,,
1914A0070,hooph101,1914,BOS,O,,AB,BOS191406031,3,4,,,,,
1914A0071,hooph101,1914,BOS,O,,SH,BOS191405301,0,1,1914A0122,SWAP;PAA,,,
1914A0072,hooph101,1914,BOS,O,,HBP,,3,4,,,,HBPs not shown on Official sheets,
1914A0073,hooph101,1914,BOS,D,OF,CFG,CLE191409170,1,0,,,,Officially no CF in game at end,Y
1914A0074,janvh101,1914,BOS,O,,AB,,491,492,,,,Official sheet shows 491 AB,
1914A0075,janvh101,1914,BOS,O,,AB,BOS191404220,1,2,,PAA,,,
1914A0076,janvh101,1914,BOS,O,,AB,BOS191406021,2,3,1914A0079,,,,
1914A0077,janvh101,1914,BOS,O,,AB,BOS191407210,1,2,,PAA,,,
1914A0078,janvh101,1914,BOS,O,,AB,BOS191408150,0,2,1914A0152,SWAP;PAA,,,
1914A0079,janvh101,1914,BOS,O,,R,BOS191406021,0,1,1914A0840,,,,
1914A0080,janvh101,1914,BOS,O,,SH,PHA191407022,1,0,1914A0123,SWAP;PAA,,,
1914A0081,janvh101,1914,BOS,D,1B,G,BOS191407221,1,0,1914A0155,,,,
1914A0082,janvh101,1914,BOS,D,1B,DP,,32,27,,,,DPs not shown on Official sheets,
1914A0083,janvh101,1914,BOS,D,2B,G,BOS191406022,1,0,,,,Officially no 2B in game at end,
1914A0084,janvh101,1914,BOS,D,2B,G,BOS191410011,1,0,1914A0134,,,Officially no 2B in game,
1914A0085,janvh101,1914,BOS,D,2B,G,BOS191410060,1,0,1914A0086,,,Officially 2 SS and 0 2B in game,
1914A0086,janvh101,1914,BOS,D,2B,ERR,BOS191410060,1,0,1914A0091,,,,
1914A0087,janvh101,1914,BOS,D,2B,DP,,14,12,,,,DPs not shown on Official sheets,
1914A0088,janvh101,1914,BOS,D,SS,G,BOS191406032,1,0,,,,Officially no SS in game at end,
1914A0089,janvh101,1914,BOS,D,SS,G,CLE191409190,1,0,,,,Officially no SS in game at end,
1914A0090,janvh101,1914,BOS,D,SS,G,CHA191409272,1,0,,,,Officially no SS in game at end,
1914A0091,janvh101,1914,BOS,D,SS,G,BOS191410060,0,1,1914A0093,,,,
1914A0092,janvh101,1914,BOS,D,SS,ERR,,13,15,,,,Official sheet shows 13 ERR at SS,
1914A0093,janvh101,1914,BOS,D,SS,ERR,BOS191410060,0,1,1914A0085,,,,
1914A0094,janvh101,1914,BOS,D,SS,DP,,8,10,,,,DPs not shown on Official sheets,
1914A0095,johnr104,1914,BOS,O,,R,BOS191407100,0,1,1914A0147,SWAP,,,
1914A0096,johnr104,1914,BOS,D,P,DP,,2,1,,,,DPs not shown on Official sheets,
1914A0099,kelle101,1914,BOS,O,,AB,BOS191404220,0,1,1914A0100,SWAP,,,
1914A0100,kelle101,1914,BOS,O,,SO,BOS191404220,0,1,1914A0837,SWAP,,,
1914A0101,lewid101,1914,BOS,O,,G,BOS191407110,1,0,1914A0102,,,,
1914A0102,lewid101,1914,BOS,O,,AB,BOS191407110,1,0,1914A0105,OPP,,,
1914A0103,lewid101,1914,BOS,O,,H,BOS191407110,1,0,1914A0033,SWAP,,,
1914A0104,lewid101,1914,BOS,O,,BB,BOS191404150,1,0,1914A0037,SWAP;PAA,,,
1914A0105,lewid101,1914,BOS,D,OF,G,BOS191407110,1,0,,,,,
1914A0106,lewid101,1914,BOS,D,OF,G,BOS191408150,1,0,,,,,
1914A0107,lewid101,1914,BOS,D,OF,DP,,1,2,,,,DPs not shown on Official sheets,
1914A0108,lewid101,1914,BOS,D,OF,LFG,BOS191407110,1,0,,,,,Y
1914A0109,lewid101,1914,BOS,D,OF,LFG,BOS191408150,1,0,,,,,Y
1914A0110,rehgw101,1914,BOS,O,,G,BOS191405120,1,0,1914A0113,,,,
1914A0829,rehgw101,1914,BOS,O,,AB,BOS191405260,0,1,1914A0053,SWAP,,,
1914A0830,rehgw101,1914,BOS,O,,AB,BOS191410050,1,0,1914A0832,,,,
1914A0831,rehgw101,1914,BOS,O,,H,BOS191405260,0,1,1914A0734,,,,
1914A0832,rehgw101,1914,BOS,O,,H,BOS191410050,1,0,1914A0007,,,,
1914A0111,rehgw101,1914,BOS,O,,BB,BOS191408280,0,1,1914A0021,SWAP;PAA,,,
1914A0112,rehgw101,1914,BOS,O,,SB,BOS191405291,1,0,,,,,
1914A0113,rehgw101,1914,BOS,D,OF,G,BOS191405120,1,0,,,,,
1914A0114,rehgw101,1914,BOS,D,OF,DP,,1,3,,,,DPs not shown on Official sheets,
1914A0115,rehgw101,1914,BOS,D,OF,LFG,BOS191407082,0,1,1914A0120,,,,Y
1914A0116,rehgw101,1914,BOS,D,OF,RFG,,27,28,,,,Official sheet show 27 RFG,Y
1914A0117,rehgw101,1914,BOS,D,OF,RFG,BOS191405120,1,0,,,,,Y
1914A0118,rehgw101,1914,BOS,D,OF,RFG,BOS191406022,1,0,,,,Officially no RF in game at end,Y
1914A0119,rehgw101,1914,BOS,D,OF,RFG,CLE191406080,1,0,,,,Officially no RF in game at end,Y
1914A0120,rehgw101,1914,BOS,D,OF,RFG,BOS191407082,1,0,1914A0062,,,,Y
1914A0121,rehgw101,1914,BOS,D,OF,RFG,BOS191409050,0,1,,,,,Y
1914A0122,scote101,1914,BOS,O,,SH,BOS191405301,1,0,1914A0071,SWAP;PAA,,,
1914A0123,scote101,1914,BOS,O,,SH,PHA191407022,1,0,1914A0154,SWAP;PAA,,,
1914A0124,scote101,1914,BOS,O,,HBP,,4,3,,,,HBPs not shown on Official sheets,
1914A0125,scote101,1914,BOS,D,SS,DP,,52,50,,,,DPs not shown on Official sheets,
1914A0126,shore101,1914,BOS,O,,SH,BOS191408150,0,1,1914A0048,SWAP,,,
1914A0127,shore101,1914,BOS,D,P,DP,,3,1,,,,DPs not shown on Official sheets,
1914A0128,speat101,1914,BOS,O,,AB,BOS191405180,1,2,,PAA,,,
1914A0129,speat101,1914,BOS,O,,BB,BOS191405120,0,1,1914A0789,PAA,,,
1914A0130,speat101,1914,BOS,O,,SH,BOS191404202,1,0,,PAA,,,
1914A0131,speat101,1914,BOS,D,P,DP,,0,1,,,,DPs not shown on Official sheets,
1914A0132,speat101,1914,BOS,D,OF,G,,157,156,,,,Both Retro and Official sheet show 157 G in OF,
1914A0133,speat101,1914,BOS,D,OF,CFG,,157,156,,,,Both Retro and Official sheet show 157 CFG,Y
1914A0134,swanb101,1914,BOS,D,2B,G,BOS191410011,1,0,1914A0135,,,Officially no 2B in game,
1914A0135,swanb101,1914,BOS,D,SS,G,BOS191410011,0,1,1914A0084,,,,
1914A0136,thomp101,1914,BOS,O,,G,,63,66,,,,Official sheets show 63 G,
1914A0860,thomp101,1914,BOS,O,,G,WS1191404270,1,0,1914A0867,,,,
1914A0861,thomp101,1914,BOS,O,,G,BOS191405291,1,0,1914A0868,,,,
1914A0862,thomp101,1914,BOS,O,,G,BOS191406022,1,0,1914A0869,,,,
1914A0863,thomp101,1914,BOS,O,,G,BOS191407090,1,0,1914A0870,,,,
1914A0864,thomp101,1914,BOS,O,,G,BOS191407110,0,1,1914A0137,,,,
1914A0865,thomp101,1914,BOS,O,,G,SLA191408020,1,0,1914A0872,,,,
1914A0866,thomp101,1914,BOS,O,,G,BOS191408150,1,0,1914A0873,,,,
1914A0137,thomp101,1914,BOS,O,,AB,BOS191407110,0,2,1914A0139,SWAP,,,
1914A0138,thomp101,1914,BOS,O,,AB,BOS191410070,0,1,1914A0039,,,,
1914A0139,thomp101,1914,BOS,O,,H,BOS191407110,0,1,,SWAP,,,
1914A0140,thomp101,1914,BOS,O,,BB,BOS191407110,0,1,,SWAP,,,
1914A0141,thomp101,1914,BOS,D,C,G,,60,64,,,,Official sheets show 60 G at C,
1914A0867,thomp101,1914,BOS,D,C,G,WS1191404270,1,0,1914A0860,,,,
1914A0868,thomp101,1914,BOS,D,C,G,BOS191405291,1,0,1914A0861,,,,
1914A0869,thomp101,1914,BOS,D,C,G,BOS191406022,1,0,1914A0862,,,,
1914A0870,thomp101,1914,BOS,D,C,G,BOS191407090,1,0,1914A0863,,,,
1914A0872,thomp101,1914,BOS,D,C,G,SLA191408020,1,0,1914A0865,,,Officially no C in game at end,
1914A0873,thomp101,1914,BOS,D,C,G,BOS191408150,1,0,1914A0866,,,Officially no C in game at end,
1914A0142,thomp101,1914,BOS,D,C,ERR,BOS191408140,0,1,,,,,
1914A0143,thomp101,1914,BOS,D,C,DP,,8,6,,,,DPs not shown on Official sheets,
1914A0144,wilss101,1914,BOS,O,,R,BOS191404220,1,0,1914A0008,SWAP,,,
1914A0145,wilss101,1914,BOS,D,1B,G,BOS191404220,0,1,,,,,
1914A0146,woodj108,1914,BOS,O,,G,BOS191406022,1,0,1914A0149,,,,
1914A0147,woodj108,1914,BOS,O,,G,BOS191407100,1,0,1914A0150,,,,
1914A0148,woodj108,1914,BOS,O,,AB,BOS191405200,0,1,1914A0025,,,,
1914A0149,woodj108,1914,BOS,O,,R,BOS191406022,1,0,1914A0009,SWAP,,,
1914A0150,woodj108,1914,BOS,O,,R,BOS191407100,1,0,1914A0095,SWAP,,,
1914A0151,yerks101,1914,BOS,O,,G,BOS191407221,1,0,1914A0153,,,,
1914A0152,yerks101,1914,BOS,O,,AB,BOS191408150,2,0,1914A0078,SWAP;PAA,,,
1914A0153,yerks101,1914,BOS,O,,AB,BOS191407221,2,0,1914A0066,,,,
1914A0154,yerks101,1914,BOS,O,,SH,PHA191407022,0,1,1914A0045,SWAP;PAA,,,
1914A0155,yerks101,1914,BOS,D,2B,G,BOS191407221,1,0,1914A0081,,,,
1914A0156,yerks101,1914,BOS,D,2B,DP,,39,38,,,,DPs not shown on Official sheets,
1914A0157,alcos101,1914,CHA,O,,SO,WS1191405120,2,0,1914A0215,SWAP,,,
1914A0158,alcos101,1914,CHA,O,,HBP,,0,1,,,,HBPs not shown on Official sheets,
1914A0159,alcos101,1914,CHA,D,2B,DP,,0,1,,,,DPs not shown on Official sheets,
1914A0162,blacl101,1914,CHA,O,,AB,WS1191405130,2,1,,OPP,,,
1914A0163,blacl101,1914,CHA,O,,BB,CLE191404230,1,0,1914A0167,SWAP;OPP,,,
1914A0164,blacl101,1914,CHA,D,2B,DP,,32,28,,,,DPs not shown on Official sheets,
1914A0165,bodip101,1914,CHA,O,,G,CHA191409240,1,0,,,,,
1914A0166,bodip101,1914,CHA,O,,AB,BOS191407081,3,4,,PAA,,,
1914A0167,bodip101,1914,CHA,O,,BB,CLE191404230,0,1,1914A0163,SWAP;OPP,,,
1914A0168,bodip101,1914,CHA,O,,HBP,,0,1,,,,HBPs not shown on Official sheets,
1914A0169,bretj101,1914,CHA,O,,SO,CHA191408111,1,0,,OPP,,,
1914A0170,bretj101,1914,CHA,O,,BB,CHA191406270,1,0,,PAA;OPP,,,
1914A0171,chash101,1914,CHA,D,1B,DP,,30,27,,,,DPs not shown on Official sheets,
1914A0172,cicoe101,1914,CHA,O,,AB,CHA191405060,2,1,,PAA,,,
1914A0173,cicoe101,1914,CHA,D,P,DP,,5,4,,,,DPs not shown on Official sheets,
1914A0174,colls101,1914,CHA,O,,BB,CHA191407310,0,1,1914A0682,PAA,,,
1914A0176,colls101,1914,CHA,D,OF,CFG,CHA191409190,0,1,1914A0183,,,,Y
1914A0177,colls101,1914,CHA,D,OF,CFG,CHA191409201,0,1,,,,,Y
1914A0178,colls101,1914,CHA,D,OF,CFG,CHA191409202,0,1,,,,,Y
1914A0179,colls101,1914,CHA,D,OF,CFG,CHA191409210,0,1,,,,,Y
1914A0180,colls101,1914,CHA,D,OF,CFG,CHA191409221,0,1,,,,,Y
1914A0182,colls101,1914,CHA,D,OF,RFG,CHA191409180,1,0,,,,,Y
1914A0183,colls101,1914,CHA,D,OF,RFG,CHA191409190,1,0,1914A0176,,,Officially 2 CF and 0 RF in game,Y
1914A0184,colls101,1914,CHA,D,OF,RFG,CHA191409201,1,0,,,,Officially 2 CF and 0 RF in game,Y
1914A0185,colls101,1914,CHA,D,OF,RFG,CHA191409202,1,0,,,,Officially 2 CF and 0 RF in game,Y
1914A0186,colls101,1914,CHA,D,OF,RFG,CHA191409210,1,0,,,,Officially 2 CF and 0 RF in game,Y
1914A0187,colls101,1914,CHA,D,OF,RFG,CHA191409221,1,0,,,,Officially 2 CF and 0 RF in game,Y
1914A0188,dalyt102,1914,CHA,O,,G,CHA191405080,1,0,1914A0189,,,,
1914A0189,dalyt102,1914,CHA,O,,AB,CHA191405080,1,0,1914A0188,PAA,,,
1914A0190,dalyt102,1914,CHA,D,C,G,CHA191404170,0,1,1914A0193,,,,
1914A0191,dalyt102,1914,CHA,D,C,G,CHA191404180,0,1,1914A0194,,,,
1914A0192,dalyt102,1914,CHA,D,1B,DP,,3,2,,,,DPs not shown on Official sheets,
1914A0193,dalyt102,1914,CHA,D,OF,G,CHA191404170,1,0,,,,,
1914A0194,dalyt102,1914,CHA,D,OF,G,CHA191404180,1,0,,,,,
1914A0196,dalyt102,1914,CHA,D,OF,LFG,CHA191404170,1,0,,,,Officially 2 C and 0 LF in game,Y
1914A0197,dalyt102,1914,CHA,D,OF,LFG,CHA191404180,1,0,,,,Officially 2 C and 0 LF in game,Y
1914A0198,dalyt102,1914,CHA,D,OF,LFG,BOS191405230,1,0,,,,Officially 2 CF and 0 LF in game,Y
1914A0199,dalyt102,1914,CHA,D,OF,CFG,,4,0,,,,Official sheet shows 4 CFG,Y
1914A0200,dalyt102,1914,CHA,D,OF,CFG,BOS191405230,0,1,1914A0198,,,,Y
