ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1928A0485,grang101,1928,CLE,P,,IP,CLE192809080,4,3,,,,,
1928A0486,grang101,1928,CLE,P,,IP,CLE192809271,8.2,8.1,,,,,
1928A0489,hudlw101,1928,CLE,P,,IP,SLA192806250,10,11,,,,,
1928A0497,shauj101,1928,CLE,P,,IP,NYA192808191,6,5,,,,,
1928A0029,uhleg101,1928,CLE,P,,IP,,213.1,214.1,,COPY,,Official sheets show 213.1 IP,
1928A0499,uhleg101,1928,CLE,P,,IP,CHA192805220,8,9,,,,,
1928A0508,sorrv101,1928,DET,P,,IP,BOS192805160,10.1,11,,,,,
1928A0511,stonl101,1928,DET,P,,IP,NYA192805120,4.1,5,,,,,
1928A0512,stonl101,1928,DET,P,,IP,BOS192808240,8.2,9,,,,,
1928A0515,vange101,1928,DET,P,,IP,DET192808030,2.1,0.2,,,,,
1928A0519,white102,1928,DET,P,,IP,CLE192808120,8.2,9,,,,,
1928A0531,pipgg101,1928,NYA,P,,IP,NYA192805100,9,8,,,,,
1928A0537,earng101,1928,PHA,P,,IP,SLA192806080,2.1,2.2,,,,,
1928A0544,quinj102,1928,PHA,P,,IP,,211.2,211.1,,COPY,,Official sheets show 211.2 IP,
1928A0023,beckb104,1928,SLA,P,,IP,,49.1,49,,COPY,,Official sheets show 49.1 IP,
1928A0550,beckb104,1928,SLA,P,,IP,NYA192807091,2.2,3.2,,,,,
1928A0024,blaeg101,1928,SLA,P,,IP,,216,214.1,,COPY,,Official sheets show 216 IP,
1928A0551,blaeg101,1928,SLA,P,,IP,PHA192807192,10.1,11,,,,,
1928A0557,coffd101,1928,SLA,P,,IP,SLA192806250,10,11,,,,,
1928A0558,crowg102,1928,SLA,P,,IP,PHA192808181,8,9,,,,,
1928A0559,crowg102,1928,SLA,P,,IP,NYA192808241,9,8,,,,,
1928A0560,crowg102,1928,SLA,P,,IP,SLA192808310,9,8,,,,,
1928A0568,ogdej101,1928,SLA,P,,IP,CHA192807030,0.2,1,,,,,
1928A0578,braxg101,1928,WS1,P,,IP,PHA192804180,1.1,1.2,,,,,
1928A0579,braxg101,1928,WS1,P,,IP,WS1192804200,1.1,1.2,,,,,
1928A0580,braxg101,1928,WS1,P,,IP,PHA192808090,7,8,,,,,
1928A0587,hadlb101,1928,WS1,P,,IP,PHA192808110,8.2,9,,,,,
1928A0592,marbf101,1928,WS1,P,,IP,PHA192805220,2.1,2.2,,,,,
1928A0595,zacht101,1928,WS1,P,,IP,PHA192805211,12.2,13,1928A0596,,,,
1928A0466,adkig101,1928,CHA,P,,SH,CHA192808060,1,0,,OPP,,,
1928A0467,adkig101,1928,CHA,P,,SH,CHA192809240,1,0,,OPP,,,
1928A0477,thomt103,1928,CHA,P,,SH,NYA192807190,1,0,,OPP,,,
1928A0487,grang101,1928,CLE,P,,SH,CLE192806202,2,0,,OPP,,,
1928A0491,hudlw101,1928,CLE,P,,SH,DET192804140,0,3,,OPP,,,
1928A0494,millj109,1928,CLE,P,,SH,CLE192808120,2,0,,OPP,,,Y
1928A0495,millj109,1928,CLE,P,,SH,NYA192808180,2,0,,OPP,,,Y
1928A0596,zacht101,1928,WS1,P,,SH,PHA192805211,2,1,1928A0595,OPP,,,
1928A0474,lyont102,1928,CHA,P,,SH,CHA192805230,1,0,,OPP,,,
1928A0500,uhleg101,1928,CLE,P,,SH,NYA192807170,2,1,,OPP,,,
1928A0504,carro101,1928,DET,P,,SH,NYA192805120,1,0,1928A0513,OPP,,,
1928A0513,stonl101,1928,DET,P,,SH,NYA192805120,1,0,1928A0504,OPP,,,
1928A0523,hoytw101,1928,NYA,P,,SH,NYA192807180,1,0,,OPP,,,
1928A0524,hoytw101,1928,NYA,P,,SH,DET192809271,2,1,,,,,
1928A0526,johnh101,1928,NYA,P,,SH,CLE192807290,2,0,,OPP,,,
1928A0536,thomm101,1928,NYA,P,,SH,CLE192807290,0,1,,OPP,,,
1928A0543,orwoo101,1928,PHA,P,,SH,PHA192805120,5,4,,OPP,,,
1928A0556,blaeg101,1928,SLA,P,,SH,SLA192808050,5,4,,,,,
1928A0561,crowg102,1928,SLA,P,,SH,DET192804130,1,0,,OPP,,,
1928A0539,johnj102,1928,PHA,P,,SH,,2,1,,COPY,,Official sheets show 2 SH,
1928A0548,romme101,1928,PHA,P,,SH,CLE192806160,1,0,,OPP,,,
1928A0573,stewl101,1928,SLA,P,,SH,SLA192809170,0,1,,OPP,,,
