ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1928N0001,bissd101,1928,BRO,O,,AB,BSN192809052,3,4,1928N0011,SWAP,,,
1928N0002,bresr101,1928,BRO,O,,BB,BRO192806080,1,0,1928N0003,SWAP;PAA,,,
1928N0003,carem101,1928,BRO,O,,BB,BRO192806080,0,1,1928N0002,SWAP;PAA,,,
1928N0005,carem101,1928,BRO,D,OF,RFG,PIT192805120,0,1,1928N0007,DUP,,,Y
1928N0006,carem101,1928,BRO,D,OF,RFG,BRO192809260,1,0,1928N0008,DUP,,,Y
1928N0007,carem101,1928,BRO,D,OF,LFG,PIT192805120,1,0,1928N0005,DUP,,No LF in game at end,Y
1928N0412,carem101,1928,BRO,D,OF,CFG,,65,75,,,,Official sheets show 65 CFG,Y
1928N0008,carem101,1928,BRO,D,OF,CFG,BRO192809260,0,1,1928N0006,DUP,,,Y
1928N0009,debeh101,1928,BRO,O,,R,BRO192809260,1,0,1928N0010,COL;OPP,,,
1928N0010,debeh101,1928,BRO,O,,H,BRO192809260,0,1,1928N0009,COL;OPP,,,
1928N0011,ellij103,1928,BRO,O,,AB,BSN192809052,1,0,1928N0001,SWAP;PAA,,,
1928N0012,flowj101,1928,BRO,O,,R,PIT192808150,0,1,1928N0013,COL;OPP,,,
1928N0013,flowj101,1928,BRO,O,,H,PIT192808150,1,0,1928N0012,COL;OPP,,,
1928N0014,hendh101,1928,BRO,O,,G,BRO192808030,0,1,1928N0020,,,,
1928N0015,hendh101,1928,BRO,O,,G,BRO192808260,0,1,,,,,
1928N0016,hendh101,1928,BRO,O,,BB,BRO192808030,0,1,1928N0022,,,,
1928N0017,hendh101,1928,BRO,D,3B,G,,92,91,,,,Official sheets show 92 G at 3B,
1928N0018,hendh101,1928,BRO,D,OF,LFG,BRO192809240,0,1,1928N0019,DUP,,,Y
1928N0019,hendh101,1928,BRO,D,OF,CFG,BRO192809240,1,0,1928N0018,DUP,,,Y
1928N0020,henlb101,1928,BRO,O,,G,BRO192808030,1,0,1928N0014,,,,
1928N0021,henlb101,1928,BRO,O,,BB,BRO192806302,2,0,1928N0024,SWAP;PAA,,,
1928N0022,henlb101,1928,BRO,O,,BB,BRO192808030,1,0,1928N0016,,,,
1928N0024,ricoh101,1928,BRO,O,,BB,BRO192806302,0,2,1928N0021,SWAP;PAA,,,
1928N0025,ricoh101,1928,BRO,D,2B,G,BRO192805130,0,1,1928N0028,DUP,,,
1928N0026,ricoh101,1928,BRO,D,2B,G,BRO192807240,0,1,1928N0027,DUP,,,
1928N0027,ricoh101,1928,BRO,D,2B,ERR,BRO192807240,0,1,1928N0029,,,,
1928N0028,ricoh101,1928,BRO,D,3B,G,BRO192805130,1,0,1928N0025,DUP,,,
1928N0029,ricoh101,1928,BRO,D,3B,G,BRO192807240,1,0,1928N0030,DUP,,,
1928N0030,ricoh101,1928,BRO,D,3B,ERR,BRO192807240,1,0,1928N0026,,,,
1928N0031,belll101,1928,BSN,O,,AB,,590,591,,ADD,,Addition error on page 3 of Official sheet,
